Date,Time,"Gust Speed (S-WCF 21038195:21038470-2),m/s,Tracadie Wharf","Solar Radiation (S-LIB 21038195:21025504-1),W/m²,Tracadie Wharf","Rain (S-RGB 21038195:21038368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21098956-1),°C,Tracadie Wharf","Battery (RX3000 BATTERY 21038195:21038195-B),V,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038454-3),°,Tracadie Wharf","Barometric Pressure (M-BP 21038195:21548412-1),kPa,Tracadie Wharf","Water Pressure (M-WP04 21038195:21558158-1),kPa,Tracadie Wharf","Diff Pressure (M-DP04 21038195:21558158-2),kPa,Tracadie Wharf","Water Temperature (M-WT 21038195:21558158-3),°C,Tracadie Wharf","Water Level (M-WL04 21038195:21558158-4),meters,Tracadie Wharf","Average wind speed (S-WCF 21038195:21038454-1),Km/h,Tracadie Wharf","Wind gust  speed (S-WCF 21038195:21038454-2),Km/h,Tracadie Wharf","Average Wind Speed (S-WCF 21038195:21038470-1),Km/h,Tracadie Wharf","Wind Gust Speed (S-WCF 21038195:21038470-2),Km/h,Tracadie Wharf","Wind Direction (S-WCF 21038195:21038470-3),°,Tracadie Wharf","Rain (S-RGB 21038195:20698368-1),mm,Tracadie Wharf","Temperature (S-TMB 21038195:21038284-1),°C,Tracadie Wharf","Wind Speed (S-WCF 21038195:21038470-1),m/s,Tracadie Wharf"
12/04/2023,09:22:00 -0400,,43,0,1.51,4.472,13,100.735,107.975,7.24,1.88,-0.19455,38,46,,,,,,
12/04/2023,09:24:00 -0400,,42,0,1.56,,10,,,,,,37,43,,,,,,
12/04/2023,09:26:00 -0400,,58,0,1.43,,13,,,,,,38,42,,,,,,
12/04/2023,09:27:00 -0400,,,,,4.468,,100.713,108.063,7.35,1.88,-0.18357,,,,,,,,
12/04/2023,09:28:00 -0400,,61,0,1.59,,14,,,,,,37,46,,,,,,
12/04/2023,09:30:00 -0400,,61,0,1.48,,13,,,,,,37,47,,,,,,
12/04/2023,09:32:00 -0400,,47,0,1.56,4.471,11,100.716,107.926,7.21,1.88,-0.1975,37,42,,,,,,
12/04/2023,09:34:00 -0400,,49,0,1.59,,11,,,,,,38,46,,,,,,
12/04/2023,09:36:00 -0400,,47,0,1.45,,10,,,,,,38,46,,,,,,
12/04/2023,09:37:00 -0400,,,,,4.474,,100.708,108.019,7.311,1.88,-0.18747,,,,,,,,
12/04/2023,09:38:00 -0400,,46,0,1.62,,11,,,,,,36,42,,,,,,
12/04/2023,09:40:00 -0400,,47,0,1.48,,11,,,,,,38,43,,,,,,
12/04/2023,09:42:00 -0400,,46,0,1.59,4.468,10,100.706,108.129,7.423,1.88,-0.17629,36,41,,,,,,
12/04/2023,09:44:00 -0400,,47,0,1.53,,8,,,,,,36,40,,,,,,
12/04/2023,09:46:00 -0400,,39,0,1.4,,10,,,,,,37,43,,,,,,
12/04/2023,09:47:00 -0400,,,,,4.474,,100.702,108.076,7.374,1.88,-0.18116,,,,,,,,
12/04/2023,09:48:00 -0400,,49,0,1.45,,13,,,,,,41,47,,,,,,
12/04/2023,09:50:00 -0400,,53,0,1.64,,11,,,,,,36,41,,,,,,
12/04/2023,09:52:00 -0400,,61,0,1.59,4.477,13,100.701,108.076,7.375,1.88,-0.18106,36,43,,,,,,
12/04/2023,09:54:00 -0400,,67,0,1.64,,11,,,,,,37,43,,,,,,
12/04/2023,09:56:00 -0400,,77,0,1.56,,13,,,,,,38,44,,,,,,
12/04/2023,09:57:00 -0400,,,,,4.472,,100.713,108.187,7.474,1.88,-0.17127,,,,,,,,
12/04/2023,09:58:00 -0400,,69,0,1.62,,13,,,,,,34,40,,,,,,
12/04/2023,10:00:00 -0400,,64,0,1.7,,17,,,,,,37,42,,,,,,
12/04/2023,10:02:00 -0400,,48,0,1.7,4.475,13,100.725,108.244,7.519,1.88,-0.16675,35,42,,,,,,
12/04/2023,10:04:00 -0400,,44,0,1.53,,7,,,,,,37,42,,,,,,
12/04/2023,10:06:00 -0400,,36,0,1.53,,6,,,,,,36,40,,,,,,
12/04/2023,10:07:00 -0400,,,,,4.477,,100.72,108.196,7.476,1.88,-0.17109,,,,,,,,
12/04/2023,10:08:00 -0400,,41,0,1.51,,11,,,,,,35,42,,,,,,
12/04/2023,10:10:00 -0400,,43,0,1.56,,11,,,,,,36,43,,,,,,
12/04/2023,10:12:00 -0400,,42,0,1.7,4.468,13,100.715,108.284,7.569,1.88,-0.1618,35,41,,,,,,
12/04/2023,10:14:00 -0400,,43,0,1.53,,3,,,,,,35,41,,,,,,
12/04/2023,10:16:00 -0400,,47,0,1.53,,7,,,,,,37,42,,,,,,
12/04/2023,10:17:00 -0400,,,,,4.474,,100.71,108.28,7.57,1.88,-0.16174,,,,,,,,
12/04/2023,10:18:00 -0400,,39,0,1.7,,7,,,,,,34,40,,,,,,
12/04/2023,10:20:00 -0400,,34,0,1.37,,8,,,,,,35,42,,,,,,
12/04/2023,10:22:00 -0400,,33,0,1.37,4.477,7,100.711,108.2,7.489,1.88,-0.16975,36,42,,,,,,
12/04/2023,10:24:00 -0400,,31,0,1.34,,7,,,,,,35,42,,,,,,
12/04/2023,10:26:00 -0400,,26,0,1.48,,4,,,,,,34,40,,,,,,
12/04/2023,10:27:00 -0400,,,,,4.472,,100.723,108.386,7.663,1.88,-0.15248,,,,,,,,
12/04/2023,10:28:00 -0400,,23,0,1.48,,6,,,,,,36,43,,,,,,
12/04/2023,10:30:00 -0400,,18,0,1.45,,7,,,,,,37,43,,,,,,
12/04/2023,10:32:00 -0400,,16,0,1.48,4.477,7,100.712,108.369,7.657,1.99,-0.15303,35,40,,,,,,
12/04/2023,10:34:00 -0400,,14,0,1.37,,7,,,,,,35,40,,,,,,
12/04/2023,10:36:00 -0400,,12,0,1.43,,6,,,,,,34,38,,,,,,
12/04/2023,10:37:00 -0400,,,,,4.483,,100.719,108.462,7.743,1.99,-0.14449,,,,,,,,
12/04/2023,10:38:00 -0400,,11,0,1.51,,6,,,,,,32,37,,,,,,
12/04/2023,10:40:00 -0400,,12,0,1.34,,6,,,,,,30,34,,,,,,
12/04/2023,10:42:00 -0400,,16,0,1.53,4.459,7,100.701,108.599,7.898,1.99,-0.12908,29,41,,,,,,
12/04/2023,10:44:00 -0400,,16,0,1.51,,6,,,,,,35,41,,,,,,
12/04/2023,10:46:00 -0400,,18,0,1.56,,7,,,,,,31,38,,,,,,
12/04/2023,10:47:00 -0400,,,,,4.489,,100.7,108.608,7.908,1.99,-0.1281,,,,,,,,
12/04/2023,10:48:00 -0400,,16,0,1.59,,7,,,,,,31,37,,,,,,
12/04/2023,10:50:00 -0400,,16,0,1.53,,6,,,,,,31,37,,,,,,
12/04/2023,10:52:00 -0400,,16,0,1.45,4.48,4,100.69,108.558,7.868,1.88,-0.13205,32,37,,,,,,
12/04/2023,10:54:00 -0400,,19,0,1.45,,4,,,,,,31,40,,,,,,
12/04/2023,10:56:00 -0400,,21,0,1.56,,7,,,,,,31,36,,,,,,
12/04/2023,10:57:00 -0400,,,,,4.475,,100.687,108.714,8.027,1.99,-0.11625,,,,,,,,
12/04/2023,10:58:00 -0400,,22,0,1.48,,4,,,,,,32,42,,,,,,
12/04/2023,11:00:00 -0400,,22,0,1.48,,8,,,,,,30,36,,,,,,
12/04/2023,11:02:00 -0400,,24,0,1.51,4.478,7,100.678,108.801,8.123,1.88,-0.10668,32,38,,,,,,
12/04/2023,11:04:00 -0400,,28,0,1.4,,8,,,,,,32,38,,,,,,
12/04/2023,11:06:00 -0400,,28,0,1.32,,6,,,,,,31,40,,,,,,
12/04/2023,11:07:00 -0400,,,,,4.478,,100.667,108.674,8.007,1.99,-0.11822,,,,,,,,
12/04/2023,11:08:00 -0400,,31,0,1.37,,1,,,,,,32,40,,,,,,
12/04/2023,11:10:00 -0400,,32,0,1.53,,3,,,,,,29,37,,,,,,
12/04/2023,11:12:00 -0400,,32,0,1.34,4.472,4,100.667,108.811,8.144,1.99,-0.10459,30,40,,,,,,
12/04/2023,11:14:00 -0400,,29,0,1.23,,4,,,,,,35,40,,,,,,
12/04/2023,11:16:00 -0400,,33,0,1.13,,6,,,,,,29,41,,,,,,
12/04/2023,11:17:00 -0400,,,,,4.478,,100.66,108.895,8.235,1.99,-0.09554,,,,,,,,
12/04/2023,11:18:00 -0400,,28,0,1.15,,7,,,,,,28,37,,,,,,
12/04/2023,11:20:00 -0400,,26,0,1.1,,3,,,,,,32,37,,,,,,
12/04/2023,11:22:00 -0400,,26,0,1.04,4.48,10,100.659,108.894,8.235,1.88,-0.09556,29,34,,,,,,
12/04/2023,11:24:00 -0400,,26,0,0.82,,1,,,,,,34,41,,,,,,
12/04/2023,11:26:00 -0400,,24,0,0.66,,7,,,,,,30,37,,,,,,
12/04/2023,11:27:00 -0400,,,,,4.475,,100.659,109.093,8.434,1.88,-0.07577,,,,,,,,
12/04/2023,11:28:00 -0400,,27,0,0.8,,6,,,,,,29,37,,,,,,
12/04/2023,11:30:00 -0400,,24,0,0.74,,6,,,,,,30,35,,,,,,
12/04/2023,11:32:00 -0400,,28,0.2,0.8,4.478,11,100.661,108.998,8.337,2.1,-0.08541,28,35,,,,,,
12/04/2023,11:34:00 -0400,,27,0,0.71,,4,,,,,,30,37,,,,,,
12/04/2023,11:36:00 -0400,,23,0,0.82,,7,,,,,,25,34,,,,,,
12/04/2023,11:37:00 -0400,,,,,4.48,,100.657,109.036,8.379,1.99,-0.08117,,,,,,,,
12/04/2023,11:38:00 -0400,,24,0,0.74,,4,,,,,,29,35,,,,,,
12/04/2023,11:40:00 -0400,,28,0,0.69,,7,,,,,,31,37,,,,,,
12/04/2023,11:42:00 -0400,,29,0,0.6,4.475,7,100.666,109.196,8.53,1.99,-0.06623,31,36,,,,,,
12/04/2023,11:44:00 -0400,,26,0.2,0.74,,6,,,,,,26,34,,,,,,
12/04/2023,11:46:00 -0400,,28,0,0.6,,1,,,,,,26,34,,,,,,
12/04/2023,11:47:00 -0400,,,,,4.48,,100.665,109.254,8.589,2.1,-0.0603,,,,,,,,
12/04/2023,11:48:00 -0400,,29,0,0.66,,3,,,,,,30,36,,,,,,
12/04/2023,11:50:00 -0400,,26,0,0.63,,15,,,,,,29,35,,,,,,
12/04/2023,11:52:00 -0400,,29,0,0.55,4.48,3,100.666,109.17,8.504,2.1,-0.06875,25,32,,,,,,
12/04/2023,11:54:00 -0400,,29,0.2,0.36,,7,,,,,,28,34,,,,,,
12/04/2023,11:56:00 -0400,,27,0,0.41,,3,,,,,,25,34,,,,,,
12/04/2023,11:57:00 -0400,,,,,4.472,,100.673,109.391,8.718,2.1,-0.04746,,,,,,,,
12/04/2023,11:58:00 -0400,,27,0,0.49,,7,,,,,,25,32,,,,,,
12/04/2023,12:00:00 -0400,,31,0,0.41,,6,,,,,,23,28,,,,,,
12/04/2023,12:02:00 -0400,,28,0,0.41,4.478,4,100.67,109.53,8.86,2.2,-0.03341,23,28,,,,,,
12/04/2023,12:04:00 -0400,,26,0,0.44,,4,,,,,,23,29,,,,,,
12/04/2023,12:06:00 -0400,,24,0,0.58,,1,,,,,,24,30,,,,,,
12/04/2023,12:07:00 -0400,,,,,4.48,,100.663,109.406,8.743,2.2,-0.04503,,,,,,,,
12/04/2023,12:08:00 -0400,,27,0.2,0.66,,4,,,,,,25,31,,,,,,
12/04/2023,12:10:00 -0400,,31,0,0.55,,7,,,,,,25,30,,,,,,
12/04/2023,12:12:00 -0400,,32,0,0.49,4.472,3,100.674,109.587,8.913,2.2,-0.02809,24,28,,,,,,
12/04/2023,12:14:00 -0400,,26,0,0.6,,6,,,,,,23,29,,,,,,
12/04/2023,12:16:00 -0400,,24,0.2,0.63,,15,,,,,,25,31,,,,,,
12/04/2023,12:17:00 -0400,,,,,4.48,,100.668,109.694,9.026,2.31,-0.01682,,,,,,,,
12/04/2023,12:18:00 -0400,,29,0,0.55,,4,,,,,,28,35,,,,,,
12/04/2023,12:20:00 -0400,,28,0,0.49,,6,,,,,,31,38,,,,,,
12/04/2023,12:22:00 -0400,,28,0,0.44,4.481,11,100.666,109.693,9.027,2.2,-0.01674,31,37,,,,,,
12/04/2023,12:24:00 -0400,,23,0,0.66,,3,,,,,,29,34,,,,,,
12/04/2023,12:26:00 -0400,,28,0,0.58,,3,,,,,,25,32,,,,,,
12/04/2023,12:27:00 -0400,,,,,4.475,,100.669,109.83,9.161,2.2,-0.0034,,,,,,,,
12/04/2023,12:28:00 -0400,,26,0,0.6,,355,,,,,,23,30,,,,,,
12/04/2023,12:30:00 -0400,,24,0,0.49,,3,,,,,,25,29,,,,,,
12/04/2023,12:32:00 -0400,,28,0,0.49,4.478,6,100.682,109.871,9.189,2.31,-0.00061,24,30,,,,,,
12/04/2023,12:34:00 -0400,,32,0.2,0.49,,4,,,,,,24,28,,,,,,
12/04/2023,12:36:00 -0400,,31,0,0.49,,4,,,,,,26,31,,,,,,
12/04/2023,12:37:00 -0400,,,,,4.48,,100.686,109.972,9.286,2.2,0.00899,,,,,,,,
12/04/2023,12:38:00 -0400,,29,0,0.66,,3,,,,,,24,30,,,,,,
12/04/2023,12:40:00 -0400,,33,0,0.52,,3,,,,,,24,29,,,,,,
12/04/2023,12:42:00 -0400,,38,0,0.41,4.475,7,100.69,110.052,9.363,2.31,0.01663,28,30,,,,,,
12/04/2023,12:44:00 -0400,,38,0,0.44,,6,,,,,,25,30,,,,,,
12/04/2023,12:46:00 -0400,,33,0.2,0.38,,4,,,,,,26,30,,,,,,
12/04/2023,12:47:00 -0400,,,,,4.48,,100.704,110.014,9.31,2.42,0.0114,,,,,,,,
12/04/2023,12:48:00 -0400,,41,0,0.19,,6,,,,,,26,32,,,,,,
12/04/2023,12:50:00 -0400,,42,0,0.22,,10,,,,,,25,29,,,,,,
12/04/2023,12:52:00 -0400,,43,0,0.22,4.481,11,100.704,109.961,9.257,2.42,0.00612,24,28,,,,,,
12/04/2023,12:54:00 -0400,,43,0,0.25,,1,,,,,,23,30,,,,,,
12/04/2023,12:56:00 -0400,,43,0,0.25,,3,,,,,,24,28,,,,,,
12/04/2023,12:57:00 -0400,,,,,4.474,,100.701,110.129,9.428,2.42,0.02314,,,,,,,,
12/04/2023,12:58:00 -0400,,46,0,0.44,,6,,,,,,19,23,,,,,,
12/04/2023,13:00:00 -0400,,51,0,0.3,,1,,,,,,19,22,,,,,,
12/04/2023,13:02:00 -0400,,56,0,0.27,4.48,7,100.691,110.085,9.394,2.42,0.01973,19,24,,,,,,
12/04/2023,13:04:00 -0400,,58,0,0.33,,4,,,,,,16,22,,,,,,
12/04/2023,13:06:00 -0400,,63,0.2,0.44,,3,,,,,,17,20,,,,,,
12/04/2023,13:07:00 -0400,,,,,4.483,,100.696,110.044,9.348,2.31,0.01515,,,,,,,,
12/04/2023,13:08:00 -0400,,56,0,0.44,,4,,,,,,17,20,,,,,,
12/04/2023,13:10:00 -0400,,53,0,0.38,,3,,,,,,22,28,,,,,,
12/04/2023,13:12:00 -0400,,66,0,0.47,4.466,6,100.696,110.185,9.489,2.31,0.02923,24,28,,,,,,
12/04/2023,13:14:00 -0400,,71,0.2,0.47,,6,,,,,,23,29,,,,,,
12/04/2023,13:16:00 -0400,,76,0,0.6,,4,,,,,,22,26,,,,,,
12/04/2023,13:17:00 -0400,,,,,4.481,,100.684,110.171,9.487,2.2,0.02898,,,,,,,,
12/04/2023,13:18:00 -0400,,56,0,0.55,,4,,,,,,24,29,,,,,,
12/04/2023,13:20:00 -0400,,53,0,0.52,,4,,,,,,25,31,,,,,,
12/04/2023,13:22:00 -0400,,82,0,0.58,4.481,6,100.693,110.057,9.364,2.31,0.01677,26,32,,,,,,
12/04/2023,13:24:00 -0400,,66,0.2,0.58,,4,,,,,,25,30,,,,,,
12/04/2023,13:26:00 -0400,,71,0,0.66,,3,,,,,,26,34,,,,,,
12/04/2023,13:27:00 -0400,,,,,4.475,,100.673,110.334,9.661,2.2,0.04635,,,,,,,,
12/04/2023,13:28:00 -0400,,63,0,0.52,,4,,,,,,25,32,,,,,,
12/04/2023,13:30:00 -0400,,72,0,0.69,,3,,,,,,25,30,,,,,,
12/04/2023,13:32:00 -0400,,61,0.2,0.49,4.481,4,100.676,110.339,9.663,2.2,0.04649,29,35,,,,,,
12/04/2023,13:34:00 -0400,,64,0,0.52,,7,,,,,,29,32,,,,,,
12/04/2023,13:36:00 -0400,,72,0,0.38,,4,,,,,,30,37,,,,,,
12/04/2023,13:37:00 -0400,,,,,4.483,,100.675,110.197,9.522,2.2,0.03252,,,,,,,,
12/04/2023,13:38:00 -0400,,58,0,0.58,,7,,,,,,28,35,,,,,,
12/04/2023,13:40:00 -0400,,67,0,0.66,,10,,,,,,26,35,,,,,,
12/04/2023,13:42:00 -0400,,66,0.2,0.55,4.475,4,100.672,110.321,9.649,2.2,0.04513,30,37,,,,,,
12/04/2023,13:44:00 -0400,,59,0,0.63,,4,,,,,,26,32,,,,,,
12/04/2023,13:46:00 -0400,,53,0,0.69,,11,,,,,,28,32,,,,,,
12/04/2023,13:47:00 -0400,,,,,4.481,,100.667,110.241,9.574,2.2,0.03771,,,,,,,,
12/04/2023,13:48:00 -0400,,61,0,0.47,,1,,,,,,30,35,,,,,,
12/04/2023,13:50:00 -0400,,61,0,0.69,,7,,,,,,29,35,,,,,,
12/04/2023,13:52:00 -0400,,62,0.2,0.58,4.483,8,100.675,110.069,9.394,2.2,0.01976,28,32,,,,,,
12/04/2023,13:54:00 -0400,,57,0,0.55,,10,,,,,,25,30,,,,,,
12/04/2023,13:56:00 -0400,,52,0,0.55,,352,,,,,,26,34,,,,,,
12/04/2023,13:57:00 -0400,,,,,4.474,,100.67,110.2,9.53,2.1,0.03333,,,,,,,,
12/04/2023,13:58:00 -0400,,44,0,0.6,,354,,,,,,25,34,,,,,,
12/04/2023,14:00:00 -0400,,49,0,0.82,,358,,,,,,23,28,,,,,,
12/04/2023,14:02:00 -0400,,52,0,0.71,4.481,1,100.67,110.21,9.54,2.2,0.03433,25,34,,,,,,
12/04/2023,14:04:00 -0400,,52,0,0.63,,6,,,,,,29,36,,,,,,
12/04/2023,14:06:00 -0400,,48,0,0.77,,3,,,,,,28,37,,,,,,
12/04/2023,14:07:00 -0400,,,,,4.483,,100.675,110.135,9.46,2.2,0.02636,,,,,,,,
12/04/2023,14:08:00 -0400,,53,0,0.63,,7,,,,,,28,32,,,,,,
12/04/2023,14:10:00 -0400,,52,0,0.66,,0,,,,,,26,34,,,,,,
12/04/2023,14:12:00 -0400,,48,0,0.71,4.466,4,100.675,110.193,9.518,2.2,0.03207,30,35,,,,,,
12/04/2023,14:14:00 -0400,,49,0,0.8,,358,,,,,,26,36,,,,,,
12/04/2023,14:16:00 -0400,,56,0.2,0.66,,354,,,,,,29,37,,,,,,
12/04/2023,14:17:00 -0400,,,,,4.481,,100.671,110.21,9.539,2.2,0.03423,,,,,,,,
12/04/2023,14:18:00 -0400,,52,0,0.74,,358,,,,,,28,36,,,,,,
12/04/2023,14:20:00 -0400,,47,0,0.85,,3,,,,,,24,31,,,,,,
12/04/2023,14:22:00 -0400,,43,0,0.85,4.483,355,100.673,110.087,9.414,2.2,0.02172,28,36,,,,,,
12/04/2023,14:24:00 -0400,,52,0,0.85,,357,,,,,,25,30,,,,,,
12/04/2023,14:26:00 -0400,,57,0,0.88,,0,,,,,,23,30,,,,,,
12/04/2023,14:27:00 -0400,,,,,4.475,,100.675,110.193,9.518,2.2,0.03207,,,,,,,,
12/04/2023,14:28:00 -0400,,42,0,0.88,,358,,,,,,23,29,,,,,,
12/04/2023,14:30:00 -0400,,54,0,0.91,,354,,,,,,26,32,,,,,,
12/04/2023,14:32:00 -0400,,52,0,0.82,4.481,357,100.685,110.274,9.589,2.31,0.03912,28,34,,,,,,
12/04/2023,14:34:00 -0400,,49,0.2,0.93,,354,,,,,,28,35,,,,,,
12/04/2023,14:36:00 -0400,,53,0,0.85,,351,,,,,,28,37,,,,,,
12/04/2023,14:37:00 -0400,,,,,4.483,,100.674,110.15,9.476,2.31,0.0279,,,,,,,,
12/04/2023,14:38:00 -0400,,51,0,0.77,,1,,,,,,28,34,,,,,,
12/04/2023,14:40:00 -0400,,49,0,0.88,,355,,,,,,28,34,,,,,,
12/04/2023,14:42:00 -0400,,51,0,0.99,4.471,354,100.664,110.34,9.676,2.31,0.04781,24,31,,,,,,
12/04/2023,14:44:00 -0400,,47,0,0.99,,350,,,,,,28,31,,,,,,
12/04/2023,14:46:00 -0400,,49,0,0.93,,348,,,,,,29,34,,,,,,
12/04/2023,14:47:00 -0400,,,,,4.483,,100.668,110.234,9.566,2.31,0.03685,,,,,,,,
12/04/2023,14:48:00 -0400,,34,0,0.93,,350,,,,,,25,32,,,,,,
12/04/2023,14:50:00 -0400,,42,0,0.99,,352,,,,,,25,32,,,,,,
12/04/2023,14:52:00 -0400,,36,0,0.91,4.484,350,100.672,110.243,9.571,2.31,0.03734,29,38,,,,,,
12/04/2023,14:54:00 -0400,,36,0,0.88,,352,,,,,,29,35,,,,,,
12/04/2023,14:56:00 -0400,,32,0,0.85,,347,,,,,,34,41,,,,,,
12/04/2023,14:57:00 -0400,,,,,4.472,,100.68,110.384,9.704,2.31,0.05062,,,,,,,,
12/04/2023,14:58:00 -0400,,41,0.2,0.91,,351,,,,,,30,37,,,,,,
12/04/2023,15:00:00 -0400,,36,0,0.99,,355,,,,,,25,37,,,,,,
12/04/2023,15:02:00 -0400,,33,0,0.82,4.481,345,100.685,110.221,9.536,2.31,0.03384,34,41,,,,,,
12/04/2023,15:04:00 -0400,,32,0,0.91,,345,,,,,,32,37,,,,,,
12/04/2023,15:06:00 -0400,,38,0,0.99,,351,,,,,,29,37,,,,,,
12/04/2023,15:07:00 -0400,,,,,4.483,,100.676,110.415,9.739,2.31,0.0541,,,,,,,,
12/04/2023,15:08:00 -0400,,28,0,1.07,,354,,,,,,26,32,,,,,,
12/04/2023,15:10:00 -0400,,33,0,0.82,,351,,,,,,32,41,,,,,,
12/04/2023,15:12:00 -0400,,37,0,0.82,4.474,355,100.684,110.468,9.784,2.31,0.05858,29,40,,,,,,
12/04/2023,15:14:00 -0400,,36,0,0.91,,355,,,,,,30,36,,,,,,
12/04/2023,15:16:00 -0400,,33,0,0.99,,351,,,,,,28,37,,,,,,
12/04/2023,15:17:00 -0400,,,,,4.483,,100.689,110.473,9.784,2.31,0.05852,,,,,,,,
12/04/2023,15:18:00 -0400,,26,0,0.96,,352,,,,,,31,37,,,,,,
12/04/2023,15:20:00 -0400,,22,0.2,1.02,,347,,,,,,30,36,,,,,,
12/04/2023,15:22:00 -0400,,32,0,0.99,4.483,350,100.686,110.397,9.711,2.31,0.05134,32,40,,,,,,
12/04/2023,15:24:00 -0400,,19,0,1.04,,351,,,,,,26,34,,,,,,
12/04/2023,15:26:00 -0400,,22,0,0.96,,355,,,,,,30,40,,,,,,
12/04/2023,15:27:00 -0400,,,,,4.483,,100.696,110.579,9.883,2.31,0.06839,,,,,,,,
12/04/2023,15:28:00 -0400,,23,0,1.13,,354,,,,,,28,37,,,,,,
12/04/2023,15:30:00 -0400,,21,0,1.07,,350,,,,,,30,36,,,,,,
12/04/2023,15:32:00 -0400,,16,0,1.07,4.403,354,100.697,110.473,9.776,2.31,0.05773,28,36,,,,,,
12/04/2023,15:34:00 -0400,,16,0.2,0.91,,354,,,,,,29,37,,,,,,
12/04/2023,15:36:00 -0400,,16,0,0.91,,351,,,,,,30,38,,,,,,
12/04/2023,15:37:00 -0400,,,,,4.414,,100.71,110.558,9.848,2.42,0.06492,,,,,,,,
12/04/2023,15:38:00 -0400,,17,0,0.91,,352,,,,,,30,41,,,,,,
12/04/2023,15:40:00 -0400,,14,0,1.04,,0,,,,,,29,37,,,,,,
12/04/2023,15:42:00 -0400,,12,0,1.04,4.45,0,100.706,110.655,9.949,2.42,0.075,26,34,,,,,,
12/04/2023,15:44:00 -0400,,9,0.2,1.13,,352,,,,,,25,34,,,,,,
12/04/2023,15:46:00 -0400,,13,0,1.15,,4,,,,,,26,34,,,,,,
12/04/2023,15:47:00 -0400,,,,,4.468,,100.71,110.601,9.891,2.31,0.0692,,,,,,,,
12/04/2023,15:48:00 -0400,,13,0,0.99,,358,,,,,,28,36,,,,,,
12/04/2023,15:50:00 -0400,,11,0,1.13,,355,,,,,,25,34,,,,,,
12/04/2023,15:52:00 -0400,,7,0,1.1,4.439,3,100.721,110.699,9.978,2.42,0.07791,28,38,,,,,,
12/04/2023,15:54:00 -0400,,9,0,1.21,,354,,,,,,26,34,,,,,,
12/04/2023,15:56:00 -0400,,11,0,1.21,,354,,,,,,25,32,,,,,,
12/04/2023,15:57:00 -0400,,,,,4.468,,100.717,110.853,10.136,2.31,0.09358,,,,,,,,
12/04/2023,15:58:00 -0400,,7,0,1.23,,358,,,,,,28,35,,,,,,
12/04/2023,16:00:00 -0400,,7,0,1.15,,352,,,,,,28,35,,,,,,
12/04/2023,16:02:00 -0400,,4,0,1.21,4.466,350,100.718,110.837,10.119,2.42,0.09185,28,36,,,,,,
12/04/2023,16:04:00 -0400,,7,0,1.07,,350,,,,,,29,41,,,,,,
12/04/2023,16:06:00 -0400,,7,0,1.1,,351,,,,,,29,36,,,,,,
12/04/2023,16:07:00 -0400,,,,,4.427,,100.714,110.809,10.095,2.31,0.08948,,,,,,,,
12/04/2023,16:08:00 -0400,,6,0,1.13,,1,,,,,,24,35,,,,,,
12/04/2023,16:10:00 -0400,,6,0.2,1.1,,357,,,,,,26,34,,,,,,
12/04/2023,16:12:00 -0400,,4,0,1.15,4.441,1,100.716,110.981,10.265,2.31,0.10644,25,32,,,,,,
12/04/2023,16:14:00 -0400,,4,0,1.04,,358,,,,,,28,37,,,,,,
12/04/2023,16:16:00 -0400,,4,0,1.04,,352,,,,,,30,37,,,,,,
12/04/2023,16:17:00 -0400,,,,,4.441,,100.719,110.955,10.236,2.31,0.1035,,,,,,,,
12/04/2023,16:18:00 -0400,,3,0,1.23,,354,,,,,,28,38,,,,,,
12/04/2023,16:20:00 -0400,,2,0,1.32,,354,,,,,,26,36,,,,,,
12/04/2023,16:22:00 -0400,,2,0,1.13,4.409,354,100.73,110.964,10.234,2.31,0.10329,32,41,,,,,,
12/04/2023,16:24:00 -0400,,2,0,1.04,,355,,,,,,28,37,,,,,,
12/04/2023,16:26:00 -0400,,1,0,1.07,,358,,,,,,24,31,,,,,,
12/04/2023,16:27:00 -0400,,,,,4.408,,100.729,111.158,10.429,2.31,0.12275,,,,,,,,
12/04/2023,16:28:00 -0400,,1,0,1.21,,0,,,,,,25,31,,,,,,
12/04/2023,16:30:00 -0400,,1,0,1.26,,357,,,,,,24,30,,,,,,
12/04/2023,16:32:00 -0400,,1,0,1.26,4.408,355,100.735,111.149,10.414,2.31,0.12128,26,36,,,,,,
12/04/2023,16:34:00 -0400,,1,0,1.23,,347,,,,,,28,32,,,,,,
12/04/2023,16:36:00 -0400,,1,0,1.21,,355,,,,,,25,36,,,,,,
12/04/2023,16:37:00 -0400,,,,,4.383,,100.74,111.198,10.458,2.31,0.12562,,,,,,,,
12/04/2023,16:38:00 -0400,,1,0,1.15,,352,,,,,,28,35,,,,,,
12/04/2023,16:40:00 -0400,,1,0,1.15,,358,,,,,,25,34,,,,,,
12/04/2023,16:42:00 -0400,,1,0,1.26,4.386,0,100.733,111.238,10.505,2.31,0.13028,23,29,,,,,,
12/04/2023,16:44:00 -0400,,1,0,1.32,,352,,,,,,24,30,,,,,,
12/04/2023,16:46:00 -0400,,1,0.2,1.23,,348,,,,,,28,35,,,,,,
12/04/2023,16:47:00 -0400,,,,,4.388,,100.732,111.132,10.4,2.31,0.11981,,,,,,,,
12/04/2023,16:48:00 -0400,,1,0,1.37,,352,,,,,,28,35,,,,,,
