Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
12/23/2023,05:32:00 -0400,0,,,244,1,,,,,,,,-5.48,,,,,
12/23/2023,05:34:00 -0400,0,,,248,1,,,,,,,,-5.36,,,,,
12/23/2023,05:36:00 -0400,0,,,244,1,4.134,,,,,,,-5.45,,,,,
12/23/2023,05:38:00 -0400,0,,,239,1,,,,,,,,-5.51,,,,,
12/23/2023,05:40:00 -0400,0,,,229,1,,,,,,,,-5.57,,,,,
12/23/2023,05:41:00 -0400,,,,,,4.149,,,,,,,,,,,,
12/23/2023,05:42:00 -0400,0,,,233,1,,,,,,,,-5.54,,,,,
12/23/2023,05:44:00 -0400,0,,,233,1,,,,,,,,-5.57,,,,,
12/23/2023,05:46:00 -0400,0,,,243,1,4.154,,,,,,,-5.54,,,,,
12/23/2023,05:48:00 -0400,0,,,230,1,,,,,,,,-5.57,,,,,
12/23/2023,05:50:00 -0400,0,,,226,1,,,,,,,,-5.57,,,,,
12/23/2023,05:51:00 -0400,,,,,,4.134,,,,,,,,,,,,
12/23/2023,05:52:00 -0400,0,,,234,1,,,,,,,,-5.57,,,,,
12/23/2023,05:54:00 -0400,0,,,232,1,,,,,,,,-5.64,,,,,
12/23/2023,05:56:00 -0400,0,,,223,1,4.148,,,,,,,-5.64,,,,,
12/23/2023,05:58:00 -0400,0,,,226,1,,,,,,,,-5.73,,,,,
12/23/2023,06:00:00 -0400,0,,,229,1,,,,,,,,-5.76,,,,,
12/23/2023,06:01:00 -0400,,,,,,4.154,,,,,,,,,,,,
12/23/2023,06:02:00 -0400,0,,,227,1,,,,,,,,-5.85,,,,,
12/23/2023,06:04:00 -0400,0,,,225,1,,,,,,,,-5.89,,,,,
12/23/2023,06:06:00 -0400,0,,,219,1,4.128,,,,,,,-5.85,,,,,
12/23/2023,06:08:00 -0400,0,,,220,1,,,,,,,,-5.85,,,,,
12/23/2023,06:10:00 -0400,0,,,222,1,,,,,,,,-5.76,,,,,
12/23/2023,06:11:00 -0400,,,,,,4.146,,,,,,,,,,,,
12/23/2023,06:12:00 -0400,0,,,205,1,,,,,,,,-5.85,,,,,
12/23/2023,06:14:00 -0400,0,,,209,1,,,,,,,,-5.95,,,,,
12/23/2023,06:16:00 -0400,0,,,212,1,4.152,,,,,,,-5.98,,,,,
12/23/2023,06:18:00 -0400,0,,,209,1,,,,,,,,-6.04,,,,,
12/23/2023,06:20:00 -0400,0,,,208,1,,,,,,,,-6.07,,,,,
12/23/2023,06:21:00 -0400,,,,,,4.13,,,,,,,,,,,,
12/23/2023,06:22:00 -0400,0,,,199,1,,,,,,,,-6.14,,,,,
12/23/2023,06:24:00 -0400,0,,,190,1,,,,,,,,-6.2,,,,,
12/23/2023,06:26:00 -0400,0,,,191,1,4.146,,,,,,,-6.23,,,,,
12/23/2023,06:28:00 -0400,0,,,184,1,,,,,,,,-6.29,,,,,
12/23/2023,06:30:00 -0400,0,,,188,1,,,,,,,,-6.33,,,,,
12/23/2023,06:31:00 -0400,,,,,,4.152,,,,,,,,,,,,
12/23/2023,06:32:00 -0400,0,,,183,1,,,,,,,,-6.36,,,,,
12/23/2023,06:34:00 -0400,0,,,178,1,,,,,,,,-6.42,,,,,
12/23/2023,06:36:00 -0400,0,,,181,1,4.131,,,,,,,-6.48,,,,,
12/23/2023,06:38:00 -0400,0,,,175,1,,,,,,,,-6.58,,,,,
12/23/2023,06:40:00 -0400,0,,,174,1,,,,,,,,-6.58,,,,,
12/23/2023,06:41:00 -0400,,,,,,4.146,,,,,,,,,,,,
12/23/2023,06:42:00 -0400,0,,,190,1,,,,,,,,-6.48,,,,,
12/23/2023,06:44:00 -0400,0,,,199,1,,,,,,,,-6.52,,,,,
12/23/2023,06:46:00 -0400,0,,,201,1,4.152,,,,,,,-6.52,,,,,
12/23/2023,06:48:00 -0400,0,,,204,1,,,,,,,,-6.58,,,,,
12/23/2023,06:50:00 -0400,0,,,205,1,,,,,,,,-6.58,,,,,
12/23/2023,06:51:00 -0400,,,,,,4.13,,,,,,,,,,,,
12/23/2023,06:52:00 -0400,0,,,204,1,,,,,,,,-6.58,,,,,
12/23/2023,06:54:00 -0400,0,,,195,1,,,,,,,,-6.58,,,,,
12/23/2023,06:56:00 -0400,0,,,197,1,4.148,,,,,,,-6.61,,,,,
12/23/2023,06:58:00 -0400,0,,,195,1,,,,,,,,-6.61,,,,,
12/23/2023,07:00:00 -0400,0,,,195,1,,,,,,,,-6.58,,,,,
12/23/2023,07:01:00 -0400,,,,,,4.152,,,,,,,,,,,,
12/23/2023,07:02:00 -0400,0,,,197,1,,,,,,,,-6.55,,,,,
12/23/2023,07:04:00 -0400,0,,,201,1,,,,,,,,-6.52,,,,,
12/23/2023,07:06:00 -0400,0,,,201,1,4.131,,,,,,,-6.58,,,,,
12/23/2023,07:08:00 -0400,0,,,208,1,,,,,,,,-6.61,,,,,
12/23/2023,07:10:00 -0400,0,,,209,1,,,,,,,,-6.55,,,,,
12/23/2023,07:11:00 -0400,,,,,,4.148,,,,,,,,,,,,
12/23/2023,07:12:00 -0400,0,,,201,1,,,,,,,,-6.64,,,,,
12/23/2023,07:14:00 -0400,0,,,206,1,,,,,,,,-6.61,,,,,
12/23/2023,07:16:00 -0400,0,,,202,1,4.152,,,,,,,-6.67,,,,,
12/23/2023,07:18:00 -0400,0,,,205,1,,,,,,,,-6.67,,,,,
12/23/2023,07:20:00 -0400,0,,,199,1,,,,,,,,-6.67,,,,,
12/23/2023,07:21:00 -0400,,,,,,4.131,,,,,,,,,,,,
12/23/2023,07:22:00 -0400,0,,,202,1,,,,,,,,-6.67,,,,,
12/23/2023,07:24:00 -0400,0,,,197,1,,,,,,,,-6.64,,,,,
12/23/2023,07:26:00 -0400,0,,,197,1,4.145,,,,,,,-6.61,,,,,
12/23/2023,07:28:00 -0400,0,,,205,1,,,,,,,,-6.52,,,,,
12/23/2023,07:30:00 -0400,0,,,205,1,,,,,,,,-6.52,,,,,
12/23/2023,07:31:00 -0400,,,,,,4.151,,,,,,,,,,,,
12/23/2023,07:32:00 -0400,0,,,211,1,,,,,,,,-6.61,,,,,
12/23/2023,07:34:00 -0400,0,,,204,1,,,,,,,,-6.61,,,,,
12/23/2023,07:36:00 -0400,0,,,208,1,4.131,,,,,,,-6.52,,,,,
12/23/2023,07:38:00 -0400,0,,,208,1,,,,,,,,-6.48,,,,,
12/23/2023,07:40:00 -0400,0,,,199,1,,,,,,,,-6.42,,,,,
12/23/2023,07:41:00 -0400,,,,,,4.149,,,,,,,,,,,,
12/23/2023,07:42:00 -0400,0,,,208,2,,,,,,,,-6.36,,,,,
12/23/2023,07:44:00 -0400,0,,,211,2,,,,,,,,-6.17,,,,,
12/23/2023,07:46:00 -0400,0,,,220,3,4.161,,,,,,,-6.04,,,,,
12/23/2023,07:48:00 -0400,0,,,220,4,,,,,,,,-5.95,,,,,
12/23/2023,07:50:00 -0400,0,,,219,6,,,,,,,,-5.85,,,,,
12/23/2023,07:51:00 -0400,,,,,,4.148,,,,,,,,,,,,
12/23/2023,07:52:00 -0400,0,,,216,6,,,,,,,,-5.89,,,,,
12/23/2023,07:54:00 -0400,0,,,219,7,,,,,,,,-5.89,,,,,
12/23/2023,07:56:00 -0400,0,,,219,7,4.182,,,,,,,-5.89,,,,,
12/23/2023,07:58:00 -0400,0,,,220,8,,,,,,,,-5.82,,,,,
12/23/2023,08:00:00 -0400,0,,,215,9,,,,,,,,-5.82,,,,,
12/23/2023,08:01:00 -0400,,,,,,4.211,,,,,,,,,,,,
12/23/2023,08:02:00 -0400,0,,,225,11,,,,,,,,-5.82,,,,,
12/23/2023,08:04:00 -0400,0,,,218,13,,,,,,,,-5.82,,,,,
12/23/2023,08:06:00 -0400,0,,,216,16,4.199,,,,,,,-5.6,,,,,
12/23/2023,08:08:00 -0400,0,,,225,17,,,,,,,,-5.73,,,,,
12/23/2023,08:10:00 -0400,0,,,233,18,,,,,,,,-5.73,,,,,
12/23/2023,08:11:00 -0400,,,,,,4.271,,,,,,,,,,,,
12/23/2023,08:12:00 -0400,0,,,232,19,,,,,,,,-5.64,,,,,
12/23/2023,08:14:00 -0400,0,,,248,21,,,,,,,,-5.76,,,,,
12/23/2023,08:16:00 -0400,0,,,239,23,4.305,,,,,,,-5.67,,,,,
12/23/2023,08:18:00 -0400,0,,,234,27,,,,,,,,-5.6,,,,,
12/23/2023,08:20:00 -0400,0,,,237,29,,,,,,,,-5.6,,,,,
12/23/2023,08:21:00 -0400,,,,,,4.293,,,,,,,,,,,,
12/23/2023,08:22:00 -0400,0,,,243,32,,,,,,,,-5.57,,,,,
12/23/2023,08:24:00 -0400,0,,,243,34,,,,,,,,-5.64,,,,,
12/23/2023,08:26:00 -0400,0,,,243,33,4.304,,,,,,,-5.45,,,,,
12/23/2023,08:28:00 -0400,0,,,232,32,,,,,,,,-5.51,,,,,
12/23/2023,08:30:00 -0400,0,,,237,31,,,,,,,,-5.51,,,,,
12/23/2023,08:31:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/23/2023,08:32:00 -0400,0,,,236,29,,,,,,,,-5.36,,,,,
12/23/2023,08:34:00 -0400,0,,,226,29,,,,,,,,-5.51,,,,,
12/23/2023,08:36:00 -0400,0,,,240,29,4.313,,,,,,,-5.33,,,,,
12/23/2023,08:38:00 -0400,0,,,230,29,,,,,,,,-5.57,,,,,
12/23/2023,08:40:00 -0400,0,,,239,29,,,,,,,,-5.51,,,,,
12/23/2023,08:41:00 -0400,,,,,,4.302,,,,,,,,,,,,
12/23/2023,08:42:00 -0400,0,,,244,29,,,,,,,,-5.54,,,,,
12/23/2023,08:44:00 -0400,0,,,232,31,,,,,,,,-5.54,,,,,
12/23/2023,08:46:00 -0400,0,,,226,32,4.32,,,,,,,-5.51,,,,,
12/23/2023,08:48:00 -0400,0,,,227,34,,,,,,,,-5.57,,,,,
12/23/2023,08:50:00 -0400,0,,,220,37,,,,,,,,-5.6,,,,,
12/23/2023,08:51:00 -0400,,,,,,4.322,,,,,,,,,,,,
12/23/2023,08:52:00 -0400,0,,,225,42,,,,,,,,-5.57,,,,,
12/23/2023,08:54:00 -0400,0,,,225,47,,,,,,,,-5.79,,,,,
12/23/2023,08:56:00 -0400,0,,,229,52,4.301,,,,,,,-5.6,,,,,
12/23/2023,08:58:00 -0400,0,,,225,58,,,,,,,,-5.7,,,,,
12/23/2023,09:00:00 -0400,0,,,229,61,,,,,,,,-5.54,,,,,
12/23/2023,09:01:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/23/2023,09:02:00 -0400,0,,,222,64,,,,,,,,-5.57,,,,,
12/23/2023,09:04:00 -0400,0,,,230,67,,,,,,,,-5.64,,,,,
12/23/2023,09:06:00 -0400,0,,,223,71,4.346,,,,,,,-5.64,,,,,
12/23/2023,09:08:00 -0400,0,,,227,99,,,,,,,,-5.48,,,,,
12/23/2023,09:10:00 -0400,0,,,229,123,,,,,,,,-5.33,,,,,
12/23/2023,09:11:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/23/2023,09:12:00 -0400,0,,,223,132,,,,,,,,-5.2,,,,,
12/23/2023,09:14:00 -0400,0,,,218,123,,,,,,,,-5.02,,,,,
12/23/2023,09:16:00 -0400,0,,,215,112,4.302,,,,,,,-4.99,,,,,
12/23/2023,09:18:00 -0400,0,,,209,139,,,,,,,,-4.86,,,,,
12/23/2023,09:20:00 -0400,0,,,220,154,,,,,,,,-4.99,,,,,
12/23/2023,09:21:00 -0400,,,,,,4.323,,,,,,,,,,,,
12/23/2023,09:22:00 -0400,0,,,212,158,,,,,,,,-4.65,,,,,
12/23/2023,09:24:00 -0400,0,,,219,159,,,,,,,,-4.83,,,,,
12/23/2023,09:26:00 -0400,0,,,215,163,4.314,,,,,,,-4.77,,,,,
12/23/2023,09:28:00 -0400,0,,,218,166,,,,,,,,-4.8,,,,,
12/23/2023,09:30:00 -0400,0,,,215,154,,,,,,,,-4.74,,,,,
12/23/2023,09:31:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/23/2023,09:32:00 -0400,0,,,216,162,,,,,,,,-4.62,,,,,
12/23/2023,09:34:00 -0400,0,,,220,168,,,,,,,,-4.68,,,,,
12/23/2023,09:36:00 -0400,0,,,215,174,4.323,,,,,,,-4.53,,,,,
12/23/2023,09:38:00 -0400,0,,,212,181,,,,,,,,-4.35,,,,,
12/23/2023,09:40:00 -0400,0,,,215,176,,,,,,,,-4.59,,,,,
12/23/2023,09:41:00 -0400,,,,,,4.296,,,,,,,,,,,,
12/23/2023,09:42:00 -0400,0,,,219,156,,,,,,,,-4.8,,,,,
12/23/2023,09:44:00 -0400,0,,,219,152,,,,,,,,-4.93,,,,,
12/23/2023,09:46:00 -0400,0,,,232,188,4.305,,,,,,,-4.86,,,,,
12/23/2023,09:48:00 -0400,0,,,220,184,,,,,,,,-4.62,,,,,
12/23/2023,09:50:00 -0400,0,,,220,184,,,,,,,,-4.62,,,,,
12/23/2023,09:51:00 -0400,,,,,,4.329,,,,,,,,,,,,
12/23/2023,09:52:00 -0400,0,,,218,203,,,,,,,,-4.47,,,,,
12/23/2023,09:54:00 -0400,0,,,219,171,,,,,,,,-4.62,,,,,
12/23/2023,09:56:00 -0400,0,,,223,202,4.316,,,,,,,-4.8,,,,,
12/23/2023,09:58:00 -0400,0,,,213,199,,,,,,,,-4.74,,,,,
12/23/2023,10:00:00 -0400,0,,,216,194,,,,,,,,-4.56,,,,,
12/23/2023,10:01:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/23/2023,10:02:00 -0400,0,,,218,199,,,,,,,,-4.41,,,,,
12/23/2023,10:04:00 -0400,0,,,218,207,,,,,,,,-4.23,,,,,
12/23/2023,10:06:00 -0400,0,,,216,143,4.316,,,,,,,-4.5,,,,,
12/23/2023,10:08:00 -0400,0,,,211,137,,,,,,,,-4.5,,,,,
12/23/2023,10:10:00 -0400,0,,,212,111,,,,,,,,-4.62,,,,,
12/23/2023,10:11:00 -0400,,,,,,4.304,,,,,,,,,,,,
12/23/2023,10:12:00 -0400,0,,,205,127,,,,,,,,-4.59,,,,,
12/23/2023,10:14:00 -0400,0,,,206,191,,,,,,,,-4.44,,,,,
12/23/2023,10:16:00 -0400,0,,,215,209,4.316,,,,,,,-4.35,,,,,
12/23/2023,10:18:00 -0400,0,,,232,224,,,,,,,,-4.56,,,,,
12/23/2023,10:20:00 -0400,0,,,216,237,,,,,,,,-4.2,,,,,
12/23/2023,10:21:00 -0400,,,,,,4.331,,,,,,,,,,,,
12/23/2023,10:22:00 -0400,0,,,212,249,,,,,,,,-4.17,,,,,
12/23/2023,10:24:00 -0400,0,,,220,264,,,,,,,,-4.26,,,,,
12/23/2023,10:26:00 -0400,0,,,218,278,4.299,,,,,,,-4.17,,,,,
12/23/2023,10:28:00 -0400,0,,,222,299,,,,,,,,-4.17,,,,,
12/23/2023,10:30:00 -0400,0,,,219,307,,,,,,,,-4.05,,,,,
12/23/2023,10:31:00 -0400,,,,,,4.305,,,,,,,,,,,,
12/23/2023,10:32:00 -0400,0,,,222,223,,,,,,,,-4.14,,,,,
12/23/2023,10:34:00 -0400,0,,,237,259,,,,,,,,-4.38,,,,,
12/23/2023,10:36:00 -0400,0,,,236,236,4.332,,,,,,,-4.23,,,,,
12/23/2023,10:38:00 -0400,0,,,232,234,,,,,,,,-4.35,,,,,
12/23/2023,10:40:00 -0400,0,,,216,324,,,,,,,,-3.99,,,,,
12/23/2023,10:41:00 -0400,,,,,,4.308,,,,,,,,,,,,
12/23/2023,10:42:00 -0400,0,,,222,323,,,,,,,,-3.81,,,,,
12/23/2023,10:44:00 -0400,0,,,218,236,,,,,,,,-3.93,,,,,
12/23/2023,10:46:00 -0400,0,,,216,214,4.299,,,,,,,-4.05,,,,,
12/23/2023,10:48:00 -0400,0,,,215,241,,,,,,,,-4.14,,,,,
12/23/2023,10:50:00 -0400,0,,,213,303,,,,,,,,-3.99,,,,,
12/23/2023,10:51:00 -0400,,,,,,4.328,,,,,,,,,,,,
12/23/2023,10:52:00 -0400,0,,,219,322,,,,,,,,-3.87,,,,,
12/23/2023,10:54:00 -0400,0,,,219,308,,,,,,,,-3.81,,,,,
12/23/2023,10:56:00 -0400,0,,,222,293,4.313,,,,,,,-3.75,,,,,
12/23/2023,10:58:00 -0400,0,,,220,296,,,,,,,,-3.66,,,,,
12/23/2023,11:00:00 -0400,0,,,230,294,,,,,,,,-3.63,,,,,
12/23/2023,11:01:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/23/2023,11:02:00 -0400,0,,,219,291,,,,,,,,-3.69,,,,,
12/23/2023,11:04:00 -0400,0,,,222,289,,,,,,,,-3.66,,,,,
12/23/2023,11:06:00 -0400,0,,,219,291,4.338,,,,,,,-3.72,,,,,
12/23/2023,11:08:00 -0400,0,,,219,291,,,,,,,,-3.66,,,,,
12/23/2023,11:10:00 -0400,0,,,215,293,,,,,,,,-3.63,,,,,
12/23/2023,11:11:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/23/2023,11:12:00 -0400,0,,,225,294,,,,,,,,-3.57,,,,,
12/23/2023,11:14:00 -0400,0,,,225,296,,,,,,,,-3.66,,,,,
12/23/2023,11:16:00 -0400,0,,,218,298,4.313,,,,,,,-3.57,,,,,
12/23/2023,11:18:00 -0400,0,,,215,299,,,,,,,,-3.48,,,,,
12/23/2023,11:20:00 -0400,0,,,223,299,,,,,,,,-3.54,,,,,
12/23/2023,11:21:00 -0400,,,,,,4.334,,,,,,,,,,,,
12/23/2023,11:22:00 -0400,0,,,225,301,,,,,,,,-3.54,,,,,
12/23/2023,11:24:00 -0400,0,,,229,303,,,,,,,,-3.57,,,,,
12/23/2023,11:26:00 -0400,0,,,220,303,4.299,,,,,,,-3.3,,,,,
12/23/2023,11:28:00 -0400,0,,,220,304,,,,,,,,-3.39,,,,,
12/23/2023,11:30:00 -0400,0,,,215,306,,,,,,,,-3.39,,,,,
12/23/2023,11:31:00 -0400,,,,,,4.313,,,,,,,,,,,,
12/23/2023,11:32:00 -0400,0,,,213,307,,,,,,,,-3.48,,,,,
12/23/2023,11:34:00 -0400,0,,,209,308,,,,,,,,-3.39,,,,,
12/23/2023,11:36:00 -0400,0,,,208,309,4.326,,,,,,,-3.33,,,,,
12/23/2023,11:38:00 -0400,0,,,215,312,,,,,,,,-3.42,,,,,
12/23/2023,11:40:00 -0400,0,,,222,312,,,,,,,,-3.33,,,,,
12/23/2023,11:41:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/23/2023,11:42:00 -0400,0,,,239,313,,,,,,,,-3.42,,,,,
12/23/2023,11:44:00 -0400,0,,,230,314,,,,,,,,-3.42,,,,,
12/23/2023,11:46:00 -0400,0,,,229,317,4.313,,,,,,,-3.27,,,,,
12/23/2023,11:48:00 -0400,0,,,223,326,,,,,,,,-3.33,,,,,
12/23/2023,11:50:00 -0400,0,,,223,328,,,,,,,,-3.15,,,,,
12/23/2023,11:51:00 -0400,,,,,,4.328,,,,,,,,,,,,
12/23/2023,11:52:00 -0400,0,,,218,387,,,,,,,,-3.21,,,,,
12/23/2023,11:54:00 -0400,0,,,216,418,,,,,,,,-3.33,,,,,
12/23/2023,11:56:00 -0400,0,,,219,434,4.305,,,,,,,-3.27,,,,,
12/23/2023,11:58:00 -0400,0,,,218,434,,,,,,,,-3.15,,,,,
12/23/2023,12:00:00 -0400,0,,,206,448,,,,,,,,-3.09,,,,,
12/23/2023,12:01:00 -0400,,,,,,4.314,,,,,,,,,,,,
12/23/2023,12:02:00 -0400,0,,,212,318,,,,,,,,-3.21,,,,,
12/23/2023,12:04:00 -0400,0,,,208,431,,,,,,,,-3.15,,,,,
12/23/2023,12:06:00 -0400,0,,,215,418,4.338,,,,,,,-3.24,,,,,
12/23/2023,12:08:00 -0400,0,,,219,398,,,,,,,,-3.27,,,,,
12/23/2023,12:10:00 -0400,0,,,219,376,,,,,,,,-3.18,,,,,
12/23/2023,12:11:00 -0400,,,,,,4.301,,,,,,,,,,,,
12/23/2023,12:12:00 -0400,0,,,222,356,,,,,,,,-3.27,,,,,
12/23/2023,12:14:00 -0400,0,,,226,339,,,,,,,,-3.15,,,,,
12/23/2023,12:16:00 -0400,0,,,220,328,4.31,,,,,,,-3.06,,,,,
12/23/2023,12:18:00 -0400,0,,,211,338,,,,,,,,-3.01,,,,,
12/23/2023,12:20:00 -0400,0,,,195,347,,,,,,,,-2.86,,,,,
12/23/2023,12:21:00 -0400,,,,,,4.334,,,,,,,,,,,,
12/23/2023,12:22:00 -0400,0,,,213,154,,,,,,,,-3.18,,,,,
12/23/2023,12:24:00 -0400,0,,,216,188,,,,,,,,-3.33,,,,,
12/23/2023,12:26:00 -0400,0,,,209,192,4.299,,,,,,,-3.27,,,,,
12/23/2023,12:28:00 -0400,0,,,222,302,,,,,,,,-3.21,,,,,
12/23/2023,12:30:00 -0400,0,,,218,322,,,,,,,,-2.89,,,,,
12/23/2023,12:31:00 -0400,,,,,,4.311,,,,,,,,,,,,
12/23/2023,12:32:00 -0400,0,,,208,327,,,,,,,,-2.98,,,,,
12/23/2023,12:34:00 -0400,0,,,212,329,,,,,,,,-3.06,,,,,
12/23/2023,12:36:00 -0400,0,,,216,338,4.334,,,,,,,-3.09,,,,,
12/23/2023,12:38:00 -0400,0,,,205,348,,,,,,,,-2.95,,,,,
12/23/2023,12:40:00 -0400,0,,,204,359,,,,,,,,-2.71,,,,,
12/23/2023,12:41:00 -0400,,,,,,4.299,,,,,,,,,,,,
12/23/2023,12:42:00 -0400,0,,,216,364,,,,,,,,-2.95,,,,,
12/23/2023,12:44:00 -0400,0,,,223,352,,,,,,,,-3.01,,,,,
12/23/2023,12:46:00 -0400,0,,,215,394,4.311,,,,,,,-2.98,,,,,
12/23/2023,12:48:00 -0400,0,,,213,412,,,,,,,,-3.06,,,,,
12/23/2023,12:50:00 -0400,0,,,222,386,,,,,,,,-2.98,,,,,
12/23/2023,12:51:00 -0400,,,,,,4.329,,,,,,,,,,,,
12/23/2023,12:52:00 -0400,0,,,213,427,,,,,,,,-2.68,,,,,
12/23/2023,12:54:00 -0400,0,,,212,408,,,,,,,,-2.51,,,,,
12/23/2023,12:56:00 -0400,0,,,201,417,4.305,,,,,,,-2.39,,,,,
12/23/2023,12:58:00 -0400,0,,,195,347,,,,,,,,-2.22,,,,,
12/23/2023,13:00:00 -0400,0,,,194,272,,,,,,,,-2.25,,,,,
12/23/2023,13:01:00 -0400,,,,,,4.329,,,,,,,,,,,,
12/23/2023,13:02:00 -0400,0,,,198,253,,,,,,,,-2.57,,,,,
12/23/2023,13:04:00 -0400,0,,,213,324,,,,,,,,-3.01,,,,,
12/23/2023,13:06:00 -0400,0,,,201,218,4.329,,,,,,,-2.89,,,,,
12/23/2023,13:08:00 -0400,0,,,201,241,,,,,,,,-2.92,,,,,
12/23/2023,13:10:00 -0400,0,,,204,156,,,,,,,,-3.01,,,,,
12/23/2023,13:11:00 -0400,,,,,,4.304,,,,,,,,,,,,
12/23/2023,13:12:00 -0400,0,,,198,148,,,,,,,,-3.12,,,,,
12/23/2023,13:14:00 -0400,0,,,206,146,,,,,,,,-3.15,,,,,
12/23/2023,13:16:00 -0400,0,,,218,147,4.32,,,,,,,-3.24,,,,,
12/23/2023,13:18:00 -0400,0,,,208,147,,,,,,,,-3.21,,,,,
12/23/2023,13:20:00 -0400,0,,,202,146,,,,,,,,-3.21,,,,,
12/23/2023,13:21:00 -0400,,,,,,4.331,,,,,,,,,,,,
12/23/2023,13:22:00 -0400,0,,,199,147,,,,,,,,-3.24,,,,,
12/23/2023,13:24:00 -0400,0,,,195,149,,,,,,,,-3.27,,,,,
12/23/2023,13:26:00 -0400,0,,,202,152,4.307,,,,,,,-3.24,,,,,
12/23/2023,13:28:00 -0400,0,,,195,154,,,,,,,,-3.15,,,,,
12/23/2023,13:30:00 -0400,0,,,195,154,,,,,,,,-3.12,,,,,
12/23/2023,13:31:00 -0400,,,,,,4.32,,,,,,,,,,,,
12/23/2023,13:32:00 -0400,0,,,209,151,,,,,,,,-3.04,,,,,
12/23/2023,13:34:00 -0400,0,,,209,146,,,,,,,,-3.12,,,,,
12/23/2023,13:36:00 -0400,0,,,209,143,4.331,,,,,,,-3.15,,,,,
12/23/2023,13:38:00 -0400,0,,,202,143,,,,,,,,-3.06,,,,,
12/23/2023,13:40:00 -0400,0,,,205,144,,,,,,,,-2.98,,,,,
12/23/2023,13:41:00 -0400,,,,,,4.307,,,,,,,,,,,,
12/23/2023,13:42:00 -0400,0,,,191,149,,,,,,,,-2.98,,,,,
12/23/2023,13:44:00 -0400,0,,,199,157,,,,,,,,-2.92,,,,,
12/23/2023,13:46:00 -0400,0,,,216,171,4.329,,,,,,,-3.06,,,,,
12/23/2023,13:48:00 -0400,0,,,204,178,,,,,,,,-2.95,,,,,
12/23/2023,13:50:00 -0400,0,,,198,188,,,,,,,,-2.89,,,,,
12/23/2023,13:51:00 -0400,,,,,,4.344,,,,,,,,,,,,
12/23/2023,13:52:00 -0400,0,,,213,212,,,,,,,,-2.8,,,,,
12/23/2023,13:54:00 -0400,0,,,206,222,,,,,,,,-2.8,,,,,
12/23/2023,13:56:00 -0400,0,,,204,231,4.307,,,,,,,-2.71,,,,,
12/23/2023,13:58:00 -0400,0,,,190,189,,,,,,,,-2.62,,,,,
12/23/2023,14:00:00 -0400,0,,,185,246,,,,,,,,-2.57,,,,,
12/23/2023,14:01:00 -0400,,,,,,4.326,,,,,,,,,,,,
12/23/2023,14:02:00 -0400,0,,,204,243,,,,,,,,-2.57,,,,,
12/23/2023,14:04:00 -0400,0,,,206,258,,,,,,,,-2.54,,,,,
12/23/2023,14:06:00 -0400,0,,,205,226,4.346,,,,,,,-2.54,,,,,
12/23/2023,14:08:00 -0400,0,,,208,257,,,,,,,,-2.57,,,,,
12/23/2023,14:10:00 -0400,0,,,211,238,,,,,,,,-2.68,,,,,
12/23/2023,14:11:00 -0400,,,,,,4.307,,,,,,,,,,,,
12/23/2023,14:12:00 -0400,0,,,211,248,,,,,,,,-2.57,,,,,
12/23/2023,14:14:00 -0400,0,,,211,254,,,,,,,,-2.51,,,,,
12/23/2023,14:16:00 -0400,0,,,215,258,4.326,,,,,,,-2.51,,,,,
12/23/2023,14:18:00 -0400,0,,,211,247,,,,,,,,-2.36,,,,,
