Date,Time,"Rain (S-RGB 21038161:21038325-1),mm,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Direction (S-WCF 21038161:21038468-3),°,Stanley Bridge Harbour","Solar Radiation (S-LIB 21038161:21109516-1),W/m²,Stanley Bridge Harbour","Battery (RX3000 BATTERY 21038161:21038161-B),V,Stanley Bridge Harbour","Barometric Pressure (M-BP 21038161:20735209-1),kPa,Stanley Bridge Harbour","Water Pressure (M-WP01 21038161:21411213-1),kPa,Stanley Bridge Harbour","Diff Pressure (M-DP01 21038161:21411213-2),kPa,Stanley Bridge Harbour","Water Temperature (M-WT 21038161:21411213-3),°C,Stanley Bridge Harbour","Water Level (M-WL01 21038161:21411213-4),meters,Stanley Bridge Harbour","Accumulated Rain (C-ACC-RAIN 21038161:21038325-2),mm,Stanley Bridge Harbour,Stanley Bridge","Temperature (S-TMB 21038161:21098957-1),°C,Stanley Bridge Harbour","Average Wind Speed (S-WCF 21038161:21038468-1),Km/h,Stanley Bridge Harbour","Wind Gust Speed (S-WCF 21038161:21038468-2),Km/h,Stanley Bridge Harbour","Wind Speed (S-WCF 21038161:21038468-1),m/s,Stanley Bridge Harbour","Gust Speed (S-WCF 21038161:21038468-2),m/s,Stanley Bridge Harbour","Water Flow (M-WF-VNW 21038161:21411213-5),l/s,Stanley Bridge Harbour"
11/06/2023,21:02:00 -0300,0,,,135,1,,,,,,,,-1.41,,,,,
11/06/2023,21:04:00 -0300,0,,,154,1,,,,,,,,-1.44,,,,,
11/06/2023,21:06:00 -0300,0,,,175,1,4.196,,,,,,,-1.47,,,,,
11/06/2023,21:08:00 -0300,0,,,175,1,,,,,,,,-1.47,,,,,
11/06/2023,21:10:00 -0300,0,,,175,1,,,,,,,,-1.56,,,,,
11/06/2023,21:11:00 -0300,,,,,,4.212,,,,,,,,,,,,
11/06/2023,21:12:00 -0300,0,,,175,1,,,,,,,,-1.58,,,,,
11/06/2023,21:14:00 -0300,0,,,168,1,,,,,,,,-1.58,,,,,
11/06/2023,21:16:00 -0300,0,,,164,1,4.215,,,,,,,-1.61,,,,,
11/06/2023,21:18:00 -0300,0,,,163,1,,,,,,,,-1.53,,,,,
11/06/2023,21:20:00 -0300,0,,,152,1,,,,,,,,-1.56,,,,,
11/06/2023,21:21:00 -0300,,,,,,4.199,,,,,,,,,,,,
11/06/2023,21:22:00 -0300,0,,,152,1,,,,,,,,-1.61,,,,,
11/06/2023,21:24:00 -0300,0,,,157,1,,,,,,,,-1.58,,,,,
11/06/2023,21:26:00 -0300,0,,,154,1,4.211,,,,,,,-1.61,,,,,
11/06/2023,21:28:00 -0300,0,,,159,1,,,,,,,,-1.64,,,,,
11/06/2023,21:30:00 -0300,0,,,168,1,,,,,,,,-1.53,,,,,
11/06/2023,21:31:00 -0300,,,,,,4.214,,,,,,,,,,,,
11/06/2023,21:32:00 -0300,0,,,160,1,,,,,,,,-1.61,,,,,
11/06/2023,21:34:00 -0300,0,,,159,1,,,,,,,,-1.64,,,,,
11/06/2023,21:36:00 -0300,0,,,164,1,4.194,,,,,,,-1.67,,,,,
11/06/2023,21:38:00 -0300,0,,,166,1,,,,,,,,-1.64,,,,,
11/06/2023,21:40:00 -0300,0,,,167,1,,,,,,,,-1.61,,,,,
11/06/2023,21:41:00 -0300,,,,,,4.209,,,,,,,,,,,,
11/06/2023,21:42:00 -0300,0,,,170,1,,,,,,,,-1.53,,,,,
11/06/2023,21:44:00 -0300,0,,,167,1,,,,,,,,-1.44,,,,,
11/06/2023,21:46:00 -0300,0,,,149,1,4.212,,,,,,,-1.47,,,,,
11/06/2023,21:48:00 -0300,0,,,136,1,,,,,,,,-1.44,,,,,
11/06/2023,21:50:00 -0300,0,,,136,1,,,,,,,,-1.64,,,,,
11/06/2023,21:51:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/06/2023,21:52:00 -0300,0,,,136,1,,,,,,,,-1.64,,,,,
11/06/2023,21:54:00 -0300,0,,,136,1,,,,,,,,-1.67,,,,,
11/06/2023,21:56:00 -0300,0,,,136,1,4.206,,,,,,,-1.67,,,,,
11/06/2023,21:58:00 -0300,0,,,136,1,,,,,,,,-1.53,,,,,
11/06/2023,22:00:00 -0300,0,,,136,1,,,,,,,,-1.61,,,,,
11/06/2023,22:01:00 -0300,,,,,,4.211,,,,,,,,,,,,
11/06/2023,22:02:00 -0300,0,,,136,1,,,,,,,,-1.67,,,,,
11/06/2023,22:04:00 -0300,0,,,136,1,,,,,,,,-1.73,,,,,
11/06/2023,22:06:00 -0300,0,,,136,1,4.184,,,,,,,-1.76,,,,,
11/06/2023,22:08:00 -0300,0,,,136,1,,,,,,,,-1.58,,,,,
11/06/2023,22:10:00 -0300,0,,,136,1,,,,,,,,-1.64,,,,,
11/06/2023,22:11:00 -0300,,,,,,4.202,,,,,,,,,,,,
11/06/2023,22:12:00 -0300,0,,,136,1,,,,,,,,-1.76,,,,,
11/06/2023,22:14:00 -0300,0,,,157,1,,,,,,,,-1.93,,,,,
11/06/2023,22:16:00 -0300,0,,,147,1,4.206,,,,,,,-1.96,,,,,
11/06/2023,22:18:00 -0300,0,,,142,1,,,,,,,,-1.93,,,,,
11/06/2023,22:20:00 -0300,0,,,150,1,,,,,,,,-1.81,,,,,
11/06/2023,22:21:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/06/2023,22:22:00 -0300,0,,,154,1,,,,,,,,-1.76,,,,,
11/06/2023,22:24:00 -0300,0,,,163,1,,,,,,,,-1.84,,,,,
11/06/2023,22:26:00 -0300,0,,,160,1,4.2,,,,,,,-1.81,,,,,
11/06/2023,22:28:00 -0300,0,,,133,1,,,,,,,,-1.7,,,,,
11/06/2023,22:30:00 -0300,0,,,139,1,,,,,,,,-1.76,,,,,
11/06/2023,22:31:00 -0300,,,,,,4.206,,,,,,,,,,,,
11/06/2023,22:32:00 -0300,0,,,170,1,,,,,,,,-1.9,,,,,
11/06/2023,22:34:00 -0300,0,,,168,1,,,,,,,,-2.04,,,,,
11/06/2023,22:36:00 -0300,0,,,168,1,4.185,,,,,,,-2.13,,,,,
11/06/2023,22:38:00 -0300,0,,,167,1,,,,,,,,-2.13,,,,,
11/06/2023,22:40:00 -0300,0,,,154,1,,,,,,,,-2.1,,,,,
11/06/2023,22:41:00 -0300,,,,,,4.199,,,,,,,,,,,,
11/06/2023,22:42:00 -0300,0,,,157,1,,,,,,,,-2.13,,,,,
11/06/2023,22:44:00 -0300,0,,,154,1,,,,,,,,-2.07,,,,,
11/06/2023,22:46:00 -0300,0,,,163,1,4.203,,,,,,,-2.07,,,,,
11/06/2023,22:48:00 -0300,0,,,175,1,,,,,,,,-2.1,,,,,
11/06/2023,22:50:00 -0300,0,,,170,1,,,,,,,,-2.1,,,,,
11/06/2023,22:51:00 -0300,,,,,,4.182,,,,,,,,,,,,
11/06/2023,22:52:00 -0300,0,,,171,1,,,,,,,,-2.16,,,,,
11/06/2023,22:54:00 -0300,0,,,167,1,,,,,,,,-2.22,,,,,
11/06/2023,22:56:00 -0300,0,,,170,1,4.197,,,,,,,-2.22,,,,,
11/06/2023,22:58:00 -0300,0,,,173,1,,,,,,,,-2.04,,,,,
11/06/2023,23:00:00 -0300,0,,,181,1,,,,,,,,-1.78,,,,,
11/06/2023,23:01:00 -0300,,,,,,4.203,,,,,,,,,,,,
11/06/2023,23:02:00 -0300,0,,,181,1,,,,,,,,-1.67,,,,,
11/06/2023,23:04:00 -0300,0,,,184,1,,,,,,,,-1.87,,,,,
11/06/2023,23:06:00 -0300,0,,,178,1,4.181,,,,,,,-2.07,,,,,
11/06/2023,23:08:00 -0300,0,,,170,1,,,,,,,,-2.19,,,,,
11/06/2023,23:10:00 -0300,0,,,164,1,,,,,,,,-2.19,,,,,
11/06/2023,23:11:00 -0300,,,,,,4.194,,,,,,,,,,,,
11/06/2023,23:12:00 -0300,0,,,166,1,,,,,,,,-2.1,,,,,
11/06/2023,23:14:00 -0300,0,,,181,1,,,,,,,,-2.04,,,,,
11/06/2023,23:16:00 -0300,0,,,171,1,4.2,,,,,,,-2.1,,,,,
11/06/2023,23:18:00 -0300,0,,,160,1,,,,,,,,-2.13,,,,,
11/06/2023,23:20:00 -0300,0,,,147,1,,,,,,,,-2.1,,,,,
11/06/2023,23:21:00 -0300,,,,,,4.181,,,,,,,,,,,,
11/06/2023,23:22:00 -0300,0,,,187,1,,,,,,,,-1.99,,,,,
11/06/2023,23:24:00 -0300,0,,,166,1,,,,,,,,-2.1,,,,,
11/06/2023,23:26:00 -0300,0,,,168,1,4.194,,,,,,,-2.13,,,,,
11/06/2023,23:28:00 -0300,0,,,159,1,,,,,,,,-2.16,,,,,
11/06/2023,23:30:00 -0300,0,,,163,1,,,,,,,,-2.16,,,,,
11/06/2023,23:31:00 -0300,,,,,,4.199,,,,,,,,,,,,
11/06/2023,23:32:00 -0300,0,,,173,1,,,,,,,,-2.13,,,,,
11/06/2023,23:34:00 -0300,0,,,177,1,,,,,,,,-2.07,,,,,
11/06/2023,23:36:00 -0300,0,,,156,1,4.176,,,,,,,-2.02,,,,,
11/06/2023,23:38:00 -0300,0,,,150,1,,,,,,,,-1.99,,,,,
11/06/2023,23:40:00 -0300,0,,,152,1,,,,,,,,-2.04,,,,,
11/06/2023,23:41:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/06/2023,23:42:00 -0300,0,,,171,1,,,,,,,,-1.93,,,,,
11/06/2023,23:44:00 -0300,0,,,175,1,,,,,,,,-1.76,,,,,
11/06/2023,23:46:00 -0300,0,,,180,1,4.197,,,,,,,-1.58,,,,,
11/06/2023,23:48:00 -0300,0,,,164,1,,,,,,,,-1.64,,,,,
11/06/2023,23:50:00 -0300,0,,,164,1,,,,,,,,-1.73,,,,,
11/06/2023,23:51:00 -0300,,,,,,4.178,,,,,,,,,,,,
11/06/2023,23:52:00 -0300,0,,,159,1,,,,,,,,-1.76,,,,,
11/06/2023,23:54:00 -0300,0,,,150,1,,,,,,,,-1.78,,,,,
11/06/2023,23:56:00 -0300,0,,,163,1,4.191,,,,,,,-1.81,,,,,
11/06/2023,23:58:00 -0300,0,,,157,1,,,,,,,,-1.81,,,,,
11/07/2023,00:00:00 -0300,0,,,156,1,,,,,,,,-1.84,,,,,
11/07/2023,00:01:00 -0300,,,,,,4.197,,,,,,,,,,,,
11/07/2023,00:02:00 -0300,0,,,159,1,,,,,,,,-1.9,,,,,
11/07/2023,00:04:00 -0300,0,,,184,1,,,,,,,,-1.93,,,,,
11/07/2023,00:06:00 -0300,0,,,184,1,4.176,,,,,,,-1.93,,,,,
11/07/2023,00:08:00 -0300,0,,,159,1,,,,,,,,-2.02,,,,,
11/07/2023,00:10:00 -0300,0,,,153,1,,,,,,,,-2.04,,,,,
11/07/2023,00:11:00 -0300,,,,,,4.19,,,,,,,,,,,,
11/07/2023,00:12:00 -0300,0,,,157,1,,,,,,,,-2.04,,,,,
11/07/2023,00:14:00 -0300,0,,,156,1,,,,,,,,-2.02,,,,,
11/07/2023,00:16:00 -0300,0,,,150,1,4.196,,,,,,,-1.96,,,,,
11/07/2023,00:18:00 -0300,0,,,157,1,,,,,,,,-1.99,,,,,
11/07/2023,00:20:00 -0300,0,,,157,1,,,,,,,,-2.02,,,,,
11/07/2023,00:21:00 -0300,,,,,,4.172,,,,,,,,,,,,
11/07/2023,00:22:00 -0300,0,,,153,1,,,,,,,,-1.96,,,,,
11/07/2023,00:24:00 -0300,0,,,170,1,,,,,,,,-1.93,,,,,
11/07/2023,00:26:00 -0300,0,,,175,1,4.188,,,,,,,-1.76,,,,,
11/07/2023,00:28:00 -0300,0,,,173,1,,,,,,,,-1.67,,,,,
11/07/2023,00:30:00 -0300,0,,,166,1,,,,,,,,-1.76,,,,,
11/07/2023,00:31:00 -0300,,,,,,4.194,,,,,,,,,,,,
11/07/2023,00:32:00 -0300,0,,,168,1,,,,,,,,-1.76,,,,,
11/07/2023,00:34:00 -0300,0,,,166,1,,,,,,,,-1.9,,,,,
11/07/2023,00:36:00 -0300,0,,,168,1,4.172,,,,,,,-1.99,,,,,
11/07/2023,00:38:00 -0300,0,,,171,1,,,,,,,,-1.99,,,,,
11/07/2023,00:40:00 -0300,0,,,166,1,,,,,,,,-1.96,,,,,
11/07/2023,00:41:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,00:42:00 -0300,0,,,170,1,,,,,,,,-1.99,,,,,
11/07/2023,00:44:00 -0300,0,,,168,1,,,,,,,,-1.93,,,,,
11/07/2023,00:46:00 -0300,0,,,163,1,4.193,,,,,,,-2.02,,,,,
11/07/2023,00:48:00 -0300,0,,,156,1,,,,,,,,-2.16,,,,,
11/07/2023,00:50:00 -0300,0,,,139,1,,,,,,,,-2.3,,,,,
11/07/2023,00:51:00 -0300,,,,,,4.172,,,,,,,,,,,,
11/07/2023,00:52:00 -0300,0,,,143,1,,,,,,,,-2.36,,,,,
11/07/2023,00:54:00 -0300,0,,,159,1,,,,,,,,-2.39,,,,,
11/07/2023,00:56:00 -0300,0,,,166,1,4.187,,,,,,,-2.48,,,,,
11/07/2023,00:58:00 -0300,0,,,163,1,,,,,,,,-2.51,,,,,
11/07/2023,01:00:00 -0300,0,,,163,1,,,,,,,,-2.57,,,,,
11/07/2023,01:01:00 -0300,,,,,,4.193,,,,,,,,,,,,
11/07/2023,01:02:00 -0300,0,,,167,1,,,,,,,,-2.54,,,,,
11/07/2023,01:04:00 -0300,0,,,156,1,,,,,,,,-2.48,,,,,
11/07/2023,01:06:00 -0300,0,,,139,1,4.17,,,,,,,-2.45,,,,,
11/07/2023,01:08:00 -0300,0,,,131,1,,,,,,,,-2.45,,,,,
11/07/2023,01:10:00 -0300,0,,,131,1,,,,,,,,-2.51,,,,,
11/07/2023,01:11:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,01:12:00 -0300,0,,,131,1,,,,,,,,-2.8,,,,,
11/07/2023,01:14:00 -0300,0,,,131,1,,,,,,,,-2.92,,,,,
11/07/2023,01:16:00 -0300,0,,,145,1,4.191,,,,,,,-2.8,,,,,
11/07/2023,01:18:00 -0300,0,,,159,1,,,,,,,,-2.65,,,,,
11/07/2023,01:20:00 -0300,0,,,156,1,,,,,,,,-2.6,,,,,
11/07/2023,01:21:00 -0300,,,,,,4.17,,,,,,,,,,,,
11/07/2023,01:22:00 -0300,0,,,170,1,,,,,,,,-2.6,,,,,
11/07/2023,01:24:00 -0300,0,,,166,1,,,,,,,,-2.57,,,,,
11/07/2023,01:26:00 -0300,0,,,167,1,4.185,,,,,,,-2.6,,,,,
11/07/2023,01:28:00 -0300,0,,,163,1,,,,,,,,-2.62,,,,,
11/07/2023,01:30:00 -0300,0,,,161,1,,,,,,,,-2.6,,,,,
11/07/2023,01:31:00 -0300,,,,,,4.191,,,,,,,,,,,,
11/07/2023,01:32:00 -0300,0,,,164,1,,,,,,,,-2.57,,,,,
11/07/2023,01:34:00 -0300,0,,,164,1,,,,,,,,-2.57,,,,,
11/07/2023,01:36:00 -0300,0,,,161,1,4.169,,,,,,,-2.57,,,,,
11/07/2023,01:38:00 -0300,0,,,166,1,,,,,,,,-2.51,,,,,
11/07/2023,01:40:00 -0300,0,,,170,1,,,,,,,,-2.48,,,,,
11/07/2023,01:41:00 -0300,,,,,,4.184,,,,,,,,,,,,
11/07/2023,01:42:00 -0300,0,,,161,1,,,,,,,,-2.45,,,,,
11/07/2023,01:44:00 -0300,0,,,161,1,,,,,,,,-2.48,,,,,
11/07/2023,01:46:00 -0300,0,,,152,1,4.188,,,,,,,-2.48,,,,,
11/07/2023,01:48:00 -0300,0,,,157,1,,,,,,,,-2.39,,,,,
11/07/2023,01:50:00 -0300,0,,,161,1,,,,,,,,-2.42,,,,,
11/07/2023,01:51:00 -0300,,,,,,4.167,,,,,,,,,,,,
11/07/2023,01:52:00 -0300,0,,,164,1,,,,,,,,-2.33,,,,,
11/07/2023,01:54:00 -0300,0,,,161,1,,,,,,,,-2.3,,,,,
11/07/2023,01:56:00 -0300,0,,,170,1,4.182,,,,,,,-2.22,,,,,
11/07/2023,01:58:00 -0300,0,,,177,1,,,,,,,,-2.04,,,,,
11/07/2023,02:00:00 -0300,0,,,171,1,,,,,,,,-1.93,,,,,
11/07/2023,02:01:00 -0300,,,,,,4.188,,,,,,,,,,,,
11/07/2023,02:02:00 -0300,0,,,170,1,,,,,,,,-1.87,,,,,
11/07/2023,02:04:00 -0300,0,,,173,1,,,,,,,,-1.78,,,,,
11/07/2023,02:06:00 -0300,0,,,184,1,4.167,,,,,,,-1.7,,,,,
11/07/2023,02:08:00 -0300,0,,,174,1,,,,,,,,-1.76,,,,,
11/07/2023,02:10:00 -0300,0,,,178,1,,,,,,,,-1.7,,,,,
11/07/2023,02:11:00 -0300,,,,,,4.182,,,,,,,,,,,,
11/07/2023,02:12:00 -0300,0,,,178,1,,,,,,,,-1.73,,,,,
11/07/2023,02:14:00 -0300,0,,,175,1,,,,,,,,-1.76,,,,,
11/07/2023,02:16:00 -0300,0,,,156,1,4.188,,,,,,,-1.76,,,,,
11/07/2023,02:18:00 -0300,0,,,156,1,,,,,,,,-1.76,,,,,
11/07/2023,02:20:00 -0300,0,,,161,1,,,,,,,,-1.73,,,,,
11/07/2023,02:21:00 -0300,,,,,,4.169,,,,,,,,,,,,
11/07/2023,02:22:00 -0300,0,,,166,1,,,,,,,,-1.73,,,,,
11/07/2023,02:24:00 -0300,0,,,159,1,,,,,,,,-1.78,,,,,
11/07/2023,02:26:00 -0300,0,,,146,1,4.182,,,,,,,-1.87,,,,,
11/07/2023,02:28:00 -0300,0,,,160,1,,,,,,,,-1.9,,,,,
11/07/2023,02:30:00 -0300,0,,,166,1,,,,,,,,-1.87,,,,,
11/07/2023,02:31:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,02:32:00 -0300,0,,,168,1,,,,,,,,-1.84,,,,,
11/07/2023,02:34:00 -0300,0,,,171,1,,,,,,,,-1.81,,,,,
11/07/2023,02:36:00 -0300,0,,,173,1,4.166,,,,,,,-1.76,,,,,
11/07/2023,02:38:00 -0300,0,,,164,1,,,,,,,,-1.76,,,,,
11/07/2023,02:40:00 -0300,0,,,173,1,,,,,,,,-1.73,,,,,
11/07/2023,02:41:00 -0300,,,,,,4.182,,,,,,,,,,,,
11/07/2023,02:42:00 -0300,0,,,170,1,,,,,,,,-1.76,,,,,
11/07/2023,02:44:00 -0300,0,,,166,1,,,,,,,,-1.78,,,,,
11/07/2023,02:46:00 -0300,0,,,166,1,4.187,,,,,,,-1.81,,,,,
11/07/2023,02:48:00 -0300,0,,,160,1,,,,,,,,-1.84,,,,,
11/07/2023,02:50:00 -0300,0,,,163,1,,,,,,,,-1.84,,,,,
11/07/2023,02:51:00 -0300,,,,,,4.167,,,,,,,,,,,,
11/07/2023,02:52:00 -0300,0,,,163,1,,,,,,,,-1.84,,,,,
11/07/2023,02:54:00 -0300,0,,,156,1,,,,,,,,-1.87,,,,,
11/07/2023,02:56:00 -0300,0,,,147,1,4.182,,,,,,,-1.9,,,,,
11/07/2023,02:58:00 -0300,0,,,150,1,,,,,,,,-1.93,,,,,
11/07/2023,03:00:00 -0300,0,,,150,1,,,,,,,,-1.9,,,,,
11/07/2023,03:01:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,03:02:00 -0300,0,,,159,1,,,,,,,,-1.87,,,,,
11/07/2023,03:04:00 -0300,0,,,156,1,,,,,,,,-1.87,,,,,
11/07/2023,03:06:00 -0300,0,,,157,1,4.169,,,,,,,-1.84,,,,,
11/07/2023,03:08:00 -0300,0,,,160,1,,,,,,,,-1.81,,,,,
11/07/2023,03:10:00 -0300,0,,,160,1,,,,,,,,-1.84,,,,,
11/07/2023,03:11:00 -0300,,,,,,4.181,,,,,,,,,,,,
11/07/2023,03:12:00 -0300,0,,,153,1,,,,,,,,-1.87,,,,,
11/07/2023,03:14:00 -0300,0,,,161,1,,,,,,,,-1.87,,,,,
11/07/2023,03:16:00 -0300,0,,,171,1,4.187,,,,,,,-1.87,,,,,
11/07/2023,03:18:00 -0300,0,,,171,1,,,,,,,,-1.87,,,,,
11/07/2023,03:20:00 -0300,0,,,173,1,,,,,,,,-1.81,,,,,
11/07/2023,03:21:00 -0300,,,,,,4.166,,,,,,,,,,,,
11/07/2023,03:22:00 -0300,0,,,173,1,,,,,,,,-1.73,,,,,
11/07/2023,03:24:00 -0300,0,,,173,1,,,,,,,,-1.7,,,,,
11/07/2023,03:26:00 -0300,0,,,166,1,4.181,,,,,,,-1.67,,,,,
11/07/2023,03:28:00 -0300,0,,,156,1,,,,,,,,-1.61,,,,,
11/07/2023,03:30:00 -0300,0,,,154,1,,,,,,,,-1.64,,,,,
11/07/2023,03:31:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,03:32:00 -0300,0,,,154,1,,,,,,,,-1.67,,,,,
11/07/2023,03:34:00 -0300,0,,,156,1,,,,,,,,-1.7,,,,,
11/07/2023,03:36:00 -0300,0,,,157,1,4.167,,,,,,,-1.81,,,,,
11/07/2023,03:38:00 -0300,0,,,157,1,,,,,,,,-1.87,,,,,
11/07/2023,03:40:00 -0300,0,,,156,1,,,,,,,,-1.87,,,,,
11/07/2023,03:41:00 -0300,,,,,,4.181,,,,,,,,,,,,
11/07/2023,03:42:00 -0300,0,,,164,1,,,,,,,,-1.84,,,,,
11/07/2023,03:44:00 -0300,0,,,164,1,,,,,,,,-1.81,,,,,
11/07/2023,03:46:00 -0300,0,,,164,1,4.185,,,,,,,-1.81,,,,,
11/07/2023,03:48:00 -0300,0,,,164,1,,,,,,,,-1.81,,,,,
11/07/2023,03:50:00 -0300,0,,,164,1,,,,,,,,-1.78,,,,,
11/07/2023,03:51:00 -0300,,,,,,4.169,,,,,,,,,,,,
11/07/2023,03:52:00 -0300,0,,,164,1,,,,,,,,-1.81,,,,,
11/07/2023,03:54:00 -0300,0,,,164,1,,,,,,,,-1.84,,,,,
11/07/2023,03:56:00 -0300,0,,,164,1,4.181,,,,,,,-1.87,,,,,
11/07/2023,03:58:00 -0300,0,,,163,1,,,,,,,,-1.87,,,,,
11/07/2023,04:00:00 -0300,0,,,159,1,,,,,,,,-1.81,,,,,
11/07/2023,04:01:00 -0300,,,,,,4.187,,,,,,,,,,,,
11/07/2023,04:02:00 -0300,0,,,147,1,,,,,,,,-1.78,,,,,
11/07/2023,04:04:00 -0300,0,,,154,1,,,,,,,,-1.78,,,,,
11/07/2023,04:06:00 -0300,0,,,157,1,4.166,,,,,,,-1.76,,,,,
11/07/2023,04:08:00 -0300,0,,,157,1,,,,,,,,-1.73,,,,,
11/07/2023,04:10:00 -0300,0,,,157,1,,,,,,,,-1.7,,,,,
11/07/2023,04:11:00 -0300,,,,,,4.181,,,,,,,,,,,,
11/07/2023,04:12:00 -0300,0,,,157,1,,,,,,,,-1.7,,,,,
11/07/2023,04:14:00 -0300,0,,,159,1,,,,,,,,-1.67,,,,,
11/07/2023,04:16:00 -0300,0,,,159,1,4.185,,,,,,,-1.64,,,,,
11/07/2023,04:18:00 -0300,0,,,159,1,,,,,,,,-1.64,,,,,
11/07/2023,04:20:00 -0300,0,,,159,1,,,,,,,,-1.64,,,,,
11/07/2023,04:21:00 -0300,,,,,,4.166,,,,,,,,,,,,
11/07/2023,04:22:00 -0300,0,,,159,1,,,,,,,,-1.64,,,,,
11/07/2023,04:24:00 -0300,0,,,159,1,,,,,,,,-1.67,,,,,
11/07/2023,04:26:00 -0300,0,,,159,1,4.179,,,,,,,-1.64,,,,,
11/07/2023,04:28:00 -0300,0,,,159,1,,,,,,,,-1.61,,,,,
11/07/2023,04:30:00 -0300,0,,,159,1,,,,,,,,-1.61,,,,,
11/07/2023,04:31:00 -0300,,,,,,4.185,,,,,,,,,,,,
11/07/2023,04:32:00 -0300,0,,,159,1,,,,,,,,-1.61,,,,,
11/07/2023,04:34:00 -0300,0,,,159,1,,,,,,,,-1.58,,,,,
11/07/2023,04:36:00 -0300,0,,,159,1,4.167,,,,,,,-1.56,,,,,
11/07/2023,04:38:00 -0300,0,,,159,1,,,,,,,,-1.5,,,,,
11/07/2023,04:40:00 -0300,0,,,159,1,,,,,,,,-1.47,,,,,
11/07/2023,04:41:00 -0300,,,,,,4.181,,,,,,,,,,,,
11/07/2023,04:42:00 -0300,0,,,159,1,,,,,,,,-1.44,,,,,
11/07/2023,04:44:00 -0300,0,,,159,1,,,,,,,,-1.41,,,,,
11/07/2023,04:46:00 -0300,0,,,159,1,4.184,,,,,,,-1.41,,,,,
11/07/2023,04:48:00 -0300,0,,,159,1,,,,,,,,-1.47,,,,,
11/07/2023,04:50:00 -0300,0,,,159,1,,,,,,,,-1.47,,,,,
11/07/2023,04:51:00 -0300,,,,,,4.164,,,,,,,,,,,,
11/07/2023,04:52:00 -0300,0,,,159,1,,,,,,,,-1.5,,,,,
11/07/2023,04:54:00 -0300,0,,,159,1,,,,,,,,-1.53,,,,,
11/07/2023,04:56:00 -0300,0,,,159,1,4.181,,,,,,,-1.5,,,,,
11/07/2023,04:58:00 -0300,0,,,160,1,,,,,,,,-1.5,,,,,
11/07/2023,05:00:00 -0300,0,,,161,1,,,,,,,,-1.53,,,,,
11/07/2023,05:01:00 -0300,,,,,,4.184,,,,,,,,,,,,
11/07/2023,05:02:00 -0300,0,,,156,1,,,,,,,,-1.5,,,,,
11/07/2023,05:04:00 -0300,0,,,154,1,,,,,,,,-1.53,,,,,
11/07/2023,05:06:00 -0300,0,,,154,1,4.166,,,,,,,-1.5,,,,,
11/07/2023,05:08:00 -0300,0,,,154,1,,,,,,,,-1.47,,,,,
11/07/2023,05:10:00 -0300,0,,,154,1,,,,,,,,-1.44,,,,,
11/07/2023,05:11:00 -0300,,,,,,4.179,,,,,,,,,,,,
11/07/2023,05:12:00 -0300,0,,,154,1,,,,,,,,-1.41,,,,,
11/07/2023,05:14:00 -0300,0,,,154,1,,,,,,,,-1.36,,,,,
11/07/2023,05:16:00 -0300,0,,,154,1,4.185,,,,,,,-1.38,,,,,
11/07/2023,05:18:00 -0300,0,,,154,1,,,,,,,,-1.36,,,,,
11/07/2023,05:20:00 -0300,0,,,154,1,,,,,,,,-1.3,,,,,
11/07/2023,05:21:00 -0300,,,,,,4.167,,,,,,,,,,,,
11/07/2023,05:22:00 -0300,0,,,154,1,,,,,,,,-1.3,,,,,
11/07/2023,05:24:00 -0300,0,,,154,1,,,,,,,,-1.3,,,,,
11/07/2023,05:26:00 -0300,0,,,150,1,4.179,,,,,,,-1.27,,,,,
11/07/2023,05:28:00 -0300,0,,,150,1,,,,,,,,-1.24,,,,,
11/07/2023,05:30:00 -0300,0,,,150,1,,,,,,,,-1.24,,,,,
11/07/2023,05:31:00 -0300,,,,,,4.185,,,,,,,,,,,,
11/07/2023,05:32:00 -0300,0,,,150,1,,,,,,,,-1.18,,,,,
11/07/2023,05:34:00 -0300,0,,,150,1,,,,,,,,-1.16,,,,,
11/07/2023,05:36:00 -0300,0,,,150,1,4.166,,,,,,,-1.13,,,,,
11/07/2023,05:38:00 -0300,0,,,150,1,,,,,,,,-1.07,,,,,
11/07/2023,05:40:00 -0300,0,,,150,1,,,,,,,,-1.07,,,,,
11/07/2023,05:41:00 -0300,,,,,,4.179,,,,,,,,,,,,
11/07/2023,05:42:00 -0300,0,,,150,1,,,,,,,,-1.07,,,,,
11/07/2023,05:44:00 -0300,0,,,150,1,,,,,,,,-1.01,,,,,
11/07/2023,05:46:00 -0300,0,,,150,1,4.185,,,,,,,-1.01,,,,,
11/07/2023,05:48:00 -0300,0,,,150,1,,,,,,,,-1.01,,,,,
