Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables"
06/29/2024,06:18:00 -0300,14.17,86.8,12.02,0,,,211,63,4.293,8,13
06/29/2024,06:20:00 -0300,14.24,86.8,12.09,0,,,206,64,,10,16
06/29/2024,06:22:00 -0300,14.31,86.7,12.14,0,,,206,71,,8,12
06/29/2024,06:23:00 -0300,,,,,,,,,4.325,,
06/29/2024,06:24:00 -0300,14.31,86.6,12.12,0,,,198,67,,8,12
06/29/2024,06:26:00 -0300,14.31,86.6,12.12,0,,,197,67,,7,11
06/29/2024,06:28:00 -0300,14.36,86.5,12.15,0,,,204,68,4.302,8,13
06/29/2024,06:30:00 -0300,14.43,86.5,12.23,0,,,198,64,,10,16
06/29/2024,06:32:00 -0300,14.46,86.4,12.23,0,,,201,51,,10,12
06/29/2024,06:33:00 -0300,,,,,,,,,4.305,,
06/29/2024,06:34:00 -0300,14.41,86.4,12.18,0,,,199,44,,8,12
06/29/2024,06:36:00 -0300,14.36,86.4,12.14,0,,,198,44,,8,11
06/29/2024,06:38:00 -0300,14.36,86.4,12.14,0,,,199,44,4.331,10,14
06/29/2024,06:40:00 -0300,14.39,86.5,12.18,0,,,197,43,,10,14
06/29/2024,06:42:00 -0300,14.36,86.5,12.15,0,,,202,44,,10,16
06/29/2024,06:43:00 -0300,,,,,,,,,4.308,,
06/29/2024,06:44:00 -0300,14.39,86.5,12.18,0,,,195,47,,8,14
06/29/2024,06:46:00 -0300,14.39,86.4,12.16,0,,,195,49,,10,14
06/29/2024,06:48:00 -0300,14.41,86.4,12.18,0,,,198,52,4.299,10,11
06/29/2024,06:50:00 -0300,14.46,86.4,12.23,0,,,194,56,,10,14
06/29/2024,06:52:00 -0300,14.48,86.4,12.25,0,,,198,58,,10,14
06/29/2024,06:53:00 -0300,,,,,,,,,4.32,,
06/29/2024,06:54:00 -0300,14.51,86.4,12.28,0,,,198,59,,7,11
06/29/2024,06:56:00 -0300,14.51,86.4,12.28,0,,,197,59,,8,11
06/29/2024,06:58:00 -0300,14.53,86.3,12.28,0,,,201,58,4.304,10,13
06/29/2024,07:00:00 -0300,14.53,86.3,12.28,0,,,199,58,,8,11
06/29/2024,07:02:00 -0300,14.55,86.2,12.29,0,,,198,61,,11,16
06/29/2024,07:03:00 -0300,,,,,,,,,4.313,,
06/29/2024,07:04:00 -0300,14.58,86.2,12.31,0,,,202,66,,10,17
06/29/2024,07:06:00 -0300,14.62,86.1,12.34,0,,,208,69,,10,13
06/29/2024,07:08:00 -0300,14.62,86,12.33,0,,,206,69,4.331,8,13
06/29/2024,07:10:00 -0300,14.67,86,12.37,0,,,208,67,,7,10
06/29/2024,07:12:00 -0300,14.7,86,12.4,0,,,206,66,,7,13
06/29/2024,07:13:00 -0300,,,,,,,,,4.31,,
06/29/2024,07:14:00 -0300,14.7,85.9,12.38,0,,,201,66,,8,14
06/29/2024,07:16:00 -0300,14.67,85.9,12.35,0,,,202,68,,10,13
06/29/2024,07:18:00 -0300,14.72,85.9,12.4,0,,,204,73,4.301,8,12
06/29/2024,07:20:00 -0300,14.7,85.8,12.36,0,,,206,78,,8,13
06/29/2024,07:22:00 -0300,14.77,85.8,12.43,0,,,202,84,,8,12
06/29/2024,07:23:00 -0300,,,,,,,,,4.32,,
06/29/2024,07:24:00 -0300,14.79,85.8,12.45,0,,,205,89,,8,13
06/29/2024,07:26:00 -0300,14.84,85.7,12.48,0,,,201,94,,8,11
06/29/2024,07:28:00 -0300,14.86,85.7,12.51,0,,,219,101,4.304,6,10
06/29/2024,07:30:00 -0300,14.94,85.7,12.58,0,,,206,107,,7,13
06/29/2024,07:32:00 -0300,14.96,85.7,12.6,0,,,222,111,,7,11
06/29/2024,07:33:00 -0300,,,,,,,,,4.296,,
06/29/2024,07:34:00 -0300,15.01,85.5,12.61,0,,,226,116,,6,10
06/29/2024,07:36:00 -0300,15.13,85.4,12.71,0,,,205,121,,6,11
06/29/2024,07:38:00 -0300,15.2,85.3,12.76,0,,,202,127,4.322,7,11
06/29/2024,07:40:00 -0300,15.27,85.1,12.8,0,,,222,136,,6,10
06/29/2024,07:42:00 -0300,15.37,84.9,12.86,0,,,218,146,,6,8
06/29/2024,07:43:00 -0300,,,,,,,,,4.307,,
06/29/2024,07:44:00 -0300,15.46,84.7,12.91,0,,,216,156,,7,12
06/29/2024,07:46:00 -0300,15.53,84.4,12.93,0,,,213,157,,7,11
06/29/2024,07:48:00 -0300,15.6,84.1,12.95,0,,,195,142,4.295,10,13
06/29/2024,07:50:00 -0300,15.65,83.7,12.92,0,,,199,138,,7,12
06/29/2024,07:52:00 -0300,15.7,83.6,12.95,0,,,194,139,,7,11
06/29/2024,07:53:00 -0300,,,,,,,,,4.314,,
06/29/2024,07:54:00 -0300,15.7,83.2,12.88,0,,,205,139,,8,11
06/29/2024,07:56:00 -0300,15.7,83.2,12.88,0,,,213,137,,7,12
06/29/2024,07:58:00 -0300,15.77,82.9,12.89,0,,,205,139,4.302,7,11
06/29/2024,08:00:00 -0300,15.84,82.6,12.9,0,,,202,149,,8,13
06/29/2024,08:02:00 -0300,15.87,82.3,12.87,0,,,201,159,,8,13
06/29/2024,08:03:00 -0300,,,,,,,,,4.322,,
06/29/2024,08:04:00 -0300,16.01,82.5,13.05,0,,,199,166,,8,12
06/29/2024,08:06:00 -0300,15.99,82.2,12.97,0,,,197,171,,11,16
06/29/2024,08:08:00 -0300,16.01,82.2,12.99,0,,,195,168,4.299,11,13
06/29/2024,08:10:00 -0300,16.15,82.3,13.15,0,,,192,172,,10,14
06/29/2024,08:12:00 -0300,16.15,82,13.1,0,,,188,183,,11,16
06/29/2024,08:13:00 -0300,,,,,,,,,4.332,,
06/29/2024,08:14:00 -0300,16.22,81.9,13.15,0,,,197,183,,11,13
06/29/2024,08:16:00 -0300,16.22,81.6,13.09,0,,,201,187,,11,14
06/29/2024,08:18:00 -0300,16.27,81.6,13.14,0,,,197,193,4.317,12,17
06/29/2024,08:20:00 -0300,16.3,81.4,13.12,0,,,202,189,,8,12
06/29/2024,08:22:00 -0300,16.25,81.3,13.06,0,,,205,191,,10,14
06/29/2024,08:23:00 -0300,,,,,,,,,4.335,,
06/29/2024,08:24:00 -0300,16.44,81.8,13.34,0,,,197,188,,8,11
06/29/2024,08:26:00 -0300,16.42,81.3,13.22,0,,,192,199,,10,14
06/29/2024,08:28:00 -0300,16.51,81.9,13.43,0,,,211,211,4.316,8,12
06/29/2024,08:30:00 -0300,16.42,81.5,13.26,0,,,208,212,,10,17
06/29/2024,08:32:00 -0300,16.51,81.6,13.37,0,,,188,207,,11,13
06/29/2024,08:33:00 -0300,,,,,,,,,4.308,,
06/29/2024,08:34:00 -0300,16.65,81.7,13.53,0,,,192,189,,10,14
06/29/2024,08:36:00 -0300,16.7,81.6,13.56,0,,,187,172,,10,13
06/29/2024,08:38:00 -0300,16.65,81.5,13.49,0,,,192,159,4.328,10,12
06/29/2024,08:40:00 -0300,16.68,81.6,13.53,0,,,190,149,,11,12
06/29/2024,08:42:00 -0300,16.68,81.5,13.51,0,,,191,143,,8,11
06/29/2024,08:43:00 -0300,,,,,,,,,4.313,,
06/29/2024,08:44:00 -0300,16.72,82,13.65,0,,,197,141,,8,11
06/29/2024,08:46:00 -0300,16.7,81.9,13.61,0,,,188,142,,10,13
06/29/2024,08:48:00 -0300,16.63,81.6,13.49,0,,,187,142,4.305,12,16
06/29/2024,08:50:00 -0300,16.61,81.5,13.44,0,,,191,134,,11,13
06/29/2024,08:52:00 -0300,16.58,81.5,13.42,0,,,198,121,,10,12
06/29/2024,08:53:00 -0300,,,,,,,,,4.319,,
06/29/2024,08:54:00 -0300,16.61,81.7,13.48,0,,,199,107,,8,11
06/29/2024,08:56:00 -0300,16.61,81.7,13.48,0,,,202,98,,8,11
06/29/2024,08:58:00 -0300,16.58,81.5,13.42,0,,,195,91,4.305,10,12
06/29/2024,09:00:00 -0300,16.53,81.5,13.37,0,,,194,87,,10,13
06/29/2024,09:02:00 -0300,16.53,81.5,13.37,0,,,194,89,,10,12
06/29/2024,09:03:00 -0300,,,,,,,,,4.293,,
06/29/2024,09:04:00 -0300,16.53,81.6,13.39,0,,,195,89,,8,12
06/29/2024,09:06:00 -0300,16.51,81.3,13.31,0,,,201,89,,8,12
06/29/2024,09:08:00 -0300,16.44,81.4,13.26,0,,,211,88,4.328,8,12
06/29/2024,09:10:00 -0300,16.51,81.6,13.37,0,,,201,97,,7,10
06/29/2024,09:12:00 -0300,16.53,81.6,13.39,0,,,192,109,,8,12
06/29/2024,09:13:00 -0300,,,,,,,,,4.311,,
06/29/2024,09:14:00 -0300,16.56,81.5,13.4,0,,,183,121,,10,13
06/29/2024,09:16:00 -0300,16.65,81.5,13.49,0,,,187,128,,10,13
06/29/2024,09:18:00 -0300,16.75,81.5,13.58,0,,,187,133,4.298,8,11
06/29/2024,09:20:00 -0300,16.77,81.2,13.55,0,,,192,133,,10,13
06/29/2024,09:22:00 -0300,16.72,80.9,13.45,0,,,202,141,,10,14
06/29/2024,09:23:00 -0300,,,,,,,,,4.317,,
06/29/2024,09:24:00 -0300,16.82,80.6,13.48,0,,,184,152,,10,14
06/29/2024,09:26:00 -0300,16.96,80.6,13.62,0,,,191,168,,6,11
06/29/2024,09:28:00 -0300,17.06,80.6,13.72,0,,,204,178,4.307,7,12
06/29/2024,09:30:00 -0300,17.13,80,13.67,0,,,194,173,,8,14
06/29/2024,09:32:00 -0300,17.27,80,13.81,0,,,202,174,,5,7
06/29/2024,09:33:00 -0300,,,,,,,,,4.296,,
06/29/2024,09:34:00 -0300,17.34,79.6,13.8,0,,,198,191,,6,8
06/29/2024,09:36:00 -0300,17.39,79.2,13.77,0,,,195,204,,8,14
06/29/2024,09:38:00 -0300,17.46,79.2,13.84,0,,,197,216,4.32,7,12
06/29/2024,09:40:00 -0300,17.53,79.1,13.89,0,,,211,222,,8,11
06/29/2024,09:42:00 -0300,17.72,79.2,14.09,0,,,212,228,,6,7
06/29/2024,09:43:00 -0300,,,,,,,,,4.308,,
06/29/2024,09:44:00 -0300,17.56,78.2,13.74,0,,,223,227,,7,11
06/29/2024,09:46:00 -0300,17.7,78.7,13.97,0,,,198,234,,7,12
06/29/2024,09:48:00 -0300,17.84,78.8,14.13,0,,,201,236,4.304,7,10
06/29/2024,09:50:00 -0300,17.96,78.4,14.17,0,,,199,246,,8,12
06/29/2024,09:52:00 -0300,17.96,78.1,14.11,0,,,205,254,,8,10
06/29/2024,09:53:00 -0300,,,,,,,,,4.322,,
06/29/2024,09:54:00 -0300,18.18,77.9,14.28,0,,,197,282,,7,10
06/29/2024,09:56:00 -0300,18.32,77.6,14.36,0,,,188,298,,7,12
06/29/2024,09:58:00 -0300,18.51,77.3,14.48,0,,,191,298,4.31,8,12
06/29/2024,10:00:00 -0300,18.56,76.6,14.39,0,,,197,292,,8,12
06/29/2024,10:02:00 -0300,18.63,76.5,14.43,0,,,215,279,,7,11
06/29/2024,10:03:00 -0300,,,,,,,,,4.304,,
06/29/2024,10:04:00 -0300,18.51,75.6,14.14,0,,,218,289,,8,12
06/29/2024,10:06:00 -0300,18.56,74.7,14,0,,,206,301,,11,17
06/29/2024,10:08:00 -0300,18.82,75.1,14.33,0,,,197,307,4.323,7,14
06/29/2024,10:10:00 -0300,18.94,75,14.43,0,,,197,314,,7,11
06/29/2024,10:12:00 -0300,19.1,75,14.59,0,,,185,332,,7,11
06/29/2024,10:13:00 -0300,,,,,,,,,4.311,,
06/29/2024,10:14:00 -0300,18.89,74,14.17,0,,,208,333,,12,19
06/29/2024,10:16:00 -0300,18.91,72.9,13.97,0,,,208,336,,12,22
06/29/2024,10:18:00 -0300,18.91,73.2,14.03,0,,,215,324,4.305,11,14
06/29/2024,10:20:00 -0300,18.89,72,13.75,0,,,213,324,,12,18
06/29/2024,10:22:00 -0300,19.01,72.8,14.04,0,,,209,332,,10,16
06/29/2024,10:23:00 -0300,,,,,,,,,4.332,,
06/29/2024,10:24:00 -0300,19.22,72.4,14.16,0,,,197,342,,10,14
06/29/2024,10:26:00 -0300,19.34,72.5,14.29,0,,,201,377,,8,11
06/29/2024,10:28:00 -0300,19.44,72.1,14.3,0,,,192,373,4.314,7,11
06/29/2024,10:30:00 -0300,19.53,72.4,14.45,0,,,202,389,,8,13
06/29/2024,10:32:00 -0300,19.72,71.8,14.51,0,,,197,392,,8,14
06/29/2024,10:33:00 -0300,,,,,,,,,4.299,,
06/29/2024,10:34:00 -0300,19.44,70.3,13.91,0,,,212,408,,12,17
06/29/2024,10:36:00 -0300,19.58,70.7,14.13,0,,,198,547,,10,14
06/29/2024,10:38:00 -0300,19.72,71,14.33,0,,,211,488,4.328,11,19
06/29/2024,10:40:00 -0300,19.75,68.5,13.8,0,,,215,497,,12,19
06/29/2024,10:42:00 -0300,19.75,67.6,13.6,0,,,212,481,,13,20
06/29/2024,10:43:00 -0300,,,,,,,,,4.311,,
06/29/2024,10:44:00 -0300,19.6,66.3,13.17,0,,,223,592,,16,23
06/29/2024,10:46:00 -0300,19.72,66.7,13.37,0,,,216,529,,14,22
06/29/2024,10:48:00 -0300,19.91,68.3,13.92,0,,,213,514,4.301,14,24
06/29/2024,10:50:00 -0300,20.27,67.7,14.12,0,,,204,484,,13,19
06/29/2024,10:52:00 -0300,20.46,67.2,14.19,0,,,204,484,,11,16
06/29/2024,10:53:00 -0300,,,,,,,,,4.329,,
06/29/2024,10:54:00 -0300,20.77,67.5,14.55,0,,,201,498,,8,14
06/29/2024,10:56:00 -0300,20.82,66.2,14.3,0,,,197,579,,11,19
06/29/2024,10:58:00 -0300,20.86,66.2,14.34,0,,,198,452,4.314,10,16
06/29/2024,11:00:00 -0300,20.22,65.4,13.55,0,,,225,424,,14,20
06/29/2024,11:02:00 -0300,20.13,64.5,13.24,0,,,197,429,,16,26
06/29/2024,11:03:00 -0300,,,,,,,,,4.301,,
06/29/2024,11:04:00 -0300,19.98,63.6,12.89,0,,,205,446,,17,26
06/29/2024,11:06:00 -0300,20.01,64.8,13.2,0,,,211,423,,13,18
06/29/2024,11:08:00 -0300,20.13,64,13.12,0,,,205,401,4.329,10,17
06/29/2024,11:10:00 -0300,20.17,64.4,13.26,0,,,205,456,,12,18
06/29/2024,11:12:00 -0300,20.39,64.7,13.54,0,,,212,496,,11,18
06/29/2024,11:13:00 -0300,,,,,,,,,4.314,,
06/29/2024,11:14:00 -0300,20.65,65.9,14.07,0,,,191,447,,12,20
06/29/2024,11:16:00 -0300,20.77,63.7,13.66,0,,,212,387,,8,17
06/29/2024,11:18:00 -0300,20.46,63.9,13.41,0,,,213,389,4.31,11,18
06/29/2024,11:20:00 -0300,20.27,62.5,12.89,0,,,222,414,,11,17
06/29/2024,11:22:00 -0300,20.36,63.8,13.3,0,,,197,466,,14,22
06/29/2024,11:23:00 -0300,,,,,,,,,4.331,,
06/29/2024,11:24:00 -0300,20.53,64.1,13.53,0,,,204,526,,13,17
06/29/2024,11:26:00 -0300,20.63,63.4,13.45,0,,,208,473,,10,14
06/29/2024,11:28:00 -0300,20.82,63.4,13.63,0,,,201,502,4.316,12,18
06/29/2024,11:30:00 -0300,21.03,64.2,14.03,0,,,185,589,,12,18
06/29/2024,11:32:00 -0300,21.08,63.6,13.93,0,,,209,633,,11,16
06/29/2024,11:33:00 -0300,,,,,,,,,4.31,,
06/29/2024,11:34:00 -0300,21.25,62.2,13.74,0,,,187,568,,13,22
06/29/2024,11:36:00 -0300,21.25,64.2,14.23,0,,,225,548,,10,16
06/29/2024,11:38:00 -0300,21.51,61,13.69,0,,,195,594,4.332,12,22
06/29/2024,11:40:00 -0300,21.65,60.4,13.67,0,,,215,536,,12,23
06/29/2024,11:42:00 -0300,21.46,60.3,13.47,0,,,205,667,,13,23
06/29/2024,11:43:00 -0300,,,,,,,,,4.316,,
06/29/2024,11:44:00 -0300,21.13,59.4,12.92,0,,,223,503,,16,20
06/29/2024,11:46:00 -0300,21.15,59.6,13,0,,,209,842,,17,24
06/29/2024,11:48:00 -0300,21.63,61.6,13.95,0,,,215,478,4.31,11,20
06/29/2024,11:50:00 -0300,21.53,57.7,12.86,0,,,206,446,,18,28
06/29/2024,11:52:00 -0300,21.49,58.1,12.92,0,,,208,598,,13,19
06/29/2024,11:53:00 -0300,,,,,,,,,4.337,,
06/29/2024,11:54:00 -0300,21.51,58,12.92,0,,,219,667,,10,17
06/29/2024,11:56:00 -0300,22.13,60.1,14.05,0,,,216,633,,8,16
06/29/2024,11:58:00 -0300,21.91,58.7,13.48,0,,,201,641,4.317,16,23
06/29/2024,12:00:00 -0300,21.53,59.3,13.28,0,,,220,619,,14,22
06/29/2024,12:02:00 -0300,21.84,61.2,14.06,0,,,222,614,,11,16
06/29/2024,12:03:00 -0300,,,,,,,,,4.304,,
06/29/2024,12:04:00 -0300,21.56,58,12.96,0,,,240,593,,12,17
06/29/2024,12:06:00 -0300,21.63,57.9,13,0,,,218,539,,14,25
06/29/2024,12:08:00 -0300,21.37,57.3,12.6,0,,,229,546,4.332,17,29
06/29/2024,12:10:00 -0300,21.44,59,13.11,0,,,209,672,,18,24
06/29/2024,12:12:00 -0300,21.75,57.7,13.06,0,,,209,646,,13,26
06/29/2024,12:13:00 -0300,,,,,,,,,4.316,,
06/29/2024,12:14:00 -0300,21.6,56.2,12.52,0,,,197,659,,20,36
06/29/2024,12:16:00 -0300,21.29,57.2,12.5,0,,,215,658,,20,31
06/29/2024,12:18:00 -0300,20.96,58.1,12.43,0,,,229,512,4.304,22,31
06/29/2024,12:20:00 -0300,21.15,58.5,12.71,0,,,234,519,,14,22
06/29/2024,12:22:00 -0300,21.32,57.6,12.63,0,,,219,583,,14,20
06/29/2024,12:23:00 -0300,,,,,,,,,4.334,,
06/29/2024,12:24:00 -0300,21.46,56.7,12.53,0,,,209,614,,16,23
06/29/2024,12:26:00 -0300,21.27,56.6,12.32,0,,,216,571,,19,32
06/29/2024,12:28:00 -0300,21.17,55.6,11.96,0,,,229,594,4.317,18,24
06/29/2024,12:30:00 -0300,21.39,57,12.54,0,,,234,527,,14,25
06/29/2024,12:32:00 -0300,21.29,57.2,12.5,0,,,216,498,,16,20
06/29/2024,12:33:00 -0300,,,,,,,,,4.305,,
06/29/2024,12:34:00 -0300,20.89,57.1,12.1,0,,,230,708,,20,31
06/29/2024,12:36:00 -0300,20.96,57.1,12.17,0,,,232,609,,18,26
06/29/2024,12:38:00 -0300,21.22,58.6,12.81,0,,,236,626,4.338,13,23
06/29/2024,12:40:00 -0300,21.1,59.5,12.93,0,,,227,564,,17,22
06/29/2024,12:42:00 -0300,20.98,60.3,13.02,0,,,246,616,,16,25
06/29/2024,12:43:00 -0300,,,,,,,,,4.319,,
06/29/2024,12:44:00 -0300,21.39,59.8,13.27,0,,,230,694,,14,26
06/29/2024,12:46:00 -0300,21.32,58.4,12.84,0,,,213,578,,17,29
06/29/2024,12:48:00 -0300,21.32,58.6,12.9,0,,,223,648,4.313,18,29
06/29/2024,12:50:00 -0300,21.37,58.3,12.86,0,,,225,902,,16,23
06/29/2024,12:52:00 -0300,21.89,59.9,13.77,0,,,234,744,,8,18
06/29/2024,12:53:00 -0300,,,,,,,,,4.338,,
06/29/2024,12:54:00 -0300,22.37,57.7,13.64,0,,,208,638,,11,31
06/29/2024,12:56:00 -0300,21.68,57.3,12.89,0,,,213,656,,18,29
06/29/2024,12:58:00 -0300,21.32,58.2,12.79,0,,,218,702,4.319,17,29
06/29/2024,13:00:00 -0300,21.46,58.1,12.9,0,,,208,689,,19,26
06/29/2024,13:02:00 -0300,21.37,58.7,12.97,0,,,204,374,,19,29
06/29/2024,13:03:00 -0300,,,,,,,,,4.313,,
06/29/2024,13:04:00 -0300,21.22,58,12.65,0,,,222,447,,17,28
06/29/2024,13:06:00 -0300,21.1,57.1,12.3,0,,,211,513,,20,28
06/29/2024,13:08:00 -0300,21.17,58.5,12.74,0,,,230,529,4.34,17,28
06/29/2024,13:10:00 -0300,21.32,57.5,12.61,0,,,220,532,,14,24
06/29/2024,13:12:00 -0300,21.27,55.7,12.08,0,,,219,564,,17,25
06/29/2024,13:13:00 -0300,,,,,,,,,4.32,,
06/29/2024,13:14:00 -0300,21.27,56.9,12.4,0,,,216,564,,19,25
06/29/2024,13:16:00 -0300,21.37,56,12.25,0,,,223,654,,17,25
06/29/2024,13:18:00 -0300,21.46,55.5,12.2,0,,,219,774,4.313,16,29
06/29/2024,13:20:00 -0300,21.65,57.3,12.87,0,,,215,811,,17,28
06/29/2024,13:22:00 -0300,22.11,55.6,12.83,0,,,211,703,,14,25
06/29/2024,13:23:00 -0300,,,,,,,,,4.35,,
06/29/2024,13:24:00 -0300,21.63,55.9,12.47,0,,,212,637,,22,34
06/29/2024,13:26:00 -0300,21.63,56.5,12.63,0,,,218,534,,17,28
06/29/2024,13:28:00 -0300,21.51,56.4,12.49,0,,,218,778,4.32,19,30
06/29/2024,13:30:00 -0300,21.34,55.3,12.03,0,,,225,616,,19,28
06/29/2024,13:32:00 -0300,21.2,54.2,11.6,0,,,227,689,,24,36
06/29/2024,13:33:00 -0300,,,,,,,,,4.307,,
06/29/2024,13:34:00 -0300,21.39,55.4,12.11,0,,,218,637,,16,24
06/29/2024,13:36:00 -0300,21.2,56.2,12.15,0,,,223,586,,20,32
06/29/2024,13:38:00 -0300,21.34,56.8,12.44,0,,,239,716,4.34,17,32
06/29/2024,13:40:00 -0300,21.46,58.3,12.95,0,,,230,636,,19,28
06/29/2024,13:42:00 -0300,21.6,56.2,12.52,0,,,213,628,,14,24
06/29/2024,13:43:00 -0300,,,,,,,,,4.319,,
06/29/2024,13:44:00 -0300,21.75,55.2,12.38,0,,,202,851,,20,32
06/29/2024,13:46:00 -0300,21.82,56.1,12.7,0,,,209,958,,20,30
06/29/2024,13:48:00 -0300,21.65,55.7,12.43,0,,,226,566,4.307,22,31
06/29/2024,13:50:00 -0300,21.6,57.1,12.77,0,,,215,494,,17,30
06/29/2024,13:52:00 -0300,21.8,55.4,12.48,0,,,225,923,,16,25
06/29/2024,13:53:00 -0300,,,,,,,,,4.34,,
06/29/2024,13:54:00 -0300,21.41,55.1,12.05,0,,,229,431,,18,31
06/29/2024,13:56:00 -0300,21.25,56.4,12.24,0,,,230,759,,17,24
06/29/2024,13:58:00 -0300,21.63,56.9,12.74,0,,,226,978,4.32,14,24
06/29/2024,14:00:00 -0300,22.06,55.5,12.76,0,,,205,962,,16,28
06/29/2024,14:02:00 -0300,22.13,56.1,12.99,0,,,213,936,,20,30
06/29/2024,14:03:00 -0300,,,,,,,,,4.308,,
06/29/2024,14:04:00 -0300,22.7,55.8,13.44,0,,,209,914,,16,23
06/29/2024,14:06:00 -0300,22.54,54.3,12.87,0,,,218,909,,19,34
06/29/2024,14:08:00 -0300,22.56,53.7,12.72,0,,,202,909,4.34,20,30
06/29/2024,14:10:00 -0300,22.25,52.2,12,0,,,227,883,,19,36
06/29/2024,14:12:00 -0300,22.03,52.7,11.95,0,,,239,902,,23,36
06/29/2024,14:13:00 -0300,,,,,,,,,4.322,,
06/29/2024,14:14:00 -0300,22.27,53.2,12.31,0,,,244,869,,18,28
06/29/2024,14:16:00 -0300,22.47,52.3,12.23,0,,,230,877,,16,26
06/29/2024,14:18:00 -0300,22.47,53,12.43,0,,,240,889,4.316,19,28
06/29/2024,14:20:00 -0300,22.49,52.4,12.28,0,,,240,882,,20,35
06/29/2024,14:22:00 -0300,22.7,52.5,12.51,0,,,229,881,,18,31
06/29/2024,14:23:00 -0300,,,,,,,,,4.34,,
06/29/2024,14:24:00 -0300,22.97,53.5,13.04,0,,,206,882,,19,35
06/29/2024,14:26:00 -0300,23.11,52.5,12.88,0,,,216,883,,16,24
06/29/2024,14:28:00 -0300,23.11,51.4,12.56,0,,,219,842,4.322,13,19
06/29/2024,14:30:00 -0300,23.06,52.7,12.9,0,,,223,733,,14,24
06/29/2024,14:32:00 -0300,23.18,53.7,13.3,0,,,220,764,,12,18
06/29/2024,14:33:00 -0300,,,,,,,,,4.316,,
06/29/2024,14:34:00 -0300,22.92,51.7,12.47,0,,,222,911,,18,28
06/29/2024,14:36:00 -0300,22.27,50.8,11.61,0,,,229,902,,25,40
06/29/2024,14:38:00 -0300,22.42,52.1,12.13,0,,,232,887,4.353,18,29
06/29/2024,14:40:00 -0300,22.47,51.8,12.08,0,,,229,883,,19,26
06/29/2024,14:42:00 -0300,22.58,52.6,12.43,0,,,230,881,,17,36
06/29/2024,14:43:00 -0300,,,,,,,,,4.323,,
06/29/2024,14:44:00 -0300,22.92,51.5,12.41,0,,,237,876,,14,23
06/29/2024,14:46:00 -0300,22.92,50.3,12.05,0,,,220,887,,19,31
06/29/2024,14:48:00 -0300,22.85,50.7,12.11,0,,,211,874,4.317,25,37
06/29/2024,14:50:00 -0300,22.56,49.3,11.42,0,,,220,858,,23,35
06/29/2024,14:52:00 -0300,22.39,51.2,11.84,0,,,215,847,,26,42
06/29/2024,14:53:00 -0300,,,,,,,,,4.346,,
06/29/2024,14:54:00 -0300,22.66,51.7,12.23,0,,,209,838,,19,31
06/29/2024,14:56:00 -0300,22.66,51.2,12.08,0,,,237,837,,19,29
06/29/2024,14:58:00 -0300,22.68,51.1,12.07,0,,,225,834,4.323,18,30
06/29/2024,15:00:00 -0300,22.8,50.2,11.91,0,,,227,828,,17,31
06/29/2024,15:02:00 -0300,22.49,50.6,11.75,0,,,227,828,,24,41
06/29/2024,15:03:00 -0300,,,,,,,,,4.308,,
06/29/2024,15:04:00 -0300,22.61,50.6,11.86,0,,,216,826,,23,37
06/29/2024,15:06:00 -0300,22.56,52.4,12.35,0,,,226,826,,20,31
06/29/2024,15:08:00 -0300,23.18,50.2,12.27,0,,,201,826,4.341,16,31
06/29/2024,15:10:00 -0300,23.33,51.6,12.82,0,,,223,831,,16,28
06/29/2024,15:12:00 -0300,23.28,51.1,12.63,0,,,220,829,,18,28
06/29/2024,15:13:00 -0300,,,,,,,,,4.32,,
06/29/2024,15:14:00 -0300,23.5,51.3,12.89,0,,,227,826,,16,26
06/29/2024,15:16:00 -0300,23.3,51.9,12.89,0,,,226,821,,17,32
06/29/2024,15:18:00 -0300,23.14,50.1,12.19,0,,,218,794,4.31,18,31
06/29/2024,15:20:00 -0300,22.68,50.2,11.8,0,,,239,806,,24,35
06/29/2024,15:22:00 -0300,22.75,51,12.11,0,,,225,797,,18,29
06/29/2024,15:23:00 -0300,,,,,,,,,4.353,,
06/29/2024,15:24:00 -0300,23.18,50.2,12.27,0,,,216,836,,18,29
06/29/2024,15:26:00 -0300,22.87,50.2,11.98,0,,,219,816,,22,35
06/29/2024,15:28:00 -0300,23.21,51.3,12.62,0,,,220,814,4.323,18,32
06/29/2024,15:30:00 -0300,22.8,50.6,12.03,0,,,218,817,,20,31
06/29/2024,15:32:00 -0300,23.42,51.1,12.76,0,,,215,818,,16,28
06/29/2024,15:33:00 -0300,,,,,,,,,4.317,,
06/29/2024,15:34:00 -0300,23.76,50.9,13.01,0,,,212,822,,14,30
