Date,Time,"Temperature (S-THB 21114839:20824084-1),°C,Cavenish Green Gables","RH (S-THB 21114839:20824084-2),%,Cavenish Green Gables","Dew Point (S-THB 21114839:20824084-3),°C,Cavenish Green Gables","Rain (S-RGB 21114839:21092075-1),mm,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables","Wind Direction (S-WCF 21114839:21107892-3),°,Cavenish Green Gables","Solar Radiation (S-LIB 21114839:21109518-1),W/m²,Cavenish Green Gables","Battery (RX3000 BATTERY 21114839:21114839-B),V,Cavenish Green Gables","Average wind speed (S-WCF 21114839:21107892-1),Km/h,Cavenish Green Gables","Wind gust speed (S-WCF 21114839:21107892-2),Km/h,Cavenish Green Gables"
05/28/2024,04:38:00 -0300,10.81,91.9,9.56,0,,,174,1,4.223,20,28
05/28/2024,04:40:00 -0300,10.79,92,9.55,0,,,164,1,,18,25
05/28/2024,04:42:00 -0300,10.79,92,9.55,0,,,167,1,,19,34
05/28/2024,04:43:00 -0300,,,,,,,,,4.23,,
05/28/2024,04:44:00 -0300,10.79,92,9.55,0,,,164,1,,18,23
05/28/2024,04:46:00 -0300,10.81,92.1,9.59,0,,,170,1,,22,32
05/28/2024,04:48:00 -0300,10.88,92.2,9.68,0,,,171,1,4.232,26,38
05/28/2024,04:50:00 -0300,10.93,92.3,9.74,0,,,175,1,,22,30
05/28/2024,04:52:00 -0300,10.93,92.3,9.74,0,,,167,1,,23,35
05/28/2024,04:53:00 -0300,,,,,,,,,4.223,,
05/28/2024,04:54:00 -0300,10.98,92.3,9.79,0,,,174,1,,25,40
05/28/2024,04:56:00 -0300,11,92.4,9.83,0,,,171,1,,22,28
05/28/2024,04:58:00 -0300,11.03,92.4,9.86,0,,,170,1,4.229,23,31
05/28/2024,05:00:00 -0300,11.08,92.5,9.92,0,,,175,1,,19,28
05/28/2024,05:02:00 -0300,11.05,92.5,9.9,0,,,177,1,,22,30
05/28/2024,05:03:00 -0300,,,,,,,,,4.232,,
05/28/2024,05:04:00 -0300,11.05,92.5,9.9,0,,,173,1,,18,23
05/28/2024,05:06:00 -0300,11.08,92.6,9.94,0,,,174,1,,22,32
05/28/2024,05:08:00 -0300,11.08,92.5,9.92,0,,,178,1,4.221,22,31
05/28/2024,05:10:00 -0300,11.13,92.7,10,0,,,170,1,,22,30
05/28/2024,05:12:00 -0300,11.15,92.8,10.04,0,,,170,1,,20,31
05/28/2024,05:13:00 -0300,,,,,,,,,4.229,,
05/28/2024,05:14:00 -0300,11.2,92.9,10.11,0,,,177,1,,23,31
05/28/2024,05:16:00 -0300,11.22,92.9,10.13,0,,,177,1,,20,30
05/28/2024,05:18:00 -0300,11.27,93,10.19,0,,,180,1,4.232,25,37
05/28/2024,05:20:00 -0300,11.25,92.9,10.15,0,,,173,1,,23,31
05/28/2024,05:22:00 -0300,11.27,93.1,10.21,0,,,180,1,,25,40
05/28/2024,05:23:00 -0300,,,,,,,,,4.223,,
05/28/2024,05:24:00 -0300,11.32,93.1,10.26,0,,,177,1,,20,32
05/28/2024,05:26:00 -0300,11.35,93.1,10.28,0,,,177,2,,20,30
05/28/2024,05:28:00 -0300,11.35,93.1,10.28,0,,,173,2,4.23,23,32
05/28/2024,05:30:00 -0300,11.37,93.2,10.32,0,,,174,4,,23,32
05/28/2024,05:32:00 -0300,11.42,93.2,10.37,0,,,175,4,,24,31
05/28/2024,05:33:00 -0300,,,,,,,,,4.239,,
05/28/2024,05:34:00 -0300,11.42,93.2,10.37,0,,,173,4,,20,25
05/28/2024,05:36:00 -0300,11.42,93.2,10.37,0,,,171,4,,23,30
05/28/2024,05:38:00 -0300,11.42,93.2,10.37,0,,,170,4,4.232,19,26
05/28/2024,05:40:00 -0300,11.44,93.2,10.4,0,,,173,4,,22,31
05/28/2024,05:42:00 -0300,11.47,93.2,10.42,0,,,177,6,,25,35
05/28/2024,05:43:00 -0300,,,,,,,,,4.244,,
05/28/2024,05:44:00 -0300,11.49,93.2,10.44,0,,,173,7,,24,43
05/28/2024,05:46:00 -0300,11.52,93.2,10.47,0,,,174,8,,19,30
05/28/2024,05:48:00 -0300,11.52,93.2,10.47,0,,,175,8,4.251,22,31
05/28/2024,05:50:00 -0300,11.52,93.2,10.47,0,,,178,9,,25,41
05/28/2024,05:52:00 -0300,11.49,93.2,10.44,0,,,174,9,,25,32
05/28/2024,05:53:00 -0300,,,,,,,,,4.247,,
05/28/2024,05:54:00 -0300,11.49,93.2,10.44,0,,,174,11,,23,32
05/28/2024,05:56:00 -0300,11.49,93.2,10.44,0,,,174,13,,26,34
05/28/2024,05:58:00 -0300,11.49,93.2,10.44,0,,,171,16,4.266,24,34
05/28/2024,06:00:00 -0300,11.52,93.2,10.47,0,,,177,17,,25,31
05/28/2024,06:02:00 -0300,11.52,93.2,10.47,0,,,175,16,,24,34
05/28/2024,06:03:00 -0300,,,,,,,,,4.286,,
05/28/2024,06:04:00 -0300,11.52,93.1,10.45,0,,,168,16,,28,40
05/28/2024,06:06:00 -0300,11.52,93.2,10.47,0,,,177,19,,24,42
05/28/2024,06:08:00 -0300,11.54,93.2,10.49,0,,,173,19,4.286,20,31
05/28/2024,06:10:00 -0300,11.54,93.2,10.49,0,,,173,21,,25,35
05/28/2024,06:12:00 -0300,11.56,93.2,10.52,0,,,171,21,,23,35
05/28/2024,06:13:00 -0300,,,,,,,,,4.302,,
05/28/2024,06:14:00 -0300,11.56,93.3,10.53,0,,,177,27,,23,36
05/28/2024,06:16:00 -0300,11.59,93.2,10.54,0,,,171,24,,19,26
05/28/2024,06:18:00 -0300,11.59,93.3,10.56,0,,,171,26,4.298,24,30
05/28/2024,06:20:00 -0300,11.64,93.3,10.61,0,,,168,27,,19,26
05/28/2024,06:22:00 -0300,11.69,93.3,10.65,0,,,178,29,,16,24
05/28/2024,06:23:00 -0300,,,,,,,,,4.304,,
05/28/2024,06:24:00 -0300,11.71,93.2,10.66,0,,,170,34,,23,34
05/28/2024,06:26:00 -0300,11.81,93.2,10.76,0,,,171,37,,23,37
05/28/2024,06:28:00 -0300,11.86,93.1,10.79,0,,,174,42,4.308,20,34
05/28/2024,06:30:00 -0300,11.88,93,10.8,0,,,170,49,,19,29
05/28/2024,06:32:00 -0300,11.93,93,10.85,0,,,171,52,,23,32
05/28/2024,06:33:00 -0300,,,,,,,,,4.301,,
05/28/2024,06:34:00 -0300,11.95,93.1,10.89,0,,,170,58,,23,29
05/28/2024,06:36:00 -0300,12,93,10.92,0,,,173,63,,22,31
05/28/2024,06:38:00 -0300,12.05,92.8,10.93,0,,,174,72,4.308,26,37
05/28/2024,06:40:00 -0300,12.07,92.8,10.96,0,,,174,72,,19,35
05/28/2024,06:42:00 -0300,12.1,92.7,10.97,0,,,175,71,,26,36
05/28/2024,06:43:00 -0300,,,,,,,,,4.314,,
05/28/2024,06:44:00 -0300,12.15,92.6,11,0,,,177,72,,24,34
05/28/2024,06:46:00 -0300,12.19,92.6,11.05,0,,,174,76,,24,30
05/28/2024,06:48:00 -0300,12.24,92.5,11.08,0,,,170,83,4.299,17,24
05/28/2024,06:50:00 -0300,12.24,92.4,11.06,0,,,160,78,,19,28
05/28/2024,06:52:00 -0300,12.32,92.4,11.13,0,,,171,91,,18,28
05/28/2024,06:53:00 -0300,,,,,,,,,4.311,,
05/28/2024,06:54:00 -0300,12.34,92.2,11.12,0,,,161,84,,19,26
05/28/2024,06:56:00 -0300,12.34,92.1,11.11,0,,,161,69,,19,28
05/28/2024,06:58:00 -0300,12.41,92,11.16,0,,,166,113,4.307,20,29
05/28/2024,07:00:00 -0300,12.39,91.9,11.12,0,,,164,67,,19,25
05/28/2024,07:02:00 -0300,12.39,91.8,11.11,0,,,159,67,,20,25
05/28/2024,07:03:00 -0300,,,,,,,,,4.299,,
05/28/2024,07:04:00 -0300,12.44,91.8,11.15,0,,,160,72,,19,36
05/28/2024,07:06:00 -0300,12.51,91.9,11.24,0,,,170,79,,22,32
05/28/2024,07:08:00 -0300,12.53,91.7,11.23,0,,,166,91,4.311,19,32
05/28/2024,07:10:00 -0300,12.56,91.7,11.26,0,,,167,92,,18,25
05/28/2024,07:12:00 -0300,12.53,91.5,11.2,0,,,170,96,,22,30
05/28/2024,07:13:00 -0300,,,,,,,,,4.308,,
05/28/2024,07:14:00 -0300,12.56,91.4,11.21,0,,,166,98,,23,35
05/28/2024,07:16:00 -0300,12.58,91.4,11.23,0,,,167,88,,23,34
05/28/2024,07:18:00 -0300,12.61,91.4,11.26,0,,,163,74,4.316,23,32
05/28/2024,07:20:00 -0300,12.58,91.3,11.22,0,,,166,66,,24,34
05/28/2024,07:22:00 -0300,12.65,91.4,11.3,0,,,161,68,,23,29
05/28/2024,07:23:00 -0300,,,,,,,,,4.317,,
05/28/2024,07:24:00 -0300,12.65,91.3,11.29,0,,,166,78,,19,31
05/28/2024,07:26:00 -0300,12.65,91.4,11.3,0,,,163,89,,26,43
05/28/2024,07:28:00 -0300,12.75,91.4,11.4,0,,,171,101,4.302,19,34
05/28/2024,07:30:00 -0300,12.75,91.2,11.37,0,,,161,113,,24,36
05/28/2024,07:32:00 -0300,12.77,91.2,11.39,0,,,160,118,,20,26
05/28/2024,07:33:00 -0300,,,,,,,,,4.335,,
05/28/2024,07:34:00 -0300,12.82,91.2,11.44,0,,,161,119,,22,35
05/28/2024,07:36:00 -0300,12.9,91.2,11.51,0,,,170,127,,22,29
05/28/2024,07:38:00 -0300,12.99,91.2,11.61,0,,,161,146,4.335,19,38
05/28/2024,07:40:00 -0300,13.04,90.9,11.6,0,,,171,162,,20,30
05/28/2024,07:42:00 -0300,13.11,90.7,11.64,0,,,164,171,,20,28
05/28/2024,07:43:00 -0300,,,,,,,,,4.316,,
05/28/2024,07:44:00 -0300,13.31,90.8,11.85,0,,,174,207,,19,28
05/28/2024,07:46:00 -0300,13.5,90.6,12.01,0,,,166,204,,14,19
05/28/2024,07:48:00 -0300,13.71,90.4,12.19,0,,,166,219,4.305,14,23
05/28/2024,07:50:00 -0300,13.67,89.9,12.05,0,,,168,203,,22,37
05/28/2024,07:52:00 -0300,13.71,89.9,12.1,0,,,168,152,,22,32
05/28/2024,07:53:00 -0300,,,,,,,,,4.32,,
05/28/2024,07:54:00 -0300,13.62,89.7,11.97,0,,,163,154,,22,32
05/28/2024,07:56:00 -0300,13.55,89.5,11.87,0,,,164,172,,28,35
05/28/2024,07:58:00 -0300,13.69,89.4,11.99,0,,,170,183,4.305,23,31
05/28/2024,08:00:00 -0300,13.79,89.4,12.09,0,,,170,186,,20,29
05/28/2024,08:02:00 -0300,13.76,89.2,12.03,0,,,168,181,,23,34
05/28/2024,08:03:00 -0300,,,,,,,,,4.313,,
05/28/2024,08:04:00 -0300,13.76,89.2,12.03,0,,,168,193,,25,41
05/28/2024,08:06:00 -0300,13.83,89.2,12.1,0,,,166,201,,20,29
05/28/2024,08:08:00 -0300,13.88,88.9,12.1,0,,,174,189,4.331,23,32
05/28/2024,08:10:00 -0300,13.88,88.9,12.1,0,,,166,179,,23,35
05/28/2024,08:12:00 -0300,13.83,88.8,12.03,0,,,173,187,,24,31
05/28/2024,08:13:00 -0300,,,,,,,,,4.32,,
05/28/2024,08:14:00 -0300,13.79,88.7,11.97,0,,,168,196,,26,42
05/28/2024,08:16:00 -0300,13.81,88.8,12.01,0,,,166,201,,29,40
05/28/2024,08:18:00 -0300,13.76,88.7,11.95,0,,,173,198,4.31,26,40
05/28/2024,08:20:00 -0300,13.71,88.8,11.91,0,,,168,198,,34,42
05/28/2024,08:22:00 -0300,13.74,88.9,11.96,0,,,168,178,,26,37
05/28/2024,08:23:00 -0300,,,,,,,,,4.325,,
05/28/2024,08:24:00 -0300,13.71,89,11.95,0,,,163,152,,25,34
05/28/2024,08:26:00 -0300,13.76,89.1,12.01,0,,,174,173,,24,42
05/28/2024,08:28:00 -0300,13.81,88.9,12.03,0,,,161,184,4.308,22,30
05/28/2024,08:30:00 -0300,13.79,89,12.02,0,,,166,188,,30,40
05/28/2024,08:32:00 -0300,13.93,89,12.16,0,,,166,204,,23,34
05/28/2024,08:33:00 -0300,,,,,,,,,4.302,,
05/28/2024,08:34:00 -0300,13.93,88.9,12.15,0,,,168,189,,26,36
05/28/2024,08:36:00 -0300,13.93,88.7,12.11,0,,,164,203,,29,41
05/28/2024,08:38:00 -0300,14,88.7,12.18,0,,,167,201,4.317,29,44
05/28/2024,08:40:00 -0300,14.12,88.8,12.32,0,,,166,198,,23,41
05/28/2024,08:42:00 -0300,14.12,88.4,12.25,0,,,175,203,,29,38
05/28/2024,08:43:00 -0300,,,,,,,,,4.305,,
05/28/2024,08:44:00 -0300,14.27,88.5,12.41,0,,,174,206,,23,36
05/28/2024,08:46:00 -0300,14.29,88.3,12.4,0,,,170,207,,24,36
05/28/2024,08:48:00 -0300,14.39,88.2,12.47,0,,,175,208,4.299,22,34
05/28/2024,08:50:00 -0300,14.34,88,12.39,0,,,167,213,,25,38
05/28/2024,08:52:00 -0300,14.39,87.9,12.42,0,,,177,216,,26,38
05/28/2024,08:53:00 -0300,,,,,,,,,4.319,,
05/28/2024,08:54:00 -0300,14.48,87.9,12.52,0,,,181,222,,24,40
05/28/2024,08:56:00 -0300,14.48,87.9,12.52,0,,,171,227,,25,38
05/28/2024,08:58:00 -0300,14.53,87.6,12.51,0,,,164,228,4.304,26,41
05/28/2024,09:00:00 -0300,14.53,87.5,12.49,0,,,178,234,,31,46
05/28/2024,09:02:00 -0300,14.7,87.4,12.64,0,,,171,233,,22,37
05/28/2024,09:03:00 -0300,,,,,,,,,4.299,,
05/28/2024,09:04:00 -0300,14.6,87.2,12.51,0,,,171,232,,34,47
05/28/2024,09:06:00 -0300,14.7,87.3,12.62,0,,,174,233,,23,34
05/28/2024,09:08:00 -0300,14.77,87.2,12.68,0,,,173,237,4.326,23,37
05/28/2024,09:10:00 -0300,14.84,87,12.71,0,,,171,242,,25,40
05/28/2024,09:12:00 -0300,14.84,86.8,12.68,0,,,177,243,,28,48
05/28/2024,09:13:00 -0300,,,,,,,,,4.31,,
05/28/2024,09:14:00 -0300,14.86,86.7,12.68,0,,,170,241,,26,43
05/28/2024,09:16:00 -0300,14.89,86.7,12.71,0,,,177,233,,28,35
05/28/2024,09:18:00 -0300,14.84,86.6,12.64,0,,,167,228,4.302,29,48
05/28/2024,09:20:00 -0300,14.96,86.6,12.76,0,,,163,227,,22,34
05/28/2024,09:22:00 -0300,14.94,86.4,12.7,0,,,166,221,,23,34
05/28/2024,09:23:00 -0300,,,,,,,,,4.322,,
05/28/2024,09:24:00 -0300,14.86,86.5,12.65,0,,,174,227,,30,42
05/28/2024,09:26:00 -0300,14.91,86.5,12.7,0,,,174,251,,23,35
05/28/2024,09:28:00 -0300,14.91,86.6,12.71,0,,,173,257,4.307,28,40
05/28/2024,09:30:00 -0300,14.96,86.4,12.73,0,,,167,269,,24,34
05/28/2024,09:32:00 -0300,14.94,86.2,12.67,0,,,166,336,,30,50
05/28/2024,09:33:00 -0300,,,,,,,,,4.301,,
05/28/2024,09:34:00 -0300,15.03,86.2,12.76,0,,,164,397,,29,37
05/28/2024,09:36:00 -0300,15.08,86.2,12.81,0,,,166,356,,32,43
05/28/2024,09:38:00 -0300,15.2,86,12.89,0,,,168,489,4.322,31,38
05/28/2024,09:40:00 -0300,15.51,85.8,13.16,0,,,175,441,,26,35
05/28/2024,09:42:00 -0300,15.6,85.3,13.16,0,,,170,344,,23,35
05/28/2024,09:43:00 -0300,,,,,,,,,4.307,,
05/28/2024,09:44:00 -0300,15.6,85.4,13.18,0,,,175,341,,28,44
05/28/2024,09:46:00 -0300,15.63,85.5,13.22,0,,,168,391,,28,40
05/28/2024,09:48:00 -0300,15.65,85.2,13.19,0,,,170,361,4.301,25,38
05/28/2024,09:50:00 -0300,15.91,85.4,13.49,0,,,177,384,,20,32
05/28/2024,09:52:00 -0300,15.8,85,13.3,0,,,168,333,,28,40
05/28/2024,09:53:00 -0300,,,,,,,,,4.319,,
05/28/2024,09:54:00 -0300,15.65,84.7,13.1,0,,,167,301,,26,43
05/28/2024,09:56:00 -0300,15.58,85.3,13.14,0,,,177,277,,30,50
05/28/2024,09:58:00 -0300,15.49,85.5,13.08,0,,,167,263,4.307,30,43
05/28/2024,10:00:00 -0300,15.37,85.6,12.98,0,,,170,259,,30,37
05/28/2024,10:02:00 -0300,15.32,85.7,12.95,0,,,167,259,,30,43
05/28/2024,10:03:00 -0300,,,,,,,,,4.301,,
05/28/2024,10:04:00 -0300,15.27,85.9,12.94,0,,,171,272,,35,53
05/28/2024,10:06:00 -0300,15.37,86.1,13.07,0,,,166,298,,26,35
05/28/2024,10:08:00 -0300,15.51,86.3,13.25,0,,,171,326,4.32,29,37
05/28/2024,10:10:00 -0300,15.63,85.9,13.29,0,,,171,327,,25,37
05/28/2024,10:12:00 -0300,15.58,85.7,13.21,0,,,167,302,,29,42
05/28/2024,10:13:00 -0300,,,,,,,,,4.305,,
05/28/2024,10:14:00 -0300,15.51,85.8,13.16,0,,,174,283,,36,48
05/28/2024,10:16:00 -0300,15.6,86.1,13.31,0,,,180,273,,28,38
05/28/2024,10:18:00 -0300,15.65,85.7,13.28,0,,,174,284,4.299,28,42
05/28/2024,10:20:00 -0300,15.56,85.9,13.22,0,,,168,316,,35,48
05/28/2024,10:22:00 -0300,15.68,86,13.36,0,,,174,336,,31,43
05/28/2024,10:23:00 -0300,,,,,,,,,4.32,,
05/28/2024,10:24:00 -0300,15.75,85.8,13.39,0,,,175,363,,28,38
05/28/2024,10:26:00 -0300,15.89,85.5,13.48,0,,,180,343,,32,43
05/28/2024,10:28:00 -0300,15.91,85.4,13.49,0,,,177,257,4.307,26,36
05/28/2024,10:30:00 -0300,15.91,85.2,13.45,0,,,174,567,,31,47
05/28/2024,10:32:00 -0300,16.34,85.2,13.87,0,,,180,732,,28,41
05/28/2024,10:33:00 -0300,,,,,,,,,4.301,,
05/28/2024,10:34:00 -0300,16.89,84.4,14.26,0,,,174,826,,24,37
05/28/2024,10:36:00 -0300,17.15,83.3,14.32,0,,,177,758,,31,44
05/28/2024,10:38:00 -0300,17.08,82.7,14.14,0,,,168,761,4.319,34,48
05/28/2024,10:40:00 -0300,17.49,82.6,14.51,0,,,180,542,,26,44
05/28/2024,10:42:00 -0300,17.39,82.4,14.38,0,,,178,483,,25,35
05/28/2024,10:43:00 -0300,,,,,,,,,4.305,,
05/28/2024,10:44:00 -0300,17.22,82.1,14.16,0,,,175,393,,31,48
05/28/2024,10:46:00 -0300,17.51,82.1,14.44,0,,,175,898,,26,40
05/28/2024,10:48:00 -0300,17.58,81.5,14.4,0,,,173,777,4.301,34,46
05/28/2024,10:50:00 -0300,17.53,80.9,14.24,0,,,173,662,,31,53
05/28/2024,10:52:00 -0300,17.68,81.6,14.51,0,,,177,792,,29,52
05/28/2024,10:53:00 -0300,,,,,,,,,4.322,,
05/28/2024,10:54:00 -0300,17.89,80.8,14.57,0,,,177,794,,31,42
05/28/2024,10:56:00 -0300,18.06,80.3,14.63,0,,,171,946,,35,41
05/28/2024,10:58:00 -0300,18.3,80,14.81,0,,,180,"1,038",4.307,38,59
05/28/2024,11:00:00 -0300,18.58,79.3,14.95,0,,,175,496,,30,48
05/28/2024,11:02:00 -0300,18.94,79.1,15.25,0,,,183,439,,25,36
05/28/2024,11:03:00 -0300,,,,,,,,,4.302,,
05/28/2024,11:04:00 -0300,18.58,78.6,14.81,0,,,181,409,,38,49
05/28/2024,11:06:00 -0300,18.58,79,14.89,0,,,180,408,,32,55
05/28/2024,11:08:00 -0300,18.89,79.1,15.21,0,,,180,621,4.323,31,59
05/28/2024,11:10:00 -0300,18.84,78.6,15.06,0,,,181,361,,41,54
05/28/2024,11:12:00 -0300,18.79,78.6,15.02,0,,,175,348,,30,40
05/28/2024,11:13:00 -0300,,,,,,,,,4.308,,
05/28/2024,11:14:00 -0300,18.89,78.6,15.11,0,,,177,563,,35,52
05/28/2024,11:16:00 -0300,18.94,78.8,15.2,0,,,177,359,,30,48
05/28/2024,11:18:00 -0300,18.87,78.3,15.03,0,,,175,281,4.301,28,43
05/28/2024,11:20:00 -0300,18.63,78.4,14.82,0,,,181,286,,34,48
05/28/2024,11:22:00 -0300,18.46,79.2,14.81,0,,,167,287,,32,52
05/28/2024,11:23:00 -0300,,,,,,,,,4.323,,
05/28/2024,11:24:00 -0300,18.51,79.3,14.88,0,,,175,273,,25,35
05/28/2024,11:26:00 -0300,18.46,79.2,14.81,0,,,171,269,,30,44
05/28/2024,11:28:00 -0300,18.51,79.5,14.92,0,,,178,252,4.308,26,49
05/28/2024,11:30:00 -0300,18.44,79.3,14.81,0,,,167,274,,31,42
05/28/2024,11:32:00 -0300,18.53,79.5,14.94,0,,,167,259,,28,40
05/28/2024,11:33:00 -0300,,,,,,,,,4.302,,
05/28/2024,11:34:00 -0300,18.56,79.5,14.96,0,,,181,259,,29,40
05/28/2024,11:36:00 -0300,18.49,79.3,14.85,0,,,175,259,,41,55
05/28/2024,11:38:00 -0300,18.58,79.3,14.95,0,,,171,271,4.323,34,43
05/28/2024,11:40:00 -0300,18.68,79.4,15.06,0,,,173,301,,36,64
05/28/2024,11:42:00 -0300,18.79,79,15.1,0,,,177,304,,30,48
05/28/2024,11:43:00 -0300,,,,,,,,,4.308,,
05/28/2024,11:44:00 -0300,18.79,78.8,15.06,0,,,181,291,,37,60
05/28/2024,11:46:00 -0300,18.79,78.9,15.08,0,,,168,274,,32,46
05/28/2024,11:48:00 -0300,18.87,79,15.17,0,,,178,284,4.304,31,44
05/28/2024,11:50:00 -0300,18.84,78.8,15.1,0,,,180,258,,35,43
05/28/2024,11:52:00 -0300,18.82,78.9,15.1,0,,,187,248,,32,54
05/28/2024,11:53:00 -0300,,,,,,,,,4.32,,
05/28/2024,11:54:00 -0300,18.72,79.2,15.07,0,,,188,198,,32,49
05/28/2024,11:56:00 -0300,18.53,79.9,15.02,0,,,187,204,,30,49
05/28/2024,11:58:00 -0300,18.32,80.7,14.96,0,,,187,196,4.308,36,60
05/28/2024,12:00:00 -0300,18.22,81.2,14.97,0,,,181,191,,30,42
05/28/2024,12:02:00 -0300,18.2,81.8,15.06,0,,,175,177,,25,40
05/28/2024,12:03:00 -0300,,,,,,,,,4.304,,
05/28/2024,12:04:00 -0300,18.06,82.3,15.01,0,,,185,174,,30,53
05/28/2024,12:06:00 -0300,17.99,82.9,15.06,0,,,181,179,,26,52
05/28/2024,12:08:00 -0300,17.84,83.2,14.97,0,,,175,189,4.32,25,40
05/28/2024,12:10:00 -0300,17.82,83.6,15.02,0,,,177,216,,28,36
05/28/2024,12:12:00 -0300,17.84,83.5,15.03,0,,,183,236,,31,54
05/28/2024,12:13:00 -0300,,,,,,,,,4.307,,
05/28/2024,12:14:00 -0300,17.87,83.4,15.03,0,,,177,231,,30,44
05/28/2024,12:16:00 -0300,17.89,83.2,15.02,0,,,174,211,,30,46
05/28/2024,12:18:00 -0300,17.87,83.2,15,0,,,177,187,4.302,31,44
05/28/2024,12:20:00 -0300,17.77,83.2,14.9,0,,,170,156,,31,44
05/28/2024,12:22:00 -0300,17.7,83.2,14.83,0,,,174,157,,34,47
05/28/2024,12:23:00 -0300,,,,,,,,,4.319,,
05/28/2024,12:24:00 -0300,17.77,83.3,14.92,0,,,175,186,,31,47
05/28/2024,12:26:00 -0300,17.75,83.1,14.86,0,,,175,184,,37,59
05/28/2024,12:28:00 -0300,17.77,83,14.87,0,,,183,194,4.307,37,61
05/28/2024,12:30:00 -0300,17.75,83,14.84,0,,,178,188,,30,42
05/28/2024,12:32:00 -0300,17.72,83.1,14.84,0,,,174,208,,31,42
05/28/2024,12:33:00 -0300,,,,,,,,,4.302,,
05/28/2024,12:34:00 -0300,17.82,83.2,14.95,0,,,180,231,,30,55
05/28/2024,12:36:00 -0300,17.75,83,14.84,0,,,184,253,,34,60
05/28/2024,12:38:00 -0300,17.61,83.6,14.82,0,,,178,244,4.317,35,50
05/28/2024,12:40:00 -0300,17.53,84.1,14.84,0,,,185,284,,36,47
05/28/2024,12:42:00 -0300,17.53,84.5,14.91,0,,,180,327,,34,46
05/28/2024,12:43:00 -0300,,,,,,,,,4.307,,
05/28/2024,12:44:00 -0300,17.51,84.7,14.93,0,,,173,297,,34,46
05/28/2024,12:46:00 -0300,17.49,85.4,15.03,0,,,175,239,,28,37
05/28/2024,12:48:00 -0300,17.27,85.7,14.87,0,,,174,244,4.304,34,50
05/28/2024,12:50:00 -0300,17.18,86.4,14.91,0,,,170,211,,26,43
05/28/2024,12:52:00 -0300,17.06,86.8,14.86,0.2,,,173,177,,29,44
05/28/2024,12:53:00 -0300,,,,,,,,,4.322,,
05/28/2024,12:54:00 -0300,16.96,87.3,14.86,0,,,177,157,,25,34
05/28/2024,12:56:00 -0300,16.82,87.7,14.79,0,,,181,149,,25,38
05/28/2024,12:58:00 -0300,16.7,88,14.72,0,,,170,181,4.307,31,40
05/28/2024,13:00:00 -0300,16.72,88.1,14.76,0,,,175,168,,36,60
05/28/2024,13:02:00 -0300,16.72,88.1,14.76,0,,,177,172,,34,47
05/28/2024,13:03:00 -0300,,,,,,,,,4.301,,
05/28/2024,13:04:00 -0300,16.75,87.9,14.75,0,,,173,213,,34,40
05/28/2024,13:06:00 -0300,16.82,87.9,14.82,0,,,173,221,,35,43
05/28/2024,13:08:00 -0300,16.89,87.7,14.86,0,,,175,209,4.32,30,43
05/28/2024,13:10:00 -0300,16.87,87.6,14.82,0,,,178,192,,28,46
05/28/2024,13:12:00 -0300,16.84,87.4,14.76,0,,,181,163,,31,47
05/28/2024,13:13:00 -0300,,,,,,,,,4.308,,
05/28/2024,13:14:00 -0300,16.87,87.4,14.78,0,,,175,181,,28,41
05/28/2024,13:16:00 -0300,16.89,87.3,14.79,0,,,174,186,,28,47
05/28/2024,13:18:00 -0300,16.87,87.2,14.75,0,,,167,214,4.302,26,40
05/28/2024,13:20:00 -0300,16.84,87,14.69,0,,,168,213,,36,49
05/28/2024,13:22:00 -0300,16.82,86.9,14.65,0,,,166,157,,34,50
05/28/2024,13:23:00 -0300,,,,,,,,,4.322,,
05/28/2024,13:24:00 -0300,16.75,87,14.59,0,,,166,151,,34,49
05/28/2024,13:26:00 -0300,16.65,87,14.5,0,,,170,168,,31,44
05/28/2024,13:28:00 -0300,16.68,87.4,14.59,0,,,167,197,4.308,29,47
05/28/2024,13:30:00 -0300,16.68,87.6,14.63,0,,,167,213,,25,34
05/28/2024,13:32:00 -0300,16.63,87.7,14.6,0,,,167,187,,29,46
05/28/2024,13:33:00 -0300,,,,,,,,,4.304,,
05/28/2024,13:34:00 -0300,16.63,87.9,14.63,0,,,173,164,,30,44
05/28/2024,13:36:00 -0300,16.53,88.1,14.58,0,,,168,153,,31,48
05/28/2024,13:38:00 -0300,16.51,88.2,14.57,0,,,167,156,4.317,28,44
05/28/2024,13:40:00 -0300,16.44,88.4,14.53,0,,,170,122,,32,53
05/28/2024,13:42:00 -0300,16.39,88.5,14.51,0,,,164,136,,29,42
05/28/2024,13:43:00 -0300,,,,,,,,,4.305,,
05/28/2024,13:44:00 -0300,16.46,88.6,14.59,0,,,173,219,,30,46
05/28/2024,13:46:00 -0300,16.58,88.5,14.69,0,,,177,333,,35,50
05/28/2024,13:48:00 -0300,16.8,88.1,14.83,0,,,167,344,4.302,30,46
05/28/2024,13:50:00 -0300,16.94,88,14.96,0,,,171,347,,30,44
05/28/2024,13:52:00 -0300,17.08,88,15.1,0,,,173,321,,28,38
05/28/2024,13:53:00 -0300,,,,,,,,,4.319,,
05/28/2024,13:54:00 -0300,16.94,87.4,14.85,0,,,170,276,,35,65
