Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Wind Speed (S-WCF 21114835:21135207-1),m/s,Greenwich PEINP","Gust Speed (S-WCF 21114835:21135207-2),m/s,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP"
12/10/2022,08:36:00 -0400,0,9,,31,17,35,,,-1.9,,,,,
12/10/2022,08:38:00 -0400,0,9,,27,17,34,,,-1.96,,,,,
12/10/2022,08:40:00 -0400,0,9,4.224,27,13,25,,,-1.9,,,,,
12/10/2022,08:42:00 -0400,0,9,,27,17,30,,,-1.78,,,,,
12/10/2022,08:44:00 -0400,0,9,,41,14,20,,,-1.7,,,,,
12/10/2022,08:45:00 -0400,,,4.236,,,,,,,,,,,
12/10/2022,08:46:00 -0400,0,11,,38,18,34,,,-1.99,,,,,
12/10/2022,08:48:00 -0400,0,13,,41,18,31,,,-1.99,,,,,
12/10/2022,08:50:00 -0400,0,12,4.209,41,17,26,,,-1.99,,,,,
12/10/2022,08:52:00 -0400,0,13,,29,19,37,,,-2.02,,,,,
12/10/2022,08:54:00 -0400,0,11,,28,16,24,,,-1.96,,,,,
12/10/2022,08:55:00 -0400,,,4.242,,,,,,,,,,,
12/10/2022,08:56:00 -0400,0,11,,34,14,25,,,-1.99,,,,,
12/10/2022,08:58:00 -0400,0,9,,31,19,38,,,-2.13,,,,,
12/10/2022,09:00:00 -0400,0,11,4.253,24,18,34,,,-2.07,,,,,
12/10/2022,09:02:00 -0400,0,12,,35,17,34,,,-2.07,,,,,
12/10/2022,09:04:00 -0400,0,13,,24,16,35,,,-2.1,,,,,
12/10/2022,09:05:00 -0400,,,4.226,,,,,,,,,,,
12/10/2022,09:06:00 -0400,0,14,,35,17,32,,,-2.1,,,,,
12/10/2022,09:08:00 -0400,0,17,,37,19,31,,,-2.16,,,,,
12/10/2022,09:10:00 -0400,0,17,4.26,27,17,35,,,-2.1,,,,,
12/10/2022,09:12:00 -0400,0,18,,35,16,25,,,-1.96,,,,,
12/10/2022,09:14:00 -0400,0,22,,25,19,32,,,-2.07,,,,,
12/10/2022,09:15:00 -0400,,,4.283,,,,,,,,,,,
12/10/2022,09:16:00 -0400,0,24,,27,16,36,,,-2.13,,,,,
12/10/2022,09:18:00 -0400,0,28,,27,17,31,,,-2.1,,,,,
12/10/2022,09:20:00 -0400,0,33,4.265,38,13,32,,,-2.02,,,,,
12/10/2022,09:22:00 -0400,0,29,,31,13,24,,,-1.99,,,,,
12/10/2022,09:24:00 -0400,0,27,,31,14,30,,,-2.1,,,,,
12/10/2022,09:25:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,09:26:00 -0400,0,28,,35,23,43,,,-2.16,,,,,
12/10/2022,09:28:00 -0400,0,19,,29,14,25,,,-2.13,,,,,
12/10/2022,09:30:00 -0400,0,16,4.295,25,18,34,,,-2.22,,,,,
12/10/2022,09:32:00 -0400,0,28,,34,13,25,,,-2.07,,,,,
12/10/2022,09:34:00 -0400,0,32,,37,16,31,,,-2.22,,,,,
12/10/2022,09:35:00 -0400,,,4.275,,,,,,,,,,,
12/10/2022,09:36:00 -0400,0,36,,27,20,34,,,-2.16,,,,,
12/10/2022,09:38:00 -0400,0,44,,28,20,36,,,-2.25,,,,,
12/10/2022,09:40:00 -0400,0,43,4.298,34,20,29,,,-2.33,,,,,
12/10/2022,09:42:00 -0400,0,36,,29,19,29,,,-2.33,,,,,
12/10/2022,09:44:00 -0400,0,34,,22,19,40,,,-2.25,,,,,
12/10/2022,09:45:00 -0400,,,4.299,,,,,,,,,,,
12/10/2022,09:46:00 -0400,0,29,,28,18,34,,,-2.28,,,,,
12/10/2022,09:48:00 -0400,0,31,,29,18,35,,,-2.3,,,,,
12/10/2022,09:50:00 -0400,0,27,4.271,32,18,30,,,-2.25,,,,,
12/10/2022,09:52:00 -0400,0,24,,31,19,37,,,-2.3,,,,,
12/10/2022,09:54:00 -0400,0,27,,28,16,23,,,-2.36,,,,,
12/10/2022,09:55:00 -0400,,,4.296,,,,,,,,,,,
12/10/2022,09:56:00 -0400,0,29,,25,18,35,,,-2.45,,,,,
12/10/2022,09:58:00 -0400,0,33,,34,18,30,,,-2.45,,,,,
12/10/2022,10:00:00 -0400,0,32,4.301,38,16,29,,,-2.3,,,,,
12/10/2022,10:02:00 -0400,0,29,,28,19,34,,,-2.36,,,,,
12/10/2022,10:04:00 -0400,0,29,,34,18,30,,,-2.45,,,,,
12/10/2022,10:05:00 -0400,,,4.271,,,,,,,,,,,
12/10/2022,10:06:00 -0400,0,32,,38,20,34,,,-2.51,,,,,
12/10/2022,10:08:00 -0400,0,31,,28,19,31,,,-2.51,,,,,
12/10/2022,10:10:00 -0400,0,37,4.301,28,18,29,,,-2.54,,,,,
12/10/2022,10:12:00 -0400,0,33,,35,16,28,,,-2.45,,,,,
12/10/2022,10:14:00 -0400,0,32,,32,17,30,,,-2.45,,,,,
12/10/2022,10:15:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,10:16:00 -0400,0,32,,31,16,36,,,-2.39,,,,,
12/10/2022,10:18:00 -0400,0,31,,21,17,31,,,-2.54,,,,,
12/10/2022,10:20:00 -0400,0,32,4.272,38,19,32,,,-2.6,,,,,
12/10/2022,10:22:00 -0400,0,34,,24,16,29,,,-2.57,,,,,
12/10/2022,10:24:00 -0400,0,36,,29,18,29,,,-2.6,,,,,
12/10/2022,10:25:00 -0400,,,4.304,,,,,,,,,,,
12/10/2022,10:26:00 -0400,0,32,,31,16,28,,,-2.54,,,,,
12/10/2022,10:28:00 -0400,0,33,,39,20,34,,,-2.65,,,,,
12/10/2022,10:30:00 -0400,0,32,4.299,28,17,30,,,-2.62,,,,,
12/10/2022,10:32:00 -0400,0,32,,25,20,34,,,-2.8,,,,,
12/10/2022,10:34:00 -0400,0,31,,32,18,30,,,-2.8,,,,,
12/10/2022,10:35:00 -0400,,,4.271,,,,,,,,,,,
12/10/2022,10:36:00 -0400,0,29,,31,14,24,,,-2.68,,,,,
12/10/2022,10:38:00 -0400,0,28,,28,14,23,,,-2.65,,,,,
12/10/2022,10:40:00 -0400,0,44,4.304,35,16,42,,,-2.71,,,,,
12/10/2022,10:42:00 -0400,0,43,,38,14,32,,,-2.65,,,,,
12/10/2022,10:44:00 -0400,0,42,,28,13,26,,,-2.71,,,,,
12/10/2022,10:45:00 -0400,,,4.298,,,,,,,,,,,
12/10/2022,10:46:00 -0400,0,36,,34,16,32,,,-2.74,,,,,
12/10/2022,10:48:00 -0400,0,38,,29,19,31,,,-2.89,,,,,
12/10/2022,10:50:00 -0400,0,33,4.275,24,14,24,,,-2.86,,,,,
12/10/2022,10:52:00 -0400,0,28,,24,13,20,,,-2.86,,,,,
12/10/2022,10:54:00 -0400,0,31,,18,14,24,,,-2.98,,,,,
12/10/2022,10:55:00 -0400,,,4.302,,,,,,,,,,,
12/10/2022,10:56:00 -0400,0,33,,31,16,26,,,-2.86,,,,,
12/10/2022,10:58:00 -0400,0,36,,24,16,32,,,-2.83,,,,,
12/10/2022,11:00:00 -0400,0,37,4.301,29,19,30,,,-3.04,,,,,
12/10/2022,11:02:00 -0400,0,38,,31,14,30,,,-2.95,,,,,
12/10/2022,11:04:00 -0400,0,36,,37,16,35,,,-3.06,,,,,
12/10/2022,11:05:00 -0400,,,4.274,,,,,,,,,,,
12/10/2022,11:06:00 -0400,0,39,,29,14,23,,,-3.01,,,,,
12/10/2022,11:08:00 -0400,0,42,,34,17,36,,,-3.15,,,,,
12/10/2022,11:10:00 -0400,0,42,4.304,29,11,19,,,-3.09,,,,,
12/10/2022,11:12:00 -0400,0,44,,21,12,23,,,-2.92,,,,,
12/10/2022,11:14:00 -0400,0,39,,25,14,24,,,-3.04,,,,,
12/10/2022,11:15:00 -0400,,,4.302,,,,,,,,,,,
12/10/2022,11:16:00 -0400,0,48,,34,19,34,,,-3.12,,,,,
12/10/2022,11:18:00 -0400,0,49,,32,17,31,,,-3.24,,,,,
12/10/2022,11:20:00 -0400,0,48,4.287,14,16,28,,,-3.36,,,,,
12/10/2022,11:22:00 -0400,0,51,,21,16,29,,,-3.3,,,,,
12/10/2022,11:24:00 -0400,0,53,,22,14,24,,,-3.36,,,,,
12/10/2022,11:25:00 -0400,,,4.307,,,,,,,,,,,
12/10/2022,11:26:00 -0400,0,54,,17,13,22,,,-3.33,,,,,
12/10/2022,11:28:00 -0400,0,58,,21,14,26,,,-3.27,,,,,
12/10/2022,11:30:00 -0400,0,61,4.311,27,13,23,,,-3.15,,,,,
12/10/2022,11:32:00 -0400,0,76,,41,18,32,,,-3.3,,,,,
12/10/2022,11:34:00 -0400,0,104,,37,16,26,,,-3.3,,,,,
12/10/2022,11:35:00 -0400,,,4.296,,,,,,,,,,,
12/10/2022,11:36:00 -0400,0,96,,25,17,29,,,-3.27,,,,,
12/10/2022,11:38:00 -0400,0,159,,31,16,26,,,-3.27,,,,,
12/10/2022,11:40:00 -0400,0,62,4.308,29,13,34,,,-3.12,,,,,
12/10/2022,11:42:00 -0400,0,51,,25,17,30,,,-3.3,,,,,
12/10/2022,11:44:00 -0400,0,63,,32,20,32,,,-3.33,,,,,
12/10/2022,11:45:00 -0400,,,4.31,,,,,,,,,,,
12/10/2022,11:46:00 -0400,0,52,,39,14,22,,,-3.3,,,,,
12/10/2022,11:48:00 -0400,0,47,,42,14,29,,,-3.33,,,,,
12/10/2022,11:50:00 -0400,0,41,4.284,29,13,26,,,-3.36,,,,,
12/10/2022,11:52:00 -0400,0,44,,18,16,32,,,-3.33,,,,,
12/10/2022,11:54:00 -0400,0,53,,31,19,29,,,-3.42,,,,,
12/10/2022,11:55:00 -0400,,,4.316,,,,,,,,,,,
12/10/2022,11:56:00 -0400,0,46,,27,14,22,,,-3.39,,,,,
12/10/2022,11:58:00 -0400,0,47,,29,16,26,,,-3.36,,,,,
12/10/2022,12:00:00 -0400,0,61,4.302,34,17,26,,,-3.45,,,,,
12/10/2022,12:02:00 -0400,0,67,,25,19,31,,,-3.57,,,,,
12/10/2022,12:04:00 -0400,0,84,,32,17,34,,,-3.54,,,,,
12/10/2022,12:05:00 -0400,,,4.307,,,,,,,,,,,
12/10/2022,12:06:00 -0400,0,142,,31,14,32,,,-3.48,,,,,
12/10/2022,12:08:00 -0400,0,113,,24,14,25,,,-3.45,,,,,
12/10/2022,12:10:00 -0400,0,77,4.314,27,13,24,,,-3.42,,,,,
12/10/2022,12:12:00 -0400,0,79,,34,13,30,,,-3.39,,,,,
12/10/2022,12:14:00 -0400,0,98,,32,17,29,,,-3.51,,,,,
12/10/2022,12:15:00 -0400,,,4.302,,,,,,,,,,,
12/10/2022,12:16:00 -0400,0,89,,29,17,28,,,-3.63,,,,,
12/10/2022,12:18:00 -0400,0,94,,32,14,29,,,-3.54,,,,,
12/10/2022,12:20:00 -0400,0,64,4.302,17,14,25,,,-3.57,,,,,
12/10/2022,12:22:00 -0400,0,59,,22,16,26,,,-3.6,,,,,
12/10/2022,12:24:00 -0400,0,57,,24,16,36,,,-3.69,,,,,
12/10/2022,12:25:00 -0400,,,4.304,,,,,,,,,,,
12/10/2022,12:26:00 -0400,0,53,,29,13,23,,,-3.66,,,,,
12/10/2022,12:28:00 -0400,0,68,,39,18,31,,,-3.66,,,,,
12/10/2022,12:30:00 -0400,0,59,4.317,29,14,31,,,-3.63,,,,,
12/10/2022,12:32:00 -0400,0,103,,31,18,29,,,-3.54,,,,,
12/10/2022,12:34:00 -0400,0,96,,34,18,36,,,-3.48,,,,,
12/10/2022,12:35:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,12:36:00 -0400,0,84,,41,14,34,,,-3.48,,,,,
12/10/2022,12:38:00 -0400,0,73,,32,13,25,,,-3.48,,,,,
12/10/2022,12:40:00 -0400,0,62,4.313,29,16,31,,,-3.51,,,,,
12/10/2022,12:42:00 -0400,0,58,,22,12,25,,,-3.45,,,,,
12/10/2022,12:44:00 -0400,0,47,,31,13,25,,,-3.39,,,,,
12/10/2022,12:45:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,12:46:00 -0400,0,53,,24,13,25,,,-3.42,,,,,
12/10/2022,12:48:00 -0400,0,53,,24,16,32,,,-3.57,,,,,
12/10/2022,12:50:00 -0400,0,62,4.293,24,16,34,,,-3.75,,,,,
12/10/2022,12:52:00 -0400,0,43,,28,13,26,,,-3.63,,,,,
12/10/2022,12:54:00 -0400,0,48,,28,13,28,,,-3.57,,,,,
12/10/2022,12:55:00 -0400,,,4.316,,,,,,,,,,,
12/10/2022,12:56:00 -0400,0,51,,22,12,23,,,-3.54,,,,,
12/10/2022,12:58:00 -0400,0,51,,24,16,26,,,-3.54,,,,,
12/10/2022,13:00:00 -0400,0,62,4.304,31,18,31,,,-3.63,,,,,
12/10/2022,13:02:00 -0400,0,64,,17,18,32,,,-3.63,,,,,
12/10/2022,13:04:00 -0400,0,57,,24,16,28,,,-3.81,,,,,
12/10/2022,13:05:00 -0400,,,4.274,,,,,,,,,,,
12/10/2022,13:06:00 -0400,0,47,,31,13,19,,,-3.72,,,,,
12/10/2022,13:08:00 -0400,0,49,,28,14,23,,,-3.69,,,,,
12/10/2022,13:10:00 -0400,0,57,4.314,18,16,24,,,-3.72,,,,,
12/10/2022,13:12:00 -0400,0,44,,25,14,25,,,-3.66,,,,,
12/10/2022,13:14:00 -0400,0,44,,18,16,29,,,-3.69,,,,,
12/10/2022,13:15:00 -0400,,,4.302,,,,,,,,,,,
12/10/2022,13:16:00 -0400,0,59,,29,16,23,,,-3.54,,,,,
12/10/2022,13:18:00 -0400,0,74,,29,14,24,,,-3.54,,,,,
12/10/2022,13:20:00 -0400,0,57,4.286,22,12,18,,,-3.51,,,,,
12/10/2022,13:22:00 -0400,0,63,,22,14,25,,,-3.48,,,,,
12/10/2022,13:24:00 -0400,0,67,,20,12,28,,,-3.63,,,,,
12/10/2022,13:25:00 -0400,,,4.314,,,,,,,,,,,
12/10/2022,13:26:00 -0400,0,58,,27,16,35,,,-3.75,,,,,
12/10/2022,13:28:00 -0400,0,59,,21,17,28,,,-3.69,,,,,
12/10/2022,13:30:00 -0400,0,52,4.304,20,12,28,,,-3.66,,,,,
12/10/2022,13:32:00 -0400,0,48,,35,14,28,,,-3.57,,,,,
12/10/2022,13:34:00 -0400,0,48,,41,17,24,,,-3.63,,,,,
12/10/2022,13:35:00 -0400,,,4.281,,,,,,,,,,,
12/10/2022,13:36:00 -0400,0,43,,31,18,40,,,-3.72,,,,,
12/10/2022,13:38:00 -0400,0,63,,31,22,40,,,-3.69,,,,,
12/10/2022,13:40:00 -0400,0,62,4.319,20,16,26,,,-3.57,,,,,
12/10/2022,13:42:00 -0400,0,67,,35,16,29,,,-3.69,,,,,
12/10/2022,13:44:00 -0400,0,129,,28,16,23,,,-3.69,,,,,
12/10/2022,13:45:00 -0400,,,4.305,,,,,,,,,,,
12/10/2022,13:46:00 -0400,0,63,,22,14,25,,,-3.63,,,,,
12/10/2022,13:48:00 -0400,0,56,,29,18,29,,,-3.78,,,,,
12/10/2022,13:50:00 -0400,0,56,4.284,24,12,24,,,-3.63,,,,,
12/10/2022,13:52:00 -0400,0,83,,14,13,24,,,-3.63,,,,,
12/10/2022,13:54:00 -0400,0,74,,41,14,25,,,-3.57,,,,,
12/10/2022,13:55:00 -0400,,,4.311,,,,,,,,,,,
12/10/2022,13:56:00 -0400,0,66,,27,17,34,,,-3.6,,,,,
12/10/2022,13:58:00 -0400,0,48,,25,13,28,,,-3.69,,,,,
12/10/2022,14:00:00 -0400,0,42,4.302,20,12,29,,,-3.57,,,,,
12/10/2022,14:02:00 -0400,0,52,,35,14,24,,,-3.54,,,,,
12/10/2022,14:04:00 -0400,0,37,,20,12,30,,,-3.57,,,,,
12/10/2022,14:05:00 -0400,,,4.277,,,,,,,,,,,
12/10/2022,14:06:00 -0400,0,31,,32,11,20,,,-3.57,,,,,
12/10/2022,14:08:00 -0400,0,32,,35,16,26,,,-3.6,,,,,
12/10/2022,14:10:00 -0400,0,36,4.308,32,19,38,,,-3.48,,,,,
12/10/2022,14:12:00 -0400,0,36,,28,14,24,,,-3.45,,,,,
12/10/2022,14:14:00 -0400,0,34,,29,16,28,,,-3.51,,,,,
12/10/2022,14:15:00 -0400,,,4.299,,,,,,,,,,,
12/10/2022,14:16:00 -0400,0,36,,25,12,18,,,-3.48,,,,,
12/10/2022,14:18:00 -0400,0,43,,42,18,31,,,-3.45,,,,,
12/10/2022,14:20:00 -0400,0,39,4.284,34,14,24,,,-3.48,,,,,
12/10/2022,14:22:00 -0400,0,28,,34,16,25,,,-3.6,,,,,
12/10/2022,14:24:00 -0400,0,26,,35,19,37,,,-3.57,,,,,
12/10/2022,14:25:00 -0400,,,4.317,,,,,,,,,,,
12/10/2022,14:26:00 -0400,0,23,,25,11,18,,,-3.51,,,,,
12/10/2022,14:28:00 -0400,0,26,,17,12,24,,,-3.45,,,,,
12/10/2022,14:30:00 -0400,0,24,4.305,34,16,29,,,-3.48,,,,,
12/10/2022,14:32:00 -0400,0,28,,32,17,31,,,-3.51,,,,,
12/10/2022,14:34:00 -0400,0,31,,24,13,29,,,-3.63,,,,,
12/10/2022,14:35:00 -0400,,,4.272,,,,,,,,,,,
12/10/2022,14:36:00 -0400,0,33,,17,14,32,,,-3.66,,,,,
12/10/2022,14:38:00 -0400,0,34,,17,13,29,,,-3.69,,,,,
12/10/2022,14:40:00 -0400,0,31,4.31,8,16,31,,,-3.75,,,,,
12/10/2022,14:42:00 -0400,0,37,,25,12,24,,,-3.6,,,,,
12/10/2022,14:44:00 -0400,0,47,,4,13,24,,,-3.69,,,,,
12/10/2022,14:45:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,14:46:00 -0400,0,53,,11,12,29,,,-3.72,,,,,
12/10/2022,14:48:00 -0400,0,47,,17,16,29,,,-3.69,,,,,
12/10/2022,14:50:00 -0400,0,81,4.302,14,14,24,,,-3.66,,,,,
12/10/2022,14:52:00 -0400,0,41,,18,14,26,,,-3.72,,,,,
12/10/2022,14:54:00 -0400,0,29,,15,13,23,,,-3.66,,,,,
12/10/2022,14:55:00 -0400,,,4.31,,,,,,,,,,,
12/10/2022,14:56:00 -0400,0,32,,29,17,32,,,-3.66,,,,,
12/10/2022,14:58:00 -0400,0,34,,34,18,31,,,-3.72,,,,,
12/10/2022,15:00:00 -0400,0,32,4.302,35,13,25,,,-3.63,,,,,
12/10/2022,15:02:00 -0400,0,24,,35,16,26,,,-3.63,,,,,
12/10/2022,15:04:00 -0400,0,31,,29,14,23,,,-3.72,,,,,
12/10/2022,15:05:00 -0400,,,4.271,,,,,,,,,,,
12/10/2022,15:06:00 -0400,0,32,,44,17,26,,,-3.66,,,,,
12/10/2022,15:08:00 -0400,0,27,,34,14,22,,,-3.75,,,,,
12/10/2022,15:10:00 -0400,0,34,4.305,31,17,26,,,-3.75,,,,,
12/10/2022,15:12:00 -0400,0,41,,34,18,30,,,-3.69,,,,,
12/10/2022,15:14:00 -0400,0,29,,28,12,22,,,-3.6,,,,,
12/10/2022,15:15:00 -0400,,,4.302,,,,,,,,,,,
12/10/2022,15:16:00 -0400,0,28,,35,13,25,,,-3.69,,,,,
12/10/2022,15:18:00 -0400,0,21,,22,14,29,,,-3.78,,,,,
12/10/2022,15:20:00 -0400,0,19,4.272,29,16,26,,,-3.75,,,,,
12/10/2022,15:22:00 -0400,0,14,,29,18,29,,,-3.75,,,,,
12/10/2022,15:24:00 -0400,0,16,,35,16,29,,,-3.78,,,,,
12/10/2022,15:25:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,15:26:00 -0400,0,16,,29,14,25,,,-3.72,,,,,
12/10/2022,15:28:00 -0400,0,23,,18,16,28,,,-3.78,,,,,
12/10/2022,15:30:00 -0400,0,21,4.299,32,16,26,,,-3.69,,,,,
12/10/2022,15:32:00 -0400,0,16,,29,17,31,,,-3.84,,,,,
12/10/2022,15:34:00 -0400,0,16,,34,14,24,,,-3.78,,,,,
12/10/2022,15:35:00 -0400,,,4.268,,,,,,,,,,,
12/10/2022,15:36:00 -0400,0,16,,22,18,28,,,-3.72,,,,,
12/10/2022,15:38:00 -0400,0,14,,28,16,22,,,-3.63,,,,,
12/10/2022,15:40:00 -0400,0,14,4.304,20,8,18,,,-3.78,,,,,
12/10/2022,15:42:00 -0400,0,13,,24,13,24,,,-3.84,,,,,
12/10/2022,15:44:00 -0400,0,9,,14,17,32,,,-3.75,,,,,
12/10/2022,15:45:00 -0400,,,4.301,,,,,,,,,,,
12/10/2022,15:46:00 -0400,0,12,,28,16,34,,,-3.72,,,,,
12/10/2022,15:48:00 -0400,0,11,,13,13,25,,,-3.72,,,,,
12/10/2022,15:50:00 -0400,0,11,4.266,31,16,28,,,-3.84,,,,,
12/10/2022,15:52:00 -0400,0,7,,31,17,26,,,-3.81,,,,,
12/10/2022,15:54:00 -0400,0,7,,18,14,25,,,-3.78,,,,,
12/10/2022,15:55:00 -0400,,,4.298,,,,,,,,,,,
12/10/2022,15:56:00 -0400,0,7,,27,16,31,,,-3.72,,,,,
12/10/2022,15:58:00 -0400,0,7,,18,12,22,,,-3.81,,,,,
12/10/2022,16:00:00 -0400,0,6,4.299,22,13,25,,,-3.81,,,,,
12/10/2022,16:02:00 -0400,0,3,,22,12,24,,,-3.75,,,,,
12/10/2022,16:04:00 -0400,0,2,,35,14,31,,,-3.69,,,,,
12/10/2022,16:05:00 -0400,,,4.259,,,,,,,,,,,
12/10/2022,16:06:00 -0400,0,2,,27,17,29,,,-3.6,,,,,
12/10/2022,16:08:00 -0400,0,2,,39,16,25,,,-3.78,,,,,
12/10/2022,16:10:00 -0400,0,2,4.28,29,17,28,,,-3.72,,,,,
12/10/2022,16:12:00 -0400,0,2,,24,12,26,,,-3.63,,,,,
12/10/2022,16:14:00 -0400,0,2,,21,13,28,,,-3.72,,,,,
12/10/2022,16:15:00 -0400,,,4.283,,,,,,,,,,,
12/10/2022,16:16:00 -0400,0,2,,24,17,31,,,-3.72,,,,,
12/10/2022,16:18:00 -0400,0,1,,35,14,32,,,-3.57,,,,,
12/10/2022,16:20:00 -0400,0,2,4.244,31,16,30,,,-3.69,,,,,
12/10/2022,16:22:00 -0400,0,1,,21,13,34,,,-3.81,,,,,
12/10/2022,16:24:00 -0400,0,1,,34,14,24,,,-3.81,,,,,
12/10/2022,16:25:00 -0400,,,4.266,,,,,,,,,,,
12/10/2022,16:26:00 -0400,0,1,,32,14,29,,,-3.99,,,,,
12/10/2022,16:28:00 -0400,0,1,,29,12,25,,,-3.87,,,,,
12/10/2022,16:30:00 -0400,0,1,4.268,31,16,23,,,-3.75,,,,,
12/10/2022,16:32:00 -0400,0,1,,29,17,35,,,-3.75,,,,,
12/10/2022,16:34:00 -0400,0,1,,25,14,28,,,-3.72,,,,,
12/10/2022,16:35:00 -0400,,,4.238,,,,,,,,,,,
12/10/2022,16:36:00 -0400,0,1,,37,16,37,,,-3.78,,,,,
12/10/2022,16:38:00 -0400,0,1,,20,17,28,,,-3.84,,,,,
12/10/2022,16:40:00 -0400,0,1,4.257,31,17,36,,,-3.75,,,,,
12/10/2022,16:42:00 -0400,0,1,,29,16,30,,,-3.69,,,,,
12/10/2022,16:44:00 -0400,0,1,,24,16,29,,,-3.78,,,,,
12/10/2022,16:45:00 -0400,,,4.26,,,,,,,,,,,
12/10/2022,16:46:00 -0400,0,1,,21,17,28,,,-3.63,,,,,
12/10/2022,16:48:00 -0400,0,1,,14,12,24,,,-3.75,,,,,
12/10/2022,16:50:00 -0400,0,1,4.229,11,10,19,,,-3.75,,,,,
12/10/2022,16:52:00 -0400,0,1,,21,12,25,,,-3.72,,,,,
12/10/2022,16:54:00 -0400,0,1,,25,16,25,,,-3.75,,,,,
12/10/2022,16:55:00 -0400,,,4.25,,,,,,,,,,,
12/10/2022,16:56:00 -0400,0,1,,38,14,26,,,-3.78,,,,,
12/10/2022,16:58:00 -0400,0,1,,29,12,25,,,-3.78,,,,,
12/10/2022,17:00:00 -0400,0,1,4.253,39,18,29,,,-3.78,,,,,
12/10/2022,17:02:00 -0400,0,1,,31,17,32,,,-3.81,,,,,
12/10/2022,17:04:00 -0400,0,1,,41,13,29,,,-3.69,,,,,
12/10/2022,17:05:00 -0400,,,4.223,,,,,,,,,,,
12/10/2022,17:06:00 -0400,0,1,,41,19,35,,,-3.78,,,,,
12/10/2022,17:08:00 -0400,0,1,,29,14,31,,,-3.66,,,,,
12/10/2022,17:10:00 -0400,0,1,4.244,15,10,24,,,-3.75,,,,,
12/10/2022,17:12:00 -0400,0,1,,25,16,36,,,-3.75,,,,,
12/10/2022,17:14:00 -0400,0,1,,17,16,31,,,-3.78,,,,,
12/10/2022,17:15:00 -0400,,,4.248,,,,,,,,,,,
12/10/2022,17:16:00 -0400,0,1,,18,14,20,,,-3.81,,,,,
12/10/2022,17:18:00 -0400,0,1,,22,12,19,,,-3.78,,,,,
12/10/2022,17:20:00 -0400,0,1,4.217,22,17,31,,,-3.75,,,,,
12/10/2022,17:22:00 -0400,0,1,,20,17,30,,,-3.81,,,,,
12/10/2022,17:24:00 -0400,0,1,,21,18,32,,,-3.84,,,,,
12/10/2022,17:25:00 -0400,,,4.239,,,,,,,,,,,
12/10/2022,17:26:00 -0400,0,1,,29,13,20,,,-3.72,,,,,
12/10/2022,17:28:00 -0400,0,1,,31,16,25,,,-3.72,,,,,
12/10/2022,17:30:00 -0400,0,1,4.244,45,13,22,,,-3.75,,,,,
12/10/2022,17:32:00 -0400,0,1,,27,11,28,,,-3.72,,,,,
12/10/2022,17:34:00 -0400,0,1,,24,14,24,,,-3.63,,,,,
12/10/2022,17:35:00 -0400,,,4.214,,,,,,,,,,,
12/10/2022,17:36:00 -0400,0,1,,34,18,31,,,-3.69,,,,,
12/10/2022,17:38:00 -0400,0,1,,29,11,22,,,-3.72,,,,,
12/10/2022,17:40:00 -0400,0,1,4.235,28,11,24,,,-3.69,,,,,
12/10/2022,17:42:00 -0400,0,1,,25,18,32,,,-3.66,,,,,
12/10/2022,17:44:00 -0400,0,1,,27,13,23,,,-3.6,,,,,
12/10/2022,17:45:00 -0400,,,4.241,,,,,,,,,,,
12/10/2022,17:46:00 -0400,0,1,,31,17,26,,,-3.6,,,,,
12/10/2022,17:48:00 -0400,0,1,,28,16,26,,,-3.63,,,,,
12/10/2022,17:50:00 -0400,0,1,4.209,27,12,22,,,-3.54,,,,,
12/10/2022,17:52:00 -0400,0,1,,4,12,24,,,-3.57,,,,,
12/10/2022,17:54:00 -0400,0,1,,28,17,30,,,-3.66,,,,,
12/10/2022,17:55:00 -0400,,,4.232,,,,,,,,,,,
12/10/2022,17:56:00 -0400,0,1,,38,14,24,,,-3.63,,,,,
12/10/2022,17:58:00 -0400,0,1,,32,14,25,,,-3.57,,,,,
12/10/2022,18:00:00 -0400,0,1,4.236,21,13,22,,,-3.6,,,,,
12/10/2022,18:02:00 -0400,0,1,,20,16,26,,,-3.69,,,,,
12/10/2022,18:04:00 -0400,0,1,,24,17,29,,,-3.72,,,,,
