Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
10/1/2025,15:35:00 -0300,0,204,4.322,13.2,25.2,49,11.917,66.854,5.965,
10/1/2025,15:40:00 -0300,0,196,4.337,14.4,27.7,45,11.853,66.59,5.847,
10/1/2025,15:45:00 -0300,0,184,4.313,12,24,48,11.896,68.722,6.344,
10/1/2025,15:50:00 -0300,0,187,4.305,15.6,22.8,49,11.789,66.851,5.842,
10/1/2025,15:55:00 -0300,0,197,4.313,15.6,30.1,48,11.917,67.89,6.188,
10/1/2025,16:00:00 -0300,0,213,4.305,14.4,28.9,44,11.982,65.684,5.771,
10/1/2025,16:05:00 -0300,0,199,4.301,14.4,27.7,45,12.003,66.319,5.931,
10/1/2025,16:10:00 -0300,0,173,4.311,13.2,22.8,42,12.003,68.681,6.438,
10/1/2025,16:15:00 -0300,0,133,4.301,13.2,27.7,48,11.896,67.047,5.986,
10/1/2025,16:20:00 -0300,0,112,4.32,14.4,25.2,48,11.681,64.652,5.257,
10/1/2025,16:25:00 -0300,0,117,4.326,16.8,31.3,41,11.596,60.304,4.179,
10/1/2025,16:30:00 -0300,0,122,4.314,12,21.6,45,11.574,63.096,4.806,
10/1/2025,16:35:00 -0300,0,102,4.308,13.2,30.1,49,11.596,64.855,5.221,
10/1/2025,16:40:00 -0300,0,142,4.32,16.8,32.5,49,11.617,64.723,5.212,
