Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
7/1/2025,14:05:00 -0300,0,752,4.304,18,30.1,225,27.21,59.187,18.573,
7/1/2025,14:10:00 -0300,0,637,4.299,19.2,28.9,225,27.167,59.457,18.606,
7/1/2025,14:15:00 -0300,0,916,4.317,14.4,21.6,225,27.338,61.747,19.374,
7/1/2025,14:20:00 -0300,0,919,4.305,13.2,21.6,220,28.132,56.936,18.814,
7/1/2025,14:25:00 -0300,0,888,4.299,12,22.8,215,28.454,57.494,19.271,
7/1/2025,14:30:00 -0300,0,903,4.32,12,21.6,218,28.475,59.435,19.827,
7/1/2025,14:35:00 -0300,0,902,4.305,15.6,28.9,225,28.068,57.348,18.87,
7/1/2025,14:40:00 -0300,0,904,4.301,15.6,21.6,226,28.11,57.934,19.073,
7/1/2025,14:45:00 -0300,0,909,4.319,14.4,20.4,223,28.389,56.707,18.99,
7/1/2025,14:50:00 -0300,0,496,4.305,15.6,24,222,27.896,56.898,18.584,
7/1/2025,14:55:00 -0300,0,868,4.299,14.4,24,216,28.539,56.449,19.056,
7/1/2025,15:00:00 -0300,0,891,4.316,14.4,24,215,28.625,54.881,18.684,
7/1/2025,15:05:00 -0300,0,906,4.304,15.6,27.7,212,28.861,55.2,18.996,
7/1/2025,15:10:00 -0300,0,907,4.313,16.8,27.7,222,28.99,55.186,19.112,
7/1/2025,15:15:00 -0300,0,916,4.329,15.6,24,219,29.076,55.14,19.178,
7/1/2025,15:20:00 -0300,0,816,4.313,16.8,27.7,226,28.797,53.941,18.567,
7/1/2025,15:25:00 -0300,0,871,4.305,15.6,30.1,232,28.99,55.883,19.313,
7/1/2025,15:30:00 -0300,0,777,4.334,18,28.9,229,28.775,55.361,18.963,
7/1/2025,15:35:00 -0300,0,759,4.307,19.2,30.1,229,28.389,56.968,19.063,
7/1/2025,15:40:00 -0300,0,389,4.302,18,31.3,223,27.96,56.55,18.546,
7/1/2025,15:45:00 -0300,0,797,4.319,16.8,28.9,215,28.454,56.422,18.969,
7/1/2025,15:50:00 -0300,0,781,4.305,15.6,27.7,218,28.797,54.879,18.843,
7/1/2025,15:55:00 -0300,0,787,4.301,15.6,28.9,218,29.14,54.325,18.998,
7/1/2025,16:00:00 -0300,0,803,4.329,15.6,22.8,216,29.312,54.482,19.204,
7/1/2025,16:05:00 -0300,0,481,4.304,14.4,24,219,29.376,53.639,19.013,
7/1/2025,16:10:00 -0300,0,428,4.299,12,19.2,219,28.282,56.117,18.722,
7/1/2025,16:15:00 -0300,0,442,4.317,13.2,21.6,222,28.368,57.435,19.175,
7/1/2025,16:20:00 -0300,0,747,4.304,13.2,22.8,222,29.269,55.366,19.423,
7/1/2025,16:25:00 -0300,0,706,4.299,14.4,24,225,29.247,54.546,19.163,
7/1/2025,16:30:00 -0300,0,688,4.313,16.8,27.7,225,29.161,52.457,18.458,
7/1/2025,16:35:00 -0300,0,678,4.304,14.4,25.2,218,29.397,52.11,18.569,
7/1/2025,16:40:00 -0300,0,658,4.299,13.2,25.2,218,29.762,53.576,19.351,
7/1/2025,16:45:00 -0300,0,658,4.317,13.2,24,220,29.59,49.345,17.876,
7/1/2025,16:50:00 -0300,0,636,4.304,14.4,26.5,219,29.783,50.42,18.397,
7/1/2025,16:55:00 -0300,0,629,4.299,15.6,27.7,222,29.569,50.37,18.184,
7/1/2025,17:00:00 -0300,0,597,4.317,13.2,22.8,219,29.826,51.095,18.649,
