Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich"
11/21/2025,18:25:00 -0300,0,1,4.239,79,,0,1.2,3.167,89.989,1.685,
11/21/2025,18:30:00 -0300,0,1,4.226,79,,0,2.4,3.167,90.007,1.688,
11/21/2025,18:35:00 -0300,0,1,4.232,79,,0,1.2,3.038,90.144,1.582,
11/21/2025,18:40:00 -0300,0,1,4.235,79,,0,1.2,3.081,90.428,1.668,
11/21/2025,18:45:00 -0300,0,1,4.221,79,,0,1.2,3.124,90.506,1.723,
11/21/2025,18:50:00 -0300,0,1,4.229,79,,0,0,3.145,90.788,1.787,
11/21/2025,18:55:00 -0300,0,1,4.23,79,,0,0,3.145,90.758,1.783,
11/21/2025,19:00:00 -0300,0,1,4.215,79,,0,0,3.124,90.643,1.744,
11/21/2025,19:05:00 -0300,0,1,4.224,79,,0,0,3.317,90.648,1.936,
11/21/2025,19:10:00 -0300,0,1,4.226,79,,0,0,3.467,90.497,2.061,
11/21/2025,19:15:00 -0300,0,1,4.212,79,,0,0,3.402,90.474,1.994,
11/21/2025,19:20:00 -0300,0,1,4.221,79,,0,0,3.402,90.657,2.022,
11/21/2025,19:25:00 -0300,0,1,4.223,79,,0,1.2,3.488,90.788,2.127,
11/21/2025,19:30:00 -0300,0,1,4.211,79,,0,1.2,3.51,90.661,2.129,
11/21/2025,19:35:00 -0300,0,1,4.218,79,,0,1.2,3.574,90.559,2.177,
11/21/2025,19:40:00 -0300,0,1,4.221,79,,0,0,3.531,90.376,2.106,
11/21/2025,19:45:00 -0300,0,1,4.209,79,,0,0,3.51,90.364,2.083,
11/21/2025,19:50:00 -0300,0,1,4.215,79,,0,1.2,3.531,90.413,2.112,
11/21/2025,19:55:00 -0300,0,1,4.217,79,,0,2.4,3.488,90.492,2.081,
11/21/2025,20:00:00 -0300,0,1,4.203,79,,1.2,2.4,3.467,90.394,2.045,
11/21/2025,20:05:00 -0300,0,1,4.212,79,,0,1.2,3.51,90.202,2.058,
11/21/2025,20:10:00 -0300,0,1,4.214,79,,1.2,2.4,3.51,90.101,2.042,
11/21/2025,20:15:00 -0300,0,1,4.202,95,,1.2,4.8,3.51,90.016,2.029,
11/21/2025,20:20:00 -0300,0,1,4.209,95,,1.2,4.8,3.488,90.358,2.061,
11/21/2025,20:25:00 -0300,0,1,4.211,91,,2.4,6,3.467,90.758,2.101,
11/21/2025,20:30:00 -0300,0,1,4.199,91,,3.6,7.2,3.445,90.652,2.064,
11/21/2025,20:35:00 -0300,0,1,4.208,97,,2.4,6,3.467,90.262,2.024,
11/21/2025,20:40:00 -0300,0,1,4.209,91,,1.2,4.8,3.531,90.065,2.058,
11/21/2025,20:45:00 -0300,0,1,4.197,93,,0,2.4,3.617,89.772,2.097,
11/21/2025,20:50:00 -0300,0,1,4.205,93,,0,1.2,3.574,89.751,2.051,
11/21/2025,20:55:00 -0300,0,1,4.208,93,,0,1.2,3.531,90.01,2.049,
11/21/2025,21:00:00 -0300,0,1,4.196,93,,0,2.4,3.51,90.057,2.035,
11/21/2025,21:05:00 -0300,0,1,4.202,93,,0,0,3.51,90.378,2.085,
11/21/2025,21:10:00 -0300,0,1,4.206,93,,0,1.2,3.488,90.66,2.107,
11/21/2025,21:15:00 -0300,0,1,4.191,93,,0,0,3.51,91.255,2.22,
11/21/2025,21:20:00 -0300,0,1,4.2,93,,0,1.2,3.445,91.397,2.178,
11/21/2025,21:25:00 -0300,0,1,4.202,93,,0,1.2,3.36,91.591,2.123,
11/21/2025,21:30:00 -0300,0,1,4.19,93,,0,2.4,3.424,91.887,2.232,
11/21/2025,21:35:00 -0300,0,1,4.197,93,,0,1.2,3.36,91.855,2.163,
11/21/2025,21:40:00 -0300,0,1,4.199,93,,0,0,3.36,91.833,2.16,
11/21/2025,21:45:00 -0300,0,1,4.184,93,,0,0,3.381,91.974,2.203,
11/21/2025,21:50:00 -0300,0,1,4.194,93,,0,1.2,3.402,91.722,2.186,
11/21/2025,21:55:00 -0300,0,1,4.197,93,,0,1.2,3.467,91.8,2.261,
11/21/2025,22:00:00 -0300,0,1,4.181,93,,0,1.2,3.467,91.91,2.278,
11/21/2025,22:05:00 -0300,0,1,4.191,93,,0,2.4,3.51,91.614,2.275,
11/21/2025,22:10:00 -0300,0,1,4.194,93,,0,0,3.445,91.621,2.213,
11/21/2025,22:15:00 -0300,0,1,4.179,93,,0,2.4,3.36,92.001,2.186,
11/21/2025,22:20:00 -0300,0,1,4.19,93,,1.2,2.4,3.317,91.98,2.14,
11/21/2025,22:25:00 -0300,0,1,4.191,93,,1.2,3.6,3.402,92.264,2.268,
11/21/2025,22:30:00 -0300,0,1,4.178,93,,1.2,2.4,3.51,92.88,2.468,
11/21/2025,22:35:00 -0300,0,1,4.187,93,,0,2.4,3.531,92.757,2.471,
11/21/2025,22:40:00 -0300,0,1,4.188,93,,0,0,3.488,92.665,2.414,
11/21/2025,22:45:00 -0300,0,1,4.176,93,,0,1.2,3.51,92.688,2.439,
11/21/2025,22:50:00 -0300,0,1,4.185,93,,0,1.2,3.531,92.757,2.471,
11/21/2025,22:55:00 -0300,0,1,4.187,93,,0,2.4,3.51,92.726,2.445,
11/21/2025,23:00:00 -0300,0,1,4.175,93,,0,1.2,3.51,92.859,2.465,
11/21/2025,23:05:00 -0300,0,1,4.182,93,,0,0,3.51,92.813,2.458,
11/21/2025,23:10:00 -0300,0,1,4.184,93,,0,0,3.553,93.06,2.538,
11/21/2025,23:15:00 -0300,0,1,4.169,93,,0,0,3.574,92.964,2.545,
11/21/2025,23:20:00 -0300,0,1,4.181,93,,0,0,3.553,92.898,2.513,
11/21/2025,23:25:00 -0300,0,1,4.182,93,,1.2,2.4,3.553,92.569,2.463,
11/21/2025,23:30:00 -0300,0,1,4.167,93,,0,2.4,3.531,92.648,2.454,
11/21/2025,23:35:00 -0300,0,1,4.176,93,,0,1.2,3.338,92.593,2.254,
11/21/2025,23:40:00 -0300,0,1,4.179,93,,1.2,2.4,3.36,92.633,2.282,
11/21/2025,23:45:00 -0300,0,1,4.166,93,,0,1.2,3.231,92.738,2.17,
11/21/2025,23:50:00 -0300,0,1,4.175,93,,0,0,3.124,92.734,2.063,
11/21/2025,23:55:00 -0300,0,1,4.178,93,,0,1.2,2.823,93.23,1.839,
11/22/2025,00:00:00 -0300,0,1,4.164,93,,1.2,2.4,2.78,94.012,1.913,
11/22/2025,00:05:00 -0300,0,1,4.172,93,,1.2,2.4,2.909,94.2,2.069,
11/22/2025,00:10:00 -0300,0,1,4.175,93,,1.2,2.4,2.888,94.406,2.078,
11/22/2025,00:15:00 -0300,0,1,4.161,115,,1.2,3.6,2.931,94.519,2.138,
11/22/2025,00:20:00 -0300,0,1,4.172,227,,1.2,4.8,3.081,94.685,2.312,
11/22/2025,00:25:00 -0300,0,1,4.173,236,,2.4,6,3.167,94.569,2.38,
11/22/2025,00:30:00 -0300,0,1,4.158,237,,1.2,3.6,3.059,94.374,2.244,
11/22/2025,00:35:00 -0300,0,1,4.169,239,,1.2,4.8,3.016,94.734,2.255,
11/22/2025,00:40:00 -0300,0,1,4.17,239,,1.2,4.8,2.845,94.038,1.981,
11/22/2025,00:45:00 -0300,0,1,4.155,239,,0,1.2,2.437,94.086,1.583,
11/22/2025,00:50:00 -0300,0,1,4.167,239,,0,0,2.073,94.095,1.222,
11/22/2025,00:55:00 -0300,0,1,4.169,239,,0,0,1.794,94.862,1.057,
11/22/2025,01:00:00 -0300,0,1,4.155,239,,0,0,1.665,94.607,0.892,0
11/22/2025,01:05:00 -0300,0,1,4.164,239,,0,2.4,1.536,95.654,0.916,
11/22/2025,01:10:00 -0300,0,1,4.167,239,,1.2,3.6,1.687,95.885,1.099,
11/22/2025,01:15:00 -0300,0,1,4.152,239,,1.2,3.6,1.536,96.281,1.007,
11/22/2025,01:20:00 -0300,0,1,4.163,239,,1.2,3.6,1.601,96.168,1.055,
11/22/2025,01:25:00 -0300,0,1,4.166,239,,1.2,3.6,1.279,96.15,0.731,
11/22/2025,01:30:00 -0300,0,1,4.151,240,,0,3.6,1,96.077,0.443,
11/22/2025,01:35:00 -0300,0,1,4.16,246,,0,3.6,0.721,96.176,0.179,
11/22/2025,01:40:00 -0300,0,1,4.164,263,,1.2,3.6,0.657,96.324,0.136,
11/22/2025,01:45:00 -0300,0,1,4.149,268,,1.2,3.6,0.786,96.533,0.294,
11/22/2025,01:50:00 -0300,0,1,4.158,268,,1.2,3.6,0.721,96.727,0.258,
11/22/2025,01:55:00 -0300,0,1,4.163,261,,2.4,4.8,0.7,96.956,0.269,
11/22/2025,02:00:00 -0300,0,1,4.145,270,,1.2,3.6,0.636,96.974,0.207,
11/22/2025,02:05:00 -0300,0,1,4.157,270,,0,1.2,0.486,96.973,0.057,
11/22/2025,02:10:00 -0300,0,1,4.16,270,,1.2,2.4,0.25,97.121,-0.157,
11/22/2025,02:15:00 -0300,0,1,4.142,268,,2.4,4.8,0.357,97.629,0.022,
11/22/2025,02:20:00 -0300,0,1,4.155,264,,1.2,3.6,0.25,97.27,-0.136,
11/22/2025,02:25:00 -0300,0,1,4.158,264,,0,2.4,0.099,97.327,-0.278,
11/22/2025,02:30:00 -0300,0,1,4.143,264,,0,3.6,0.057,97.394,-0.311,
11/22/2025,02:35:00 -0300,0,1,4.154,264,,0,2.4,0.335,97.519,-0.015,
11/22/2025,02:40:00 -0300,0,1,4.157,264,,0,1.2,0.507,97.386,0.137,
11/22/2025,02:45:00 -0300,0,1,4.142,264,,0,1.2,0.786,97.56,0.44,
11/22/2025,02:50:00 -0300,0,1,4.152,264,,0,2.4,0.7,97.733,0.379,
11/22/2025,02:55:00 -0300,0,1,4.155,264,,0,1.2,0.636,98.167,0.376,
11/22/2025,03:00:00 -0300,0,1,4.137,264,,0,1.2,0.872,97.981,0.586,
11/22/2025,03:05:00 -0300,0,1,4.151,264,,0,0,0.807,98.19,0.551,
11/22/2025,03:10:00 -0300,0,1,4.154,264,,0,1.2,0.721,98.306,0.481,
11/22/2025,03:15:00 -0300,0,1,4.137,264,,0,2.4,0.657,98.561,0.453,
11/22/2025,03:20:00 -0300,0,1,4.149,264,,0,1.2,0.443,98.302,0.202,
11/22/2025,03:25:00 -0300,0,1,4.154,264,,0,2.4,0.4,98.315,0.161,
11/22/2025,03:30:00 -0300,0,1,4.137,264,,0,1.2,0.057,97.963,-0.231,
11/22/2025,03:35:00 -0300,0,1,4.148,264,,0,1.2,0.292,98.302,0.052,
11/22/2025,03:40:00 -0300,0,1,4.152,264,,0,1.2,-0.072,98.195,-0.328,
11/22/2025,03:45:00 -0300,0,1,4.137,264,,0,2.4,-0.051,98.379,-0.28,
11/22/2025,03:50:00 -0300,0,1,4.148,264,,1.2,2.4,-0.201,98.389,-0.429,
11/22/2025,03:55:00 -0300,0,1,4.152,254,,2.4,3.6,-0.201,98.531,-0.409,
11/22/2025,04:00:00 -0300,0,1,4.136,237,,2.4,3.6,-0.244,98.538,-0.451,
11/22/2025,04:05:00 -0300,0,1,4.148,216,,2.4,4.8,-0.244,98.929,-0.397,
11/22/2025,04:10:00 -0300,0,1,4.152,150,,1.2,3.6,-0.094,99.171,-0.213,
11/22/2025,04:15:00 -0300,0,1,4.136,147,,1.2,3.6,-0.201,98.828,-0.368,
11/22/2025,04:20:00 -0300,0,1,4.146,150,,2.4,4.8,-0.265,99.066,-0.399,
11/22/2025,04:25:00 -0300,0,1,4.151,153,,1.2,3.6,-0.029,99.055,-0.165,
11/22/2025,04:30:00 -0300,0,1,4.133,153,,1.2,3.6,0.121,99.11,-0.007,
11/22/2025,04:35:00 -0300,0,1,4.146,153,,1.2,3.6,0.271,99.538,0.203,
11/22/2025,04:40:00 -0300,0,1,4.149,153,,1.2,2.4,0.335,99.272,0.23,
11/22/2025,04:45:00 -0300,0,1,4.133,153,,0,1.2,0.335,99.22,0.223,
11/22/2025,04:50:00 -0300,0,1,4.145,153,,0,1.2,0.486,99.303,0.385,
11/22/2025,04:55:00 -0300,0,1,4.149,153,,1.2,3.6,0.571,99.394,0.483,
11/22/2025,05:00:00 -0300,0,1,4.133,177,,2.4,6,1.022,99.742,0.983,
11/22/2025,05:05:00 -0300,0,1,4.145,222,,4.8,12,1.772,100,1.77,
11/22/2025,05:10:00 -0300,0,1,4.149,230,,8.4,13.2,2.223,99.318,2.125,
11/22/2025,05:15:00 -0300,0,1,4.133,234,,9.6,14.4,2.459,98.155,2.196,
11/22/2025,05:20:00 -0300,0,1,4.145,239,,9.6,13.2,2.652,97.519,2.298,
11/22/2025,05:25:00 -0300,0,1,4.149,239,,8.4,12,2.759,96.968,2.326,
11/22/2025,05:30:00 -0300,0,1,4.133,239,,8.4,13.2,2.931,96.571,2.439,
11/22/2025,05:35:00 -0300,0,1,4.145,234,,8.4,13.2,3.081,96.263,2.544,
11/22/2025,05:40:00 -0300,0,1,4.149,227,,8.4,13.2,3.188,95.647,2.561,
11/22/2025,05:45:00 -0300,0,1,4.13,226,,8.4,12,3.252,95.267,2.569,
11/22/2025,05:50:00 -0300,0,1,4.145,227,,8.4,10.8,3.274,95.285,2.593,
11/22/2025,05:55:00 -0300,0,1,4.149,219,,6,9.6,3.252,95.302,2.574,
11/22/2025,06:00:00 -0300,0,1,4.133,220,,6,12,3.252,95.174,2.555,
11/22/2025,06:05:00 -0300,0,1,4.145,219,,6,9.6,3.188,95.317,2.512,
11/22/2025,06:10:00 -0300,0,1,4.149,218,,6,10.8,3.167,95.471,2.513,
11/22/2025,06:15:00 -0300,0,1,4.136,220,,6,9.6,3.167,95.544,2.524,
11/22/2025,06:20:00 -0300,0,1,4.146,212,,4.8,8.4,3.081,95.679,2.458,
11/22/2025,06:25:00 -0300,0,1,4.151,213,,4.8,9.6,3.059,95.856,2.463,
11/22/2025,06:30:00 -0300,0,1,4.134,215,,4.8,10.8,3.059,95.981,2.481,
11/22/2025,06:35:00 -0300,0,1,4.148,218,,4.8,8.4,3.038,96.048,2.47,
11/22/2025,06:40:00 -0300,0,1,4.151,206,,4.8,8.4,2.952,96.059,2.386,
11/22/2025,06:45:00 -0300,0,1,4.134,220,,3.6,6,2.888,96.3,2.357,
11/22/2025,06:50:00 -0300,0,1,4.148,192,,2.4,7.2,2.78,96.278,2.247,
11/22/2025,06:55:00 -0300,0,1,4.152,192,,2.4,6,2.802,96.764,2.339,
11/22/2025,07:00:00 -0300,0,1,4.136,218,,4.8,7.2,2.888,96.745,2.422,
11/22/2025,07:05:00 -0300,0,1,4.148,227,,6,9.6,3.124,96.721,2.654,
11/22/2025,07:10:00 -0300,0,1,4.151,222,,6,10.8,3.188,96.539,2.691,
11/22/2025,07:15:00 -0300,0,1,4.137,225,,7.2,12,3.338,96.315,2.808,
11/22/2025,07:20:00 -0300,0,1,4.148,223,,8.4,12,3.338,95.874,2.744,
11/22/2025,07:25:00 -0300,0,1,4.152,222,,8.4,15.6,3.51,95.917,2.921,
11/22/2025,07:30:00 -0300,0,1,4.137,223,,9.6,14.4,3.574,95.865,2.977,
11/22/2025,07:35:00 -0300,0,1,4.148,225,,9.6,14.4,3.595,96.008,3.02,
11/22/2025,07:40:00 -0300,0,1,4.152,226,,9.6,14.4,3.638,96.359,3.114,
11/22/2025,07:45:00 -0300,0,1,4.134,218,,7.2,12,3.51,96.382,2.989,
11/22/2025,07:50:00 -0300,0,1,4.148,223,,6,12,3.402,96.91,2.959,
11/22/2025,07:55:00 -0300,0,1,4.152,222,,7.2,9.6,3.381,97.009,2.952,
11/22/2025,08:00:00 -0300,0,1,4.137,225,,8.4,14.4,3.36,97.179,2.956,
11/22/2025,08:05:00 -0300,0,1,4.148,227,,9.6,14.4,3.36,97.322,2.976,
11/22/2025,08:10:00 -0300,0,1,4.152,230,,9.6,13.2,3.51,97.101,3.094,
11/22/2025,08:15:00 -0300,0,1,4.137,226,,8.4,13.2,3.36,97.002,2.93,
11/22/2025,08:20:00 -0300,0,1,4.151,234,,9.6,14.4,3.553,97.162,3.146,
11/22/2025,08:25:00 -0300,0,1,4.157,229,,8.4,13.2,3.531,97.015,3.103,
11/22/2025,08:30:00 -0300,0,3,4.145,230,,8.4,13.2,3.574,96.941,3.135,
11/22/2025,08:35:00 -0300,0,8,4.166,222,,6,10.8,3.424,97.093,3.007,
11/22/2025,08:40:00 -0300,0,14,4.19,226,,7.2,13.2,3.66,97.284,3.271,
11/22/2025,08:45:00 -0300,0,17,4.181,226,,8.4,14.4,3.789,97.153,3.38,
11/22/2025,08:50:00 -0300,0,21,4.232,227,,9.6,15.6,3.917,96.988,3.484,
11/22/2025,08:55:00 -0300,0,27,4.28,230,,9.6,15.6,3.939,96.796,3.478,
11/22/2025,09:00:00 -0300,0,29,4.287,226,,9.6,14.4,4.067,96.814,3.609,
11/22/2025,09:05:00 -0300,0,32,4.292,234,,9.6,15.6,4.11,96.658,3.629,
11/22/2025,09:10:00 -0300,0,36,4.295,232,,9.6,14.4,4.153,96.699,3.678,
11/22/2025,09:15:00 -0300,0,44,4.322,236,,9.6,14.4,4.239,96.622,3.752,
11/22/2025,09:20:00 -0300,0,47,4.301,232,,8.4,13.2,4.196,96.46,3.685,
11/22/2025,09:25:00 -0300,0,48,4.299,227,,9.6,14.4,4.26,96.437,3.746,
11/22/2025,09:30:00 -0300,0,47,4.314,232,,9.6,13.2,4.239,96.365,3.714,
11/22/2025,09:35:00 -0300,0,47,4.301,233,,10.8,15.6,4.282,96.487,3.775,
11/22/2025,09:40:00 -0300,0,43,4.302,234,,10.8,16.8,4.325,96.35,3.797,
11/22/2025,09:45:00 -0300,0,62,4.332,234,,13.2,20.4,4.475,96.214,3.927,
11/22/2025,09:50:00 -0300,0,182,4.322,237,,12,18,4.625,96.159,4.068,
11/22/2025,09:55:00 -0300,0,147,4.317,237,,12,16.8,4.882,95.55,4.234,
11/22/2025,10:00:00 -0300,0,184,4.326,237,,14.4,22.8,5.011,95.201,4.31,
11/22/2025,10:05:00 -0300,0,236,4.304,240,,15.6,26.5,5.247,94.395,4.424,
11/22/2025,10:10:00 -0300,0,176,4.319,241,,15.6,21.6,5.097,94.249,4.252,
11/22/2025,10:15:00 -0300,0,289,4.307,243,,15.6,25.2,5.333,94.653,4.548,
11/22/2025,10:20:00 -0300,0,186,4.319,240,,14.4,20.4,5.44,93.553,4.488,
11/22/2025,10:25:00 -0300,0,132,4.326,243,,13.2,24,5.419,92.905,4.367,
11/22/2025,10:30:00 -0300,0,138,4.314,241,,13.2,20.4,5.376,92.891,4.322,
11/22/2025,10:35:00 -0300,0,104,4.326,244,,10.8,18,5.376,92.313,4.233,
11/22/2025,10:40:00 -0300,0,118,4.317,243,,14.4,21.6,5.397,91.467,4.124,
11/22/2025,10:45:00 -0300,0,181,4.317,241,,13.2,20.4,5.526,91.279,4.222,
11/22/2025,10:50:00 -0300,0,184,4.308,241,,12,18,5.955,90.092,4.46,
11/22/2025,10:55:00 -0300,0,202,4.332,244,,12,20.4,6.126,88.865,4.433,
11/22/2025,11:00:00 -0300,0,183,4.322,241,,10.8,16.8,5.998,87.941,4.157,
11/22/2025,11:05:00 -0300,0,224,4.328,240,,14.4,20.4,6.062,87.045,4.075,
11/22/2025,11:10:00 -0300,0,367,4.317,241,,13.2,20.4,6.469,85.991,4.302,
11/22/2025,11:15:00 -0300,0,373,4.316,240,,13.2,20.4,6.598,85.109,4.282,
11/22/2025,11:20:00 -0300,0,367,4.31,240,,14.4,20.4,6.555,84.601,4.154,
11/22/2025,11:25:00 -0300,0,366,4.334,241,,15.6,21.6,6.92,82.933,4.228,
11/22/2025,11:30:00 -0300,0,347,4.343,243,,13.2,21.6,7.134,81.964,4.27,
11/22/2025,11:35:00 -0300,0,312,4.307,241,,13.2,21.6,7.242,80.337,4.09,
11/22/2025,11:40:00 -0300,0,312,4.32,241,,14.4,21.6,7.134,79.289,3.798,
11/22/2025,11:45:00 -0300,0,402,4.325,243,,13.2,22.8,6.92,80.475,3.8,
11/22/2025,11:50:00 -0300,0,363,4.323,243,,14.4,21.6,7.091,76.736,3.292,
11/22/2025,11:55:00 -0300,0,416,4.298,246,,13.2,19.2,7.392,77.812,3.782,
11/22/2025,12:00:00 -0300,0,413,4.32,243,,12,18,7.885,75.395,3.812,
11/22/2025,12:05:00 -0300,0,298,4.317,243,,13.2,19.2,8.035,73.162,3.531,
11/22/2025,12:10:00 -0300,0,181,4.302,248,,9.6,16.8,7.799,72.462,3.167,
11/22/2025,12:15:00 -0300,0,147,4.319,244,,12,24,7.027,74.437,2.801,
11/22/2025,12:20:00 -0300,0,132,4.331,244,,12,24,6.963,74.009,2.657,
11/22/2025,12:25:00 -0300,0,119,4.31,247,,10.8,20.4,6.813,73.725,2.458,
11/22/2025,12:30:00 -0300,0,133,4.305,246,,13.2,21.6,6.641,72.97,2.148,
11/22/2025,12:35:00 -0300,0,148,4.301,243,,10.8,26.5,6.813,73.78,2.469,
11/22/2025,12:40:00 -0300,0,147,4.313,243,,9.6,18,6.898,73.7,2.536,
11/22/2025,12:45:00 -0300,0,146,4.349,248,,9.6,18,7.006,73.553,2.612,
11/22/2025,12:50:00 -0300,0,138,4.301,246,,6,13.2,7.156,74.554,2.947,
11/22/2025,12:55:00 -0300,0,146,4.313,251,,9.6,20.4,6.963,73.648,2.588,
11/22/2025,13:00:00 -0300,0,156,4.316,246,,10.8,19.2,6.898,73.011,2.404,
11/22/2025,13:05:00 -0300,0,149,4.322,246,,10.8,20.4,6.941,72.143,2.278,
11/22/2025,13:10:00 -0300,0,143,4.323,265,,7.2,16.8,7.07,72.898,2.548,
11/22/2025,13:15:00 -0300,0,142,4.32,261,,4.8,12,7.156,71.063,2.273,
11/22/2025,13:20:00 -0300,0,162,4.319,256,,4.8,12,7.22,70.646,2.252,
11/22/2025,13:25:00 -0300,0,171,4.301,250,,6,14.4,7.07,70.468,2.072,
11/22/2025,13:30:00 -0300,0,184,4.31,246,,9.6,15.6,6.856,71.434,2.057,
11/22/2025,13:35:00 -0300,0,307,4.332,247,,8.4,14.4,7.134,72.398,2.513,
11/22/2025,13:40:00 -0300,0,182,4.323,241,,10.8,15.6,7.671,70.411,2.638,
11/22/2025,13:45:00 -0300,0,179,4.317,244,,13.2,20.4,6.791,68.737,1.457,
11/22/2025,13:50:00 -0300,0,209,4.298,241,,12,22.8,6.92,69.232,1.681,
11/22/2025,13:55:00 -0300,0,199,4.31,241,,9.6,16.8,7.542,66.662,1.748,
11/22/2025,14:00:00 -0300,0,232,4.311,241,,15.6,22.8,7.606,65.959,1.661,
11/22/2025,14:05:00 -0300,0,176,4.332,241,,13.2,25.2,7.37,64.707,1.17,
11/22/2025,14:10:00 -0300,0,258,4.311,251,,8.4,16.8,7.735,64.018,1.367,
11/22/2025,14:15:00 -0300,0,124,4.313,236,,7.2,16.8,7.628,62.512,0.935,
11/22/2025,14:20:00 -0300,0,357,4.299,278,,6,12,7.006,65.931,1.083,
11/22/2025,14:25:00 -0300,0,148,4.31,275,,6,9.6,8.335,60.855,1.231,
11/22/2025,14:30:00 -0300,0,361,4.311,251,,7.2,14.4,8.7,61.7,1.768,
11/22/2025,14:35:00 -0300,0,238,4.326,256,,8.4,18,8.464,60.484,1.268,
11/22/2025,14:40:00 -0300,0,253,4.319,244,,8.4,16.8,8.85,57.475,0.922,
11/22/2025,14:45:00 -0300,0,322,4.319,264,,7.2,16.8,8.743,59.306,1.257,
11/22/2025,14:50:00 -0300,0,279,4.298,275,,7.2,13.2,9.301,59.893,1.92,
11/22/2025,14:55:00 -0300,0,83,4.305,277,,6,14.4,7.885,63.024,1.292,
11/22/2025,15:00:00 -0300,0,96,4.31,268,,3.6,13.2,7.22,64.808,1.048,
11/22/2025,15:05:00 -0300,0,226,4.331,299,,6,10.8,6.963,67.849,1.44,
11/22/2025,15:10:00 -0300,0,132,4.319,305,,6,10.8,7.199,67.033,1.497,
11/22/2025,15:15:00 -0300,0,126,4.334,298,,6,12,6.813,68.869,1.504,
11/22/2025,15:20:00 -0300,0,153,4.308,286,,4.8,9.6,6.877,68.513,1.494,
11/22/2025,15:25:00 -0300,0,139,4.331,279,,3.6,9.6,7.091,68.65,1.727,
11/22/2025,15:30:00 -0300,0,147,4.32,295,,4.8,9.6,7.156,67.779,1.611,
11/22/2025,15:35:00 -0300,0,143,4.323,284,,3.6,10.8,7.37,68.045,1.871,
11/22/2025,15:40:00 -0300,0,131,4.299,267,,3.6,8.4,7.585,65.985,1.646,
11/22/2025,15:45:00 -0300,0,133,4.307,289,,4.8,12,7.349,67.088,1.652,
11/22/2025,15:50:00 -0300,0,93,4.301,299,,2.4,7.2,7.177,68.232,1.724,
11/22/2025,15:55:00 -0300,0,78,4.313,306,,3.6,9.6,6.856,69.647,1.702,
11/22/2025,16:00:00 -0300,0,71,4.322,293,,2.4,8.4,6.641,70.686,1.703,
11/22/2025,16:05:00 -0300,0,54,4.31,298,,2.4,6,6.469,71.574,1.712,
11/22/2025,16:10:00 -0300,0,78,4.311,298,,2.4,8.4,6.405,71.937,1.721,
11/22/2025,16:15:00 -0300,0,83,4.325,302,,1.2,4.8,6.491,72.615,1.935,
11/22/2025,16:20:00 -0300,0,73,4.31,300,,3.6,8.4,6.555,73.451,2.157,
11/22/2025,16:25:00 -0300,0,49,4.302,293,,3.6,8.4,6.469,73.571,2.097,
11/22/2025,16:30:00 -0300,0,13,4.293,296,,2.4,6,6.298,74.199,2.05,
11/22/2025,16:35:00 -0300,0,21,4.299,314,,3.6,8.4,6.105,74.975,2.009,
11/22/2025,16:40:00 -0300,0,13,4.296,320,,3.6,8.4,6.019,75.544,2.032,
11/22/2025,16:45:00 -0300,0,9,4.283,309,,3.6,8.4,5.912,76.066,2.024,
11/22/2025,16:50:00 -0300,0,7,4.295,314,,3.6,8.4,5.848,75.911,1.933,
11/22/2025,16:55:00 -0300,0,8,4.296,317,,2.4,6,5.762,76.297,1.921,
11/22/2025,17:00:00 -0300,0,8,4.278,312,,4.8,8.4,5.654,77.697,2.072,
11/22/2025,17:05:00 -0300,0,6,4.286,320,,3.6,9.6,5.504,78.297,2.033,
11/22/2025,17:10:00 -0300,0,7,4.284,314,,4.8,8.4,5.333,78.671,1.933,
11/22/2025,17:15:00 -0300,0,7,4.268,310,,3.6,9.6,5.226,78.749,1.842,
11/22/2025,17:20:00 -0300,0,7,4.277,309,,2.4,6,5.14,78.959,1.796,
11/22/2025,17:25:00 -0300,0,4,4.278,303,,3.6,8.4,5.097,78.961,1.755,
11/22/2025,17:30:00 -0300,0,3,4.253,317,,1.2,6,4.99,79.174,1.688,
11/22/2025,17:35:00 -0300,0,1,4.257,306,,1.2,4.8,4.882,79.38,1.619,
11/22/2025,17:40:00 -0300,0,1,4.256,309,,0,2.4,4.732,79.669,1.524,
11/22/2025,17:45:00 -0300,0,1,4.241,309,,0,1.2,4.561,79.825,1.384,
11/22/2025,17:50:00 -0300,0,1,4.247,309,,0,1.2,4.453,80.099,1.327,
11/22/2025,17:55:00 -0300,0,1,4.247,309,,0,1.2,4.217,80.2,1.114,
