Date,Time,"Temperature (S-TMB 21114835:21098926-1),°C,Greenwich PEINP","Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","RH (S-THC 21114835:21530608-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530608-3),°C,Greenwich PEINP","Temperature (S-THC 21114835:21530608-1),°C,Greenwich PEINP"
09/01/2023,11:15:00 -0300,,0,702,4.31,344,8,16,53.758,8.97,
09/01/2023,11:20:00 -0300,,0,708,4.302,344,8,18,53.127,8.895,
09/01/2023,11:25:00 -0300,,0,712,4.323,1,7,13,58.236,10.283,
09/01/2023,11:30:00 -0300,,0,721,4.31,341,7,12,57.971,10.214,
09/01/2023,11:35:00 -0300,,0,724,4.302,337,7,17,49.502,8.01,
09/01/2023,11:40:00 -0300,,0,728,4.322,333,8,17,55.018,9.174,
09/01/2023,11:45:00 -0300,,0,734,4.311,1,7,14,50.878,8.394,
09/01/2023,11:50:00 -0300,,0,738,4.305,10,7,12,52.554,8.952,
09/01/2023,11:55:00 -0300,,0,743,4.323,3,7,14,61.399,11.502,
09/01/2023,12:00:00 -0300,,0,747,4.311,348,8,16,55.256,9.378,
09/01/2023,12:05:00 -0300,,0,749,4.304,341,6,14,55.37,9.869,
09/01/2023,12:10:00 -0300,,0,748,4.326,323,8,16,62.057,11.137,
09/01/2023,12:15:00 -0300,,0,751,4.311,343,8,14,62.579,11.344,
09/01/2023,12:20:00 -0300,,0,752,4.305,326,8,14,61.738,11.201,
09/01/2023,12:25:00 -0300,,0,756,4.326,320,7,16,63.674,11.729,
09/01/2023,12:30:00 -0300,,0,756,4.313,331,7,13,65.583,12.055,
09/01/2023,12:35:00 -0300,,0,763,4.307,334,8,16,60.72,10.829,
09/01/2023,12:40:00 -0300,,0,759,4.32,310,10,17,63.54,11.27,
09/01/2023,12:45:00 -0300,,0,762,4.316,336,7,12,65.014,11.882,
09/01/2023,12:50:00 -0300,,0,766,4.307,320,8,17,56.184,9.906,
09/01/2023,12:55:00 -0300,,0,763,4.317,334,10,18,60.749,10.856,
09/01/2023,13:00:00 -0300,,0,762,4.316,336,8,14,61.256,11.022,
09/01/2023,13:05:00 -0300,,0,761,4.308,330,8,14,62.771,11.573,
