Date,Time,"Rain (S-RGB 21114835:21038371-1),mm,Greenwich PEINP","Solar Radiation (S-LIB 21114835:21105866-1),W/m²,Greenwich PEINP","Battery (RX3000 BATTERY 21114835:21114835-B),V,Greenwich PEINP","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Wind Direction (S-WCF 21114835:21135207-3),°,Greenwich PEINP","Temperature (S-THC 21114835:21648577-1),°C,Greenwich PEINP","RH (S-THC 21114835:21648577-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21648577-3),°C,Greenwich PEINP","Accumulated Rain (C-ACC-RAIN 21114835:21038371-2),mm,Greenwich PEINP,Greenwich","Average wind speed (S-WCF 21114835:21135207-1),Km/h,Greenwich PEINP","Wind gust speed (S-WCF 21114835:21135207-2),Km/h,Greenwich PEINP","Temperature (S-THC 21114835:21530604-1),°C,Greenwich PEINP","RH (S-THC 21114835:21530604-2),%,Greenwich PEINP","Dew Point (S-THC 21114835:21530604-3),°C,Greenwich PEINP"
04/01/2024,22:50:00 -0300,0,1,4.181,,,18,,,,,1,2,-46.85,0,-273
04/01/2024,22:55:00 -0300,0,1,4.167,,,18,,,,,1,4,-46.85,0,-273
04/01/2024,23:00:00 -0300,0,1,4.176,,,129,,,,,1,4,-46.85,0,-273
04/01/2024,23:05:00 -0300,0,1,4.176,,,160,,,,,0,5,-46.85,0,-273
04/01/2024,23:10:00 -0300,0,1,4.166,,,160,,,,,0,2,-46.85,0,-273
04/01/2024,23:15:00 -0300,0,1,4.173,,,160,,,,,0,0,-46.85,0,-273
04/01/2024,23:20:00 -0300,0,1,4.175,,,159,,,,,0,1,-46.85,0,-273
04/01/2024,23:25:00 -0300,0,1,4.173,,,159,,,,,0,2,-46.85,0,-273
04/01/2024,23:30:00 -0300,0,1,4.152,,,159,,,,,0,2,-46.85,0,-273
04/01/2024,23:35:00 -0300,0,1,4.155,,,1,,,,,1,4,-46.85,0,-273
04/01/2024,23:40:00 -0300,0,1,4.163,,,358,,,,,0,2,-46.85,0,-273
04/01/2024,23:45:00 -0300,0,1,4.164,,,358,,,,,1,5,-46.85,0,-273
04/01/2024,23:50:00 -0300,0,1,4.152,,,358,,,,,1,2,-46.85,0,-273
04/01/2024,23:55:00 -0300,0,1,4.16,,,358,,,,,1,5,-46.85,0,-273
04/02/2024,00:00:00 -0300,0,1,4.16,,,358,,,,,0,4,-46.85,0,-273
04/02/2024,00:05:00 -0300,0,1,4.149,,,358,,,,,1,5,-46.85,0,-273
04/02/2024,00:10:00 -0300,0,1,4.155,,,352,,,,,1,6,-46.85,0,-273
04/02/2024,00:15:00 -0300,0,1,4.157,,,343,,,,,2,5,-46.85,0,-273
04/02/2024,00:20:00 -0300,0,1,4.148,,,326,,,,,1,6,-46.85,0,-273
04/02/2024,00:25:00 -0300,0,1,4.154,,,324,,,,,2,5,-46.85,0,-273
04/02/2024,00:30:00 -0300,0,1,4.155,,,319,,,,,4,8,-46.85,0,-273
04/02/2024,00:35:00 -0300,0,1,4.145,,,299,,,,,4,8,-46.85,0,-273
04/02/2024,00:40:00 -0300,0,1,4.152,,,305,,,,,2,7,-46.85,0,-273
04/02/2024,00:45:00 -0300,0,1,4.152,,,313,,,,,4,7,-46.85,0,-273
04/02/2024,00:50:00 -0300,0,1,4.139,,,310,,,,,4,8,-46.85,0,-273
04/02/2024,00:55:00 -0300,0,1,4.149,,,310,,,,,2,7,-46.85,0,-273
04/02/2024,01:00:00 -0300,0,1,4.151,,,296,,,,,4,8,-46.85,0,-273
04/02/2024,01:05:00 -0300,0,1,4.139,,,307,,,,,2,6,-46.85,0,-273
04/02/2024,01:10:00 -0300,0,1,4.148,,,300,,,,,2,6,-46.85,0,-273
04/02/2024,01:15:00 -0300,0,1,4.148,,,305,,,,,2,7,-46.85,0,-273
04/02/2024,01:20:00 -0300,0,1,4.137,,,303,,,,,4,8,-46.85,0,-273
04/02/2024,01:25:00 -0300,0,1,4.145,,,300,,,,,4,8,-46.85,0,-273
04/02/2024,01:30:00 -0300,0,1,4.146,,,300,,,,,4,8,-46.85,0,-273
04/02/2024,01:35:00 -0300,0,1,4.136,,,307,,,,,4,8,-46.85,0,-273
04/02/2024,01:40:00 -0300,0,1,4.143,,,295,,,,,5,8,-46.85,0,-273
04/02/2024,01:45:00 -0300,0,1,4.145,,,295,,,,,4,7,-46.85,0,-273
04/02/2024,01:50:00 -0300,0,1,4.136,,,292,,,,,2,7,-46.85,0,-273
04/02/2024,01:55:00 -0300,0,1,4.143,,,310,,,,,4,8,-46.85,0,-273
04/02/2024,02:00:00 -0300,0,1,4.143,,,305,,,,,4,7,-46.85,0,-273
04/02/2024,02:05:00 -0300,0,1,4.136,,,295,,,,,5,8,-46.85,0,-273
04/02/2024,02:10:00 -0300,0,1,4.142,,,299,,,,,4,8,-46.85,0,-273
04/02/2024,02:15:00 -0300,0,1,4.143,,,306,,,,,4,8,-46.85,0,-273
04/02/2024,02:20:00 -0300,0,1,4.13,,,307,,,,,4,7,-46.85,0,-273
04/02/2024,02:25:00 -0300,0,1,4.142,,,299,,,,,4,7,-46.85,0,-273
04/02/2024,02:30:00 -0300,0,1,4.143,,,286,,,,,2,6,-46.85,0,-273
04/02/2024,02:35:00 -0300,0,1,4.13,,,306,,,,,5,11,-46.85,0,-273
04/02/2024,02:40:00 -0300,0,1,4.14,,,303,,,,,5,11,-46.85,0,-273
04/02/2024,02:45:00 -0300,0,1,4.142,,,302,,,,,5,10,-46.85,0,-273
04/02/2024,02:50:00 -0300,0,1,4.131,,,303,,,,,5,12,-46.85,0,-273
04/02/2024,02:55:00 -0300,0,1,4.14,,,291,,,,,5,10,-46.85,0,-273
04/02/2024,03:00:00 -0300,0,1,4.142,,,305,,,,,4,10,-46.85,0,-273
04/02/2024,03:05:00 -0300,0,1,4.131,,,300,,,,,4,10,-46.85,0,-273
04/02/2024,03:10:00 -0300,0,1,4.14,,,302,,,,,5,10,-46.85,0,-273
04/02/2024,03:15:00 -0300,0,1,4.142,,,303,,,,,4,8,-46.85,0,-273
04/02/2024,03:20:00 -0300,0,1,4.133,,,300,,,,,4,10,-46.85,0,-273
04/02/2024,03:25:00 -0300,0,1,4.14,,,299,,,,,5,11,-46.85,0,-273
04/02/2024,03:30:00 -0300,0,1,4.142,,,292,,,,,4,8,-46.85,0,-273
04/02/2024,03:35:00 -0300,0,1,4.133,,,293,,,,,2,8,-46.85,0,-273
04/02/2024,03:40:00 -0300,0,1,4.139,,,285,,,,,0,4,-46.85,0,-273
04/02/2024,03:45:00 -0300,0,1,4.14,,,286,,,,,1,6,-46.85,0,-273
04/02/2024,03:50:00 -0300,0,1,4.128,,,291,,,,,2,5,-46.85,0,-273
04/02/2024,03:55:00 -0300,0,1,4.14,,,299,,,,,4,10,-46.85,0,-273
04/02/2024,04:00:00 -0300,0,1,4.14,,,299,,,,,4,7,-46.85,0,-273
04/02/2024,04:05:00 -0300,0,1,4.13,,,296,,,,,4,8,-46.85,0,-273
04/02/2024,04:10:00 -0300,0,1,4.139,,,302,,,,,5,8,-46.85,0,-273
04/02/2024,04:15:00 -0300,0,1,4.139,,,298,,,,,4,7,-46.85,0,-273
04/02/2024,04:20:00 -0300,0,1,4.13,,,305,,,,,2,6,-46.85,0,-273
04/02/2024,04:25:00 -0300,0,1,4.137,,,298,,,,,4,10,-46.85,0,-273
04/02/2024,04:30:00 -0300,0,1,4.139,,,303,,,,,4,8,-46.85,0,-273
04/02/2024,04:35:00 -0300,0,1,4.13,,,298,,,,,5,8,-46.85,0,-273
04/02/2024,04:40:00 -0300,0,1,4.136,,,291,,,,,2,7,-46.85,0,-273
04/02/2024,04:45:00 -0300,0,1,4.139,,,286,,,,,1,5,-46.85,0,-273
04/02/2024,04:50:00 -0300,0,1,4.13,,,281,,,,,0,2,-46.85,0,-273
04/02/2024,04:55:00 -0300,0,1,4.137,,,281,,,,,0,1,-46.85,0,-273
04/02/2024,05:00:00 -0300,0,1,4.139,,,281,,,,,1,4,-46.85,0,-273
04/02/2024,05:05:00 -0300,0,1,4.131,,,284,,,,,1,4,-46.85,0,-273
04/02/2024,05:10:00 -0300,0,1,4.137,,,284,,,,,1,2,-46.85,0,-273
04/02/2024,05:15:00 -0300,0,1,4.137,,,289,,,,,1,7,-46.85,0,-273
04/02/2024,05:20:00 -0300,0,1,4.125,,,298,,,,,2,7,-46.85,0,-273
04/02/2024,05:25:00 -0300,0,1,4.136,,,307,,,,,4,7,-46.85,0,-273
04/02/2024,05:30:00 -0300,0,1,4.136,,,300,,,,,5,10,-46.85,0,-273
04/02/2024,05:35:00 -0300,0,1,4.125,,,300,,,,,5,10,-46.85,0,-273
04/02/2024,05:40:00 -0300,0,1,4.136,,,302,,,,,5,8,-46.85,0,-273
04/02/2024,05:45:00 -0300,0,1,4.137,,,303,,,,,6,11,-46.85,0,-273
04/02/2024,05:50:00 -0300,0,1,4.127,,,314,,,,,5,10,-46.85,0,-273
04/02/2024,05:55:00 -0300,0,1,4.136,,,306,,,,,6,11,-46.85,0,-273
04/02/2024,06:00:00 -0300,0,1,4.136,,,300,,,,,6,13,-46.85,0,-273
04/02/2024,06:05:00 -0300,0,1,4.127,,,310,,,,,5,12,-46.85,0,-273
04/02/2024,06:10:00 -0300,0,1,4.136,,,310,,,,,5,11,-46.85,0,-273
04/02/2024,06:15:00 -0300,0,1,4.137,,,306,,,,,6,14,-46.85,0,-273
04/02/2024,06:20:00 -0300,0,1,4.127,,,302,,,,,7,12,-46.85,0,-273
04/02/2024,06:25:00 -0300,0,1,4.136,,,305,,,,,6,10,-46.85,0,-273
04/02/2024,06:30:00 -0300,0,1,4.137,,,307,,,,,7,12,-46.85,0,-273
04/02/2024,06:35:00 -0300,0,1,4.128,,,303,,,,,6,13,-46.85,0,-273
04/02/2024,06:40:00 -0300,0,1,4.136,,,307,,,,,6,12,-46.85,0,-273
04/02/2024,06:45:00 -0300,0,2,4.14,,,310,,,,,7,14,-46.85,0,-273
04/02/2024,06:50:00 -0300,0,4,4.127,,,306,,,,,6,12,-46.85,0,-273
04/02/2024,06:55:00 -0300,0,6,4.145,,,306,,,,,7,16,-46.85,0,-273
04/02/2024,07:00:00 -0300,0,8,4.152,,,307,,,,,8,16,-46.85,0,-273
04/02/2024,07:05:00 -0300,0,8,4.139,,,309,,,,,8,16,-46.85,0,-273
04/02/2024,07:10:00 -0300,0,8,4.158,,,309,,,,,7,22,-46.85,0,-273
04/02/2024,07:15:00 -0300,0,8,4.164,,,312,,,,,7,14,-46.85,0,-273
04/02/2024,07:20:00 -0300,0,8,4.148,,,313,,,,,10,19,-46.85,0,-273
04/02/2024,07:25:00 -0300,0,17,4.164,,,310,,,,,11,20,-46.85,0,-273
04/02/2024,07:30:00 -0300,0,28,4.179,,,306,,,,,8,18,-46.85,0,-273
04/02/2024,07:35:00 -0300,0,41,4.17,,,312,,,,,10,17,-46.85,0,-273
04/02/2024,07:40:00 -0300,0,46,4.214,,,303,,,,,8,18,-46.85,0,-273
04/02/2024,07:45:00 -0300,0,48,4.245,,,314,,,,,10,19,-46.85,0,-273
04/02/2024,07:50:00 -0300,0,48,4.235,,,313,,,,,10,20,-46.85,0,-273
04/02/2024,07:55:00 -0300,0,43,4.271,,,317,,,,,10,19,-46.85,0,-273
04/02/2024,08:00:00 -0300,0,38,4.284,,,316,,,,,10,19,-46.85,0,-273
04/02/2024,08:05:00 -0300,0,46,4.256,,,317,,,,,7,18,-46.85,0,-273
04/02/2024,08:10:00 -0300,0,62,4.292,,,314,,,,,10,22,-46.85,0,-273
04/02/2024,08:15:00 -0300,0,66,4.302,,,317,,,,,8,18,128.83,0,-273
04/02/2024,08:20:00 -0300,0,71,4.275,,,312,,,,,7,17,128.83,100,129.027
04/02/2024,08:25:00 -0300,0,88,4.29,,,316,,,,,8,18,128.83,0,-273
04/02/2024,08:30:00 -0300,0,103,4.287,,,320,,,,,8,17,-46.85,0,-273
04/02/2024,08:35:00 -0300,0,132,4.286,,,321,,,,,8,19,128.765,100,128.963
04/02/2024,08:40:00 -0300,0,132,4.308,,,320,,,,,8,17,128.83,100,129.027
04/02/2024,08:45:00 -0300,0,134,4.313,,,324,,,,,11,17,128.83,100,129.027
04/02/2024,08:50:00 -0300,0,133,4.314,,,329,,,,,8,17,128.83,100,129.027
04/02/2024,08:55:00 -0300,0,133,4.308,,,330,,,,,8,17,128.83,100,129.027
04/02/2024,09:00:00 -0300,0,151,4.316,,,334,,,,,8,17,128.83,100,129.027
04/02/2024,09:05:00 -0300,0,142,4.305,,,331,,,,,8,16,128.83,100,129.027
04/02/2024,09:10:00 -0300,0,116,4.317,,,331,,,,,8,18,128.83,100,129.027
04/02/2024,09:15:00 -0300,0,107,4.296,,,330,,,,,8,18,128.83,100,129.027
04/02/2024,09:20:00 -0300,0,96,4.295,,,334,,,,,7,16,128.83,100,129.027
04/02/2024,09:25:00 -0300,0,113,4.304,,,340,,,,,6,16,128.83,100,129.027
04/02/2024,09:30:00 -0300,0,112,4.311,,,337,,,,,7,16,128.83,100,129.027
04/02/2024,09:35:00 -0300,0,113,4.308,,,329,,,,,7,13,128.83,100,129.027
04/02/2024,09:40:00 -0300,0,123,4.316,,,338,,,,,8,14,128.83,100,129.027
04/02/2024,09:45:00 -0300,0,131,4.299,,,336,,,,,8,18,128.83,100,129.027
04/02/2024,09:50:00 -0300,0,119,4.286,,,334,,,,,6,14,128.83,100,129.027
04/02/2024,09:55:00 -0300,0,129,4.302,,,330,,,,,7,16,128.83,100,129.027
04/02/2024,10:00:00 -0300,0,132,4.323,,,326,,,,,6,13,128.83,100,129.027
04/02/2024,10:05:00 -0300,0,117,4.316,,,329,,,,,8,16,128.83,100,129.027
04/02/2024,10:10:00 -0300,0,122,4.313,,,329,,,,,7,14,128.83,100,129.027
04/02/2024,10:15:00 -0300,0,117,4.319,,,320,,,,,10,17,128.83,100,129.027
04/02/2024,10:20:00 -0300,0,142,4.307,,,327,,,,,7,13,128.83,100,129.027
04/02/2024,10:25:00 -0300,0,172,4.301,,,327,,,,,7,13,128.83,100,129.027
04/02/2024,10:30:00 -0300,0,216,4.295,,,326,,,,,7,17,128.83,100,129.027
04/02/2024,10:35:00 -0300,0,227,4.305,,,316,,,,,8,16,128.83,100,129.027
04/02/2024,10:40:00 -0300,0,212,4.301,,,319,,,,,7,13,128.83,100,129.027
04/02/2024,10:45:00 -0300,0,223,4.323,,,313,,,,,10,19,1.365,100,1.362
04/02/2024,10:50:00 -0300,0,283,4.307,,,321,,,,,10,14,128.83,100,129.027
04/02/2024,10:55:00 -0300,0,264,4.302,,,320,,,,,6,13,128.83,100,129.027
04/02/2024,11:00:00 -0300,0,256,4.302,,,329,,,,,10,16,128.83,100,129.027
04/02/2024,11:05:00 -0300,0,243,4.298,,,320,,,,,8,14,128.83,100,129.027
04/02/2024,11:10:00 -0300,0,264,4.302,,,330,,,,,8,18,128.83,100,129.027
04/02/2024,11:15:00 -0300,0,303,4.325,,,330,,,,,10,17,128.83,100,129.027
04/02/2024,11:20:00 -0300,0,247,4.304,,,337,,,,,8,16,128.83,100,129.027
04/02/2024,11:25:00 -0300,0,283,4.268,,,351,,,,,8,17,128.83,100,129.027
04/02/2024,11:30:00 -0300,0,302,4.275,,,344,,,,,7,17,128.83,100,129.027
04/02/2024,11:35:00 -0300,0,277,4.301,,,355,,,,,6,12,128.83,100,129.027
04/02/2024,11:40:00 -0300,0,242,4.316,,,348,,,,,6,14,128.83,100,129.027
04/02/2024,11:45:00 -0300,0,272,4.305,,,340,,,,,8,18,128.83,100,129.027
04/02/2024,11:50:00 -0300,0,293,4.292,,,340,,,,,6,17,128.83,100,129.027
04/02/2024,11:55:00 -0300,0,236,4.299,,,334,,,,,8,14,128.83,100,129.027
04/02/2024,12:00:00 -0300,0,203,4.301,,,343,,,,,6,12,128.83,100,129.027
04/02/2024,12:05:00 -0300,0,194,4.301,,,338,,,,,7,12,-46.85,0,-273
04/02/2024,12:10:00 -0300,0,206,4.322,,,341,,,,,7,13,-46.85,0,-273
04/02/2024,12:15:00 -0300,0,182,4.305,,,330,,,,,6,14,-46.85,0,-273
04/02/2024,12:20:00 -0300,0,201,4.299,,,343,,,,,6,11,128.83,100,129.027
04/02/2024,12:25:00 -0300,0,206,4.314,,,333,,,,,8,13,-46.85,0,-273
04/02/2024,12:30:00 -0300,0,214,4.304,,,345,,,,,6,11,-46.85,0,-273
04/02/2024,12:35:00 -0300,0,238,4.302,,,331,,,,,7,13,-46.85,0,-273
04/02/2024,12:40:00 -0300,0,291,4.314,,,336,,,,,7,13,-46.85,0,-273
04/02/2024,12:45:00 -0300,0,323,4.311,,,337,,,,,8,17,-46.85,0,-273
04/02/2024,12:50:00 -0300,0,298,4.293,,,354,,,,,6,12,-46.85,0,-273
04/02/2024,12:55:00 -0300,0,336,4.316,,,343,,,,,7,13,-46.85,0,-273
04/02/2024,13:00:00 -0300,0,408,4.304,,,347,,,,,7,18,128.83,100,129.027
04/02/2024,13:05:00 -0300,0,367,4.304,,,327,,,,,7,13,128.83,100,129.027
04/02/2024,13:10:00 -0300,0,443,4.302,,,341,,,,,10,14,128.83,100,129.027
04/02/2024,13:15:00 -0300,0,466,4.299,,,344,,,,,8,14,128.83,100,129.027
04/02/2024,13:20:00 -0300,0,352,4.293,,,344,,,,,7,14,128.83,100,129.027
04/02/2024,13:25:00 -0300,0,433,4.31,,,333,,,,,8,17,128.83,100,129.027
04/02/2024,13:30:00 -0300,0,378,4.298,,,351,,,,,7,12,128.83,100,129.027
04/02/2024,13:35:00 -0300,0,333,4.304,,,343,,,,,8,17,128.83,100,129.027
04/02/2024,13:40:00 -0300,0,246,4.304,,,334,,,,,8,17,128.83,100,129.027
04/02/2024,13:45:00 -0300,0,318,4.304,,,340,,,,,6,12,128.83,100,129.027
04/02/2024,13:50:00 -0300,0,293,4.301,,,334,,,,,7,12,128.83,100,129.027
04/02/2024,13:55:00 -0300,0,254,4.301,,,337,,,,,7,14,128.83,100,129.027
04/02/2024,14:00:00 -0300,0,243,4.299,,,345,,,,,6,11,128.83,100,129.027
04/02/2024,14:05:00 -0300,0,248,4.302,,,336,,,,,7,14,128.83,100,129.027
04/02/2024,14:10:00 -0300,0,247,4.314,,,340,,,,,7,14,128.83,100,129.027
04/02/2024,14:15:00 -0300,0,261,4.311,,,341,,,,,7,14,128.83,100,129.027
04/02/2024,14:20:00 -0300,0,259,4.295,,,347,,,,,7,13,128.83,100,129.027
04/02/2024,14:25:00 -0300,0,233,4.301,,,334,,,,,7,13,128.83,100,129.027
04/02/2024,14:30:00 -0300,0,239,4.304,,,338,,,,,6,16,128.83,100,129.027
04/02/2024,14:35:00 -0300,0,216,4.319,,,330,,,,,7,13,128.83,100,129.027
04/02/2024,14:40:00 -0300,0,198,4.305,,,331,,,,,6,12,128.83,100,129.027
04/02/2024,14:45:00 -0300,0,226,4.308,,,326,,,,,8,14,128.83,100,129.027
04/02/2024,14:50:00 -0300,0,217,4.301,,,331,,,,,8,14,128.83,100,129.027
04/02/2024,14:55:00 -0300,0,149,4.316,,,341,,,,,6,16,128.83,100,129.027
04/02/2024,15:00:00 -0300,0,166,4.305,,,343,,,,,6,13,128.83,100,129.027
04/02/2024,15:05:00 -0300,0,189,4.305,,,344,,,,,5,11,128.83,100,129.027
04/02/2024,15:10:00 -0300,0,209,4.293,,,347,,,,,5,14,128.83,100,129.027
04/02/2024,15:15:00 -0300,0,252,4.305,,,351,,,,,6,13,128.83,100,129.027
04/02/2024,15:20:00 -0300,0,212,4.304,,,1,,,,,7,16,128.83,100,129.027
04/02/2024,15:25:00 -0300,0,191,4.304,,,8,,,,,6,13,128.83,100,129.027
04/02/2024,15:30:00 -0300,0,276,4.296,,,355,,,,,6,14,128.83,100,129.027
04/02/2024,15:35:00 -0300,0,263,4.304,,,341,,,,,6,12,128.83,100,129.027
04/02/2024,15:40:00 -0300,0,238,4.304,,,351,,,,,7,16,128.83,100,129.027
04/02/2024,15:45:00 -0300,0,214,4.298,,,348,,,,,6,11,128.83,100,129.027
04/02/2024,15:50:00 -0300,0,209,4.304,,,331,,,,,7,14,128.83,100,129.027
04/02/2024,15:55:00 -0300,0,188,4.304,,,345,,,,,7,14,128.83,100,129.027
04/02/2024,16:00:00 -0300,0,188,4.305,,,344,,,,,7,13,128.83,100,129.027
04/02/2024,16:05:00 -0300,0,149,4.302,,,334,,,,,6,12,128.83,100,129.027
04/02/2024,16:10:00 -0300,0,158,4.302,,,352,,,,,5,14,128.83,100,129.027
04/02/2024,16:15:00 -0300,0,132,4.307,,,337,,,,,7,13,128.83,100,129.027
04/02/2024,16:20:00 -0300,0,113,4.301,,,351,,,,,5,11,128.83,100,129.027
04/02/2024,16:25:00 -0300,0,122,4.301,,,341,,,,,5,12,128.83,100,129.027
04/02/2024,16:30:00 -0300,0,134,4.301,,,331,,,,,5,10,128.83,100,129.027
04/02/2024,16:35:00 -0300,0,147,4.302,,,350,,,,,6,11,128.83,100,129.027
04/02/2024,16:40:00 -0300,0,123,4.29,,,17,,,,,6,13,128.83,100,129.027
04/02/2024,16:45:00 -0300,0,124,4.289,,,13,,,,,5,12,128.83,100,129.027
04/02/2024,16:50:00 -0300,0,104,4.305,,,10,,,,,6,16,128.83,100,129.027
04/02/2024,16:55:00 -0300,0,111,4.316,,,17,,,,,6,12,128.83,100,129.027
04/02/2024,17:00:00 -0300,0,129,4.302,,,10,,,,,6,12,128.83,100,129.027
04/02/2024,17:05:00 -0300,0,132,4.304,,,358,,,,,6,13,128.83,100,129.027
04/02/2024,17:10:00 -0300,0,119,4.314,,,6,,,,,5,11,128.83,100,129.027
04/02/2024,17:15:00 -0300,0,112,4.307,,,11,,,,,6,12,128.83,100,129.027
04/02/2024,17:20:00 -0300,0,102,4.301,,,15,,,,,6,11,128.83,100,129.027
04/02/2024,17:25:00 -0300,0,102,4.317,,,3,,,,,4,8,128.83,100,129.027
04/02/2024,17:30:00 -0300,0,81,4.292,,,7,,,,,4,10,128.83,100,129.027
04/02/2024,17:35:00 -0300,0,77,4.305,,,357,,,,,6,11,128.83,100,129.027
04/02/2024,17:40:00 -0300,0,86,4.31,,,11,,,,,4,11,128.83,100,129.027
04/02/2024,17:45:00 -0300,0,72,4.302,,,7,,,,,4,10,128.83,100,129.027
04/02/2024,17:50:00 -0300,0,71,4.305,,,13,,,,,6,12,128.83,100,129.027
04/02/2024,17:55:00 -0300,0,63,4.305,,,10,,,,,4,11,128.83,100,129.027
04/02/2024,18:00:00 -0300,0,76,4.304,,,8,,,,,5,11,128.83,100,129.027
04/02/2024,18:05:00 -0300,0,76,4.299,,,27,,,,,5,12,128.83,100,129.027
04/02/2024,18:10:00 -0300,0,73,4.292,,,18,,,,,6,12,128.83,100,129.027
04/02/2024,18:15:00 -0300,0,59,4.286,,,34,,,,,7,13,128.83,100,129.027
04/02/2024,18:20:00 -0300,0,57,4.292,,,21,,,,,7,13,128.83,100,129.027
04/02/2024,18:25:00 -0300,0,51,4.292,,,28,,,,,7,14,128.83,100,129.027
04/02/2024,18:30:00 -0300,0,43,4.283,,,24,,,,,5,10,128.83,100,129.027
04/02/2024,18:35:00 -0300,0,41,4.299,,,18,,,,,5,10,128.83,100,129.027
04/02/2024,18:40:00 -0300,0,32,4.295,,,29,,,,,8,12,128.83,100,129.027
04/02/2024,18:45:00 -0300,0,26,4.286,,,28,,,,,6,14,128.83,100,129.027
04/02/2024,18:50:00 -0300,0,21,4.295,,,38,,,,,7,14,128.83,100,129.027
04/02/2024,18:55:00 -0300,0,19,4.295,,,29,,,,,7,16,128.83,100,129.027
04/02/2024,19:00:00 -0300,0,18,4.277,,,32,,,,,6,12,128.83,100,129.027
04/02/2024,19:05:00 -0300,0,17,4.278,,,38,,,,,6,16,128.83,100,129.027
04/02/2024,19:10:00 -0300,0,19,4.283,,,32,,,,,7,12,128.83,100,129.027
04/02/2024,19:15:00 -0300,0,16,4.268,,,35,,,,,6,12,128.83,100,129.027
04/02/2024,19:20:00 -0300,0,13,4.269,,,35,,,,,7,13,128.83,100,129.027
04/02/2024,19:25:00 -0300,0,9,4.265,,,37,,,,,7,12,128.83,100,129.027
04/02/2024,19:30:00 -0300,0,6,4.248,,,34,,,,,7,12,128.83,100,129.027
04/02/2024,19:35:00 -0300,0,4,4.244,,,28,,,,,5,11,128.83,100,129.027
04/02/2024,19:40:00 -0300,0,3,4.241,,,39,,,,,6,11,128.83,100,129.027
04/02/2024,19:45:00 -0300,0,2,4.229,,,42,,,,,6,10,128.83,100,129.027
04/02/2024,19:50:00 -0300,0,1,4.226,,,46,,,,,6,12,128.83,100,129.027
04/02/2024,19:55:00 -0300,0,1,4.224,,,42,,,,,6,14,128.83,100,129.027
04/02/2024,20:00:00 -0300,0,1,4.217,,,46,,,,,7,12,128.83,100,129.027
04/02/2024,20:05:00 -0300,0,1,4.217,,,44,,,,,7,13,128.83,100,129.027
04/02/2024,20:10:00 -0300,0,1,4.218,,,48,,,,,7,12,128.83,100,129.027
04/02/2024,20:15:00 -0300,0,1,4.208,,,34,,,,,7,13,128.83,100,129.027
04/02/2024,20:20:00 -0300,0,1,4.211,,,42,,,,,6,11,128.83,100,129.027
04/02/2024,20:25:00 -0300,0,1,4.212,,,59,,,,,7,13,128.83,100,129.027
04/02/2024,20:30:00 -0300,0,1,4.203,,,44,,,,,7,12,128.83,100,129.027
04/02/2024,20:35:00 -0300,0,1,4.206,,,42,,,,,7,13,128.83,100,129.027
04/02/2024,20:40:00 -0300,0,1,4.206,,,46,,,,,7,13,128.83,100,129.027
04/02/2024,20:45:00 -0300,0,1,4.199,,,46,,,,,6,11,128.83,100,129.027
04/02/2024,20:50:00 -0300,0,1,4.202,,,35,,,,,6,11,128.83,100,129.027
04/02/2024,20:55:00 -0300,0,1,4.202,,,46,,,,,6,13,128.83,100,129.027
04/02/2024,21:00:00 -0300,0,1,4.194,,,44,,,,,6,11,128.83,100,129.027
04/02/2024,21:05:00 -0300,0,1,4.197,,,41,,,,,5,11,128.83,100,129.027
04/02/2024,21:10:00 -0300,0,1,4.199,,,35,,,,,5,10,128.83,100,129.027
04/02/2024,21:15:00 -0300,0,1,4.191,,,35,,,,,5,10,128.83,100,129.027
04/02/2024,21:20:00 -0300,0,1,4.194,,,41,,,,,6,11,128.83,100,129.027
04/02/2024,21:25:00 -0300,0,1,4.194,,,32,,,,,5,10,128.83,100,129.027
04/02/2024,21:30:00 -0300,0,1,4.188,,,25,,,,,5,11,128.83,100,129.027
04/02/2024,21:35:00 -0300,0,1,4.191,,,24,,,,,5,11,128.83,100,129.027
04/02/2024,21:40:00 -0300,0,1,4.191,,,22,,,,,6,10,128.83,100,129.027
04/02/2024,21:45:00 -0300,0,1,4.184,,,18,,,,,4,7,128.83,100,129.027
04/02/2024,21:50:00 -0300,0,1,4.188,,,22,,,,,4,8,128.83,100,129.027
04/02/2024,21:55:00 -0300,0,1,4.19,,,20,,,,,4,7,128.83,100,129.027
04/02/2024,22:00:00 -0300,0,1,4.181,,,18,,,,,4,8,128.83,100,129.027
04/02/2024,22:05:00 -0300,0,1,4.185,,,20,,,,,4,11,128.83,100,129.027
04/02/2024,22:10:00 -0300,0,1,4.185,,,22,,,,,6,10,128.83,100,129.027
04/02/2024,22:15:00 -0300,0,1,4.179,,,25,,,,,6,11,128.83,100,129.027
04/02/2024,22:20:00 -0300,0,1,4.182,,,29,,,,,5,13,128.83,100,129.027
04/02/2024,22:25:00 -0300,0,1,4.182,,,29,,,,,6,10,128.83,100,129.027
04/02/2024,22:30:00 -0300,0,1,4.175,,,24,,,,,6,12,128.83,100,129.027
04/02/2024,22:35:00 -0300,0,1,4.179,,,35,,,,,6,10,128.83,100,129.027
