Date,Time,"Rain (S-RGB 21114831:21035308-1),mm,North Rustico Wharf","Solar Radiation (S-LIB 21114831:21105865-1),W/m²,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Wind Direction (S-WCF 21114831:21113174-3),°,North Rustico Wharf","Temperature (S-THC 21114831:21648581-1),°C,North Rustico Wharf","RH (S-THC 21114831:21648581-2),%,North Rustico Wharf","Dew Point (S-THC 21114831:21648581-3),°C,North Rustico Wharf","Battery (RX3000 BATTERY 21114831:21114831-B),V,North Rustico Wharf","Water Pressure (M-WP01 21114831:21411214-1),kPa,North Rustico Wharf","Diff Pressure (M-DP01 21114831:21411214-2),kPa,North Rustico Wharf","Water Flow (M-WF-VNW 21114831:21411214-5),l/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21135217-2),m/s,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf","Wind Speed (S-WCF 21114831:21135217-1),m/s,North Rustico Wharf","Gust Speed (S-WCF 21114831:21113174-2),m/s,North Rustico Wharf","Wind Speed (S-WCF 21114831:21113174-1),m/s,North Rustico Wharf","Temperature (S-TMB 21114831:21038284-1),°C,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level Below Top of Wharf","Wind Direction (S-WCF 21114831:21135217-3),°,North Rustico Wharf","Wind Gust Speed (S-WCF 21114831:21135217-2),km/h,North Rustico Wharf","Average Wind Speed (S-WCF 21114831:21135217-1),Km/h,North Rustico Wharf","Wind gust speed (S-WCF 21114831:21113174-2),Km/h,North Rustico Wharf","Avg Wind speed (S-WCF 21114831:21113174-1),Km/h,North Rustico Wharf","Accumulated Rain (C-ACC-RAIN 21114831:21035308-2),mm,North Rustico Wharf,North Rustico","Barometric Pressure (M-BP 21114831:21548413-1),kPa,North Rustico Wharf","Water Level (M-WL01 21114831:21411214-4),meters,North Rustico Wharf,Water Level CGVD28","Water Temperature (M-WT 21114831:21411214-3),°C,North Rustico Wharf"
12/01/2023,17:10:00 -0400,,,,,,,,,4.277,109.363,7.434,,,,,,,,,,,,,,,101.929,,5.87
12/01/2023,17:15:00 -0400,,,,,,,,,4.275,109.623,7.691,,,,,,,,,,,,,,,101.932,,5.87
12/01/2023,17:20:00 -0400,0,1,,,,7.949,83.406,5.318,4.274,109.562,7.621,,,,,,,,,199,31,17,,,,101.941,,5.87
12/01/2023,17:25:00 -0400,,,,,,,,,4.272,109.714,7.773,,,,,,,,,,,,,,,101.941,,5.87
12/01/2023,17:30:00 -0400,,,,,,,,,4.272,109.926,7.979,,,,,,,,,,,,,,,101.947,,5.87
12/01/2023,17:35:00 -0400,,,,,,,,,4.272,110.009,8.069,,,,,,,,,,,,,,,101.94,,5.87
12/01/2023,17:40:00 -0400,,,,,,,,,4.272,110.134,8.18,,,,,,,,,,,,,,,101.954,,5.87
12/01/2023,17:45:00 -0400,,,,,,,,,4.271,110.307,8.344,,,,,,,,,,,,,,,101.963,,5.87
12/01/2023,17:50:00 -0400,0,1,,,,7.842,83.859,5.291,4.271,110.32,8.344,,,,,,,,,199,31,17,,,,101.976,,5.87
12/01/2023,17:55:00 -0400,,,,,,,,,4.269,110.494,8.523,,,,,,,,,,,,,,,101.971,,5.87
12/01/2023,18:00:00 -0400,,,,,,,,,4.269,110.615,8.658,,,,,,,,,,,,,,,101.957,,5.87
12/01/2023,18:05:00 -0400,,,,,,,,,4.269,110.723,8.757,,,,,,,,,,,,,,,101.966,,5.87
12/01/2023,18:10:00 -0400,,,,,,,,,4.268,110.862,8.901,,,,,,,,,,,,,,,101.961,,5.87
12/01/2023,18:15:00 -0400,,,,,,,,,4.268,110.975,9.006,,,,,,,,,,,,,,,101.969,,5.87
12/01/2023,18:20:00 -0400,0,1,,,,7.735,84.569,5.307,4.266,111.048,9.086,,,,,,,,,199,31,17,,,,101.962,,5.87
12/01/2023,18:25:00 -0400,,,,,,,,,4.239,111.226,9.254,,,,,,,,,,,,,,,101.972,,5.87
12/01/2023,18:30:00 -0400,,,,,,,,,4.253,111.204,9.229,,,,,,,,,,,,,,,101.975,,5.87
12/01/2023,18:35:00 -0400,,,,,,,,,4.254,111.26,9.284,,,,,,,,,,,,,,,101.976,,5.87
12/01/2023,18:40:00 -0400,,,,,,,,,4.257,111.421,9.442,,,,,,,,,,,,,,,101.979,,5.87
12/01/2023,18:45:00 -0400,,,,,,,,,4.259,111.512,9.534,,,,,,,,,,,,,,,101.978,,5.87
12/01/2023,18:50:00 -0400,0,1,,,,7.435,85.94,5.243,4.259,111.512,9.524,,,,,,,,,199,31,17,,,,101.988,,5.87
12/01/2023,18:55:00 -0400,,,,,,,,,4.26,111.637,9.654,,,,,,,,,,,,,,,101.983,,5.87
12/01/2023,19:00:00 -0400,,,,,,,,,4.26,111.724,9.735,,,,,,,,,,,,,,,101.989,,5.87
12/01/2023,19:05:00 -0400,,,,,,,,,4.26,111.754,9.756,,,,,,,,,,,,,,,101.998,,5.87
12/01/2023,19:10:00 -0400,,,,,,,,,4.259,111.72,9.713,,,,,,,,,,,,,,,102.007,,5.87
12/01/2023,19:15:00 -0400,,,,,,,,,4.259,111.676,9.669,,,,,,,,,,,,,,,102.007,,5.87
12/01/2023,19:20:00 -0400,0,1,,,,7.242,86.787,5.194,4.259,111.715,9.71,,,,,,,,,199,31,17,,,,102.005,,5.87
12/01/2023,19:25:00 -0400,,,,,,,,,4.259,111.763,9.755,,,,,,,,,,,,,,,102.008,,5.87
12/01/2023,19:30:00 -0400,,,,,,,,,4.259,111.746,9.727,,,,,,,,,,,,,,,102.019,,5.87
12/01/2023,19:35:00 -0400,,,,,,,,,4.259,111.624,9.588,,,,,,,,,,,,,,,102.036,,5.87
12/01/2023,19:40:00 -0400,,,,,,,,,4.259,111.737,9.702,,,,,,,,,,,,,,,102.035,,5.87
12/01/2023,19:45:00 -0400,,,,,,,,,4.259,111.746,9.706,,,,,,,,,,,,,,,102.04,,5.87
12/01/2023,19:50:00 -0400,0,1,,,,7.07,87.581,5.156,4.259,111.845,9.814,,,,,,,,,199,31,17,,,,102.031,,5.87
12/01/2023,19:55:00 -0400,,,,,,,,,4.257,111.672,9.64,,,,,,,,,,,,,,,102.032,,5.87
12/01/2023,20:00:00 -0400,,,,,,,,,4.257,111.633,9.596,,,,,,,,,,,,,,,102.037,,5.87
12/01/2023,20:05:00 -0400,,,,,,,,,4.259,111.577,9.539,,,,,,,,,,,,,,,102.038,,5.87
12/01/2023,20:10:00 -0400,,,,,,,,,4.257,111.633,9.598,,,,,,,,,,,,,,,102.035,,5.87
12/01/2023,20:15:00 -0400,,,,,,,,,4.257,111.502,9.466,,,,,,,,,,,,,,,102.036,,5.77
12/01/2023,20:20:00 -0400,0,1,,,,6.963,88.344,5.175,4.257,111.503,9.479,,,,,,,,,199,31,17,,,,102.024,,5.87
12/01/2023,20:25:00 -0400,,,,,,,,,4.257,111.442,9.415,,,,,,,,,,,,,,,102.027,,5.87
12/01/2023,20:30:00 -0400,,,,,,,,,4.256,111.412,9.391,,,,,,,,,,,,,,,102.021,,5.87
12/01/2023,20:35:00 -0400,,,,,,,,,4.257,111.208,9.197,,,,,,,,,,,,,,,102.011,,5.87
12/01/2023,20:40:00 -0400,,,,,,,,,4.257,111.23,9.221,,,,,,,,,,,,,,,102.009,,5.87
12/01/2023,20:45:00 -0400,,,,,,,,,4.257,111.187,9.172,,,,,,,,,,,,,,,102.015,,5.87
12/01/2023,20:50:00 -0400,0,1,,,,6.512,89.645,4.94,4.257,111.156,9.135,,,,,,,,,199,31,17,,,,102.021,,5.87
12/01/2023,20:55:00 -0400,,,,,,,,,4.256,110.936,8.912,,,,,,,,,,,,,,,102.024,,5.87
12/01/2023,21:00:00 -0400,,,,,,,,,4.256,110.923,8.903,,,,,,,,,,,,,,,102.02,,5.87
12/01/2023,21:05:00 -0400,,,,,,,,,4.256,110.78,8.764,,,,,,,,,,,,,,,102.016,,5.87
12/01/2023,21:10:00 -0400,,,,,,,,,4.256,110.77,8.751,,,,,,,,,,,,,,,102.019,,5.77
12/01/2023,21:15:00 -0400,,,,,,,,,4.256,110.614,8.597,,,,,,,,,,,,,,,102.017,,5.77
12/01/2023,21:20:00 -0400,0,1,,,,6.255,91.467,4.974,4.254,110.515,8.5,,,,,,,,,199,31,17,,,,102.015,,5.87
12/01/2023,21:25:00 -0400,,,,,,,,,4.256,110.424,8.396,,,,,,,,,,,,,,,102.028,,5.87
12/01/2023,21:30:00 -0400,,,,,,,,,4.254,110.407,8.372,,,,,,,,,,,,,,,102.035,,5.87
12/01/2023,21:35:00 -0400,,,,,,,,,4.254,110.323,8.286,,,,,,,,,,,,,,,102.037,,5.77
12/01/2023,21:40:00 -0400,,,,,,,,,4.254,110.211,8.163,,,,,,,,,,,,,,,102.048,,5.77
12/01/2023,21:45:00 -0400,,,,,,,,,4.253,110.125,8.076,,,,,,,,,,,,,,,102.049,,5.87
12/01/2023,21:50:00 -0400,0,1,,,,6.491,90.625,5.075,4.253,110.016,7.976,,,,,,,,,199,31,17,,,,102.04,,5.77
12/01/2023,21:55:00 -0400,,,,,,,,,4.254,109.866,7.832,,,,,,,,,,,,,,,102.034,,5.87
12/01/2023,22:00:00 -0400,,,,,,,,,4.254,109.801,7.775,,,,,,,,,,,,,,,102.026,,5.87
12/01/2023,22:05:00 -0400,,,,,,,,,4.254,109.792,7.778,,,,,,,,,,,,,,,102.014,,5.87
12/01/2023,22:10:00 -0400,,,,,,,,,4.254,109.645,7.643,,,,,,,,,,,,,,,102.002,,5.87
12/01/2023,22:15:00 -0400,,,,,,,,,4.253,109.487,7.473,,,,,,,,,,,,,,,102.014,,5.77
12/01/2023,22:20:00 -0400,0,1,,,,5.719,91.298,4.416,4.253,109.444,7.428,,,,,,,,,199,31,17,,,,102.016,,5.77
12/01/2023,22:25:00 -0400,,,,,,,,,4.253,109.271,7.254,,,,,,,,,,,,,,,102.017,,5.77
12/01/2023,22:30:00 -0400,,,,,,,,,4.253,109.245,7.235,,,,,,,,,,,,,,,102.01,,5.77
12/01/2023,22:35:00 -0400,,,,,,,,,4.253,109.275,7.263,,,,,,,,,,,,,,,102.012,,5.77
12/01/2023,22:40:00 -0400,,,,,,,,,4.253,108.981,6.961,,,,,,,,,,,,,,,102.02,,5.77
12/01/2023,22:45:00 -0400,,,,,,,,,4.253,108.907,6.88,,,,,,,,,,,,,,,102.027,,5.77
12/01/2023,22:50:00 -0400,0,1,,,,4.732,94.713,3.96,4.253,108.786,6.765,,,,,,,,,199,31,17,,,,102.021,,5.77
12/01/2023,22:55:00 -0400,,,,,,,,,4.253,108.665,6.642,,,,,,,,,,,,,,,102.023,,5.77
12/01/2023,23:00:00 -0400,,,,,,,,,4.253,108.63,6.606,,,,,,,,,,,,,,,102.024,,5.77
12/01/2023,23:05:00 -0400,,,,,,,,,4.253,108.457,6.428,,,,,,,,,,,,,,,102.029,,5.77
12/01/2023,23:10:00 -0400,,,,,,,,,4.251,108.331,6.302,,,,,,,,,,,,,,,102.029,,5.77
12/01/2023,23:15:00 -0400,,,,,,,,,4.253,108.236,6.205,,,,,,,,,,,,,,,102.031,,5.77
12/01/2023,23:20:00 -0400,0,1,,,,4.668,94.713,3.896,4.251,108.093,6.064,,,,,,,,,199,31,17,,,,102.029,,5.77
12/01/2023,23:25:00 -0400,,,,,,,,,4.251,107.928,5.908,,,,,,,,,,,,,,,102.02,,5.77
12/01/2023,23:30:00 -0400,,,,,,,,,4.251,107.85,5.836,,,,,,,,,,,,,,,102.014,,5.77
12/01/2023,23:35:00 -0400,,,,,,,,,4.251,107.79,5.779,,,,,,,,,,,,,,,102.011,,5.77
12/01/2023,23:40:00 -0400,,,,,,,,,4.251,107.556,5.542,,,,,,,,,,,,,,,102.014,,5.77
12/01/2023,23:45:00 -0400,,,,,,,,,4.251,107.443,5.436,,,,,,,,,,,,,,,102.007,,5.77
12/01/2023,23:50:00 -0400,0,1,,,,4.239,95.862,3.64,4.25,107.3,5.296,,,,,,,,,199,31,17,,,,102.004,,5.77
12/01/2023,23:55:00 -0400,,,,,,,,,4.251,107.218,5.21,,,,,,,,,,,,,,,102.008,,5.77
12/02/2023,00:00:00 -0400,,,,,,,,,4.25,107.153,5.149,,,,,,,,,,,,,,,102.004,,5.77
12/02/2023,00:05:00 -0400,,,,,,,,,4.25,106.954,4.963,,,,,,,,,,,,,,,101.991,,5.77
12/02/2023,00:10:00 -0400,,,,,,,,,4.25,106.802,4.82,,,,,,,,,,,,,,,101.982,,5.77
12/02/2023,00:15:00 -0400,,,,,,,,,4.25,106.603,4.636,,,,,,,,,,,,,,,101.967,,5.77
12/02/2023,00:20:00 -0400,0,1,,,,4.668,95.357,3.992,4.25,106.482,4.517,,,,,,,,,199,31,17,,,,101.965,,5.77
12/02/2023,00:25:00 -0400,,,,,,,,,4.224,106.395,4.43,,,,,,,,,,,,,,,101.965,,5.77
12/02/2023,00:30:00 -0400,,,,,,,,,4.235,106.296,4.334,,,,,,,,,,,,,,,101.962,,5.77
12/02/2023,00:35:00 -0400,,,,,,,,,4.238,106.127,4.165,,,,,,,,,,,,,,,101.962,,5.77
12/02/2023,00:40:00 -0400,,,,,,,,,4.241,105.936,3.982,,,,,,,,,,,,,,,101.954,,5.77
12/02/2023,00:45:00 -0400,,,,,,,,,4.242,105.85,3.9,,,,,,,,,,,,,,,101.95,,5.77
12/02/2023,00:50:00 -0400,0,1,,,,4.132,95.766,3.518,4.244,105.707,3.757,,,,,,,,,199,31,17,,,,101.95,,5.77
12/02/2023,00:55:00 -0400,,,,,,,,,4.244,105.607,3.641,,,,,,,,,,,,,,,101.966,,5.77
12/02/2023,01:00:00 -0400,,,,,,,,,4.244,105.512,3.537,,,,,,,,,,,,,,,101.975,,5.77
12/02/2023,01:05:00 -0400,,,,,,,,,4.245,105.365,3.383,,,,,,,,,,,,,,,101.982,,5.77
12/02/2023,01:10:00 -0400,,,,,,,,,4.245,105.226,3.258,,,,,,,,,,,,,,,101.968,,5.77
12/02/2023,01:15:00 -0400,,,,,,,,,4.244,105.118,3.142,,,,,,,,,,,,,,,101.976,,5.77
12/02/2023,01:20:00 -0400,0,1,,,,3.445,96.764,2.981,4.245,104.988,3.024,,,,,,,,,199,31,17,,,,101.964,,5.77
12/02/2023,01:25:00 -0400,,,,,,,,,4.245,104.923,2.952,,,,,,,,,,,,,,,101.971,,5.77
12/02/2023,01:30:00 -0400,,,,,,,,,4.247,104.793,2.803,,,,,,,,,,,,,,,101.99,,5.77
12/02/2023,01:35:00 -0400,,,,,,,,,4.245,104.688,2.709,,,,,,,,,,,,,,,101.979,,5.67
12/02/2023,01:40:00 -0400,,,,,,,,,4.245,104.571,2.608,,,,,,,,,,,,,,,101.963,,5.67
12/02/2023,01:45:00 -0400,,,,,,,,,4.245,104.44,2.489,,,,,,,,,,,,,,,101.951,,5.56
12/02/2023,01:50:00 -0400,0,1,,,,3.209,96.974,2.776,4.245,104.354,2.391,,,,,,,,,199,31,17,,,,101.963,,5.56
12/02/2023,01:55:00 -0400,,,,,,,,,4.245,104.283,2.304,,,,,,,,,,,,,,,101.979,,5.46
12/02/2023,02:00:00 -0400,,,,,,,,,4.245,104.213,2.224,,,,,,,,,,,,,,,101.989,,5.36
12/02/2023,02:05:00 -0400,,,,,,,,,4.245,104.077,2.086,,,,,,,,,,,,,,,101.991,,5.25
12/02/2023,02:10:00 -0400,,,,,,,,,4.245,103.991,1.999,,,,,,,,,,,,,,,101.992,,5.25
12/02/2023,02:15:00 -0400,,,,,,,,,4.245,103.927,1.93,,,,,,,,,,,,,,,101.997,,5.36
12/02/2023,02:20:00 -0400,0,1,,,,3.574,97.018,3.146,4.245,103.814,1.812,,,,,,,,,199,31,17,,,,102.002,,5.36
12/02/2023,02:25:00 -0400,,,,,,,,,4.245,103.751,1.742,,,,,,,,,,,,,,,102.009,,5.46
12/02/2023,02:30:00 -0400,,,,,,,,,4.245,103.69,1.673,,,,,,,,,,,,,,,102.017,,5.46
12/02/2023,02:35:00 -0400,,,,,,,,,4.245,103.603,1.582,,,,,,,,,,,,,,,102.021,,5.46
12/02/2023,02:40:00 -0400,,,,,,,,,4.245,103.479,1.46,,,,,,,,,,,,,,,102.019,,5.56
12/02/2023,02:45:00 -0400,,,,,,,,,4.244,103.401,1.389,,,,,,,,,,,,,,,102.012,,5.56
12/02/2023,02:50:00 -0400,0,1,,,,4.904,89.787,3.372,4.244,103.336,1.322,,,,,,,,,199,31,17,,,,102.014,,5.56
12/02/2023,02:55:00 -0400,,,,,,,,,4.244,103.254,1.239,,,,,,,,,,,,,,,102.015,,5.56
12/02/2023,03:00:00 -0400,,,,,,,,,4.244,103.176,1.169,,,,,,,,,,,,,,,102.007,,5.56
12/02/2023,03:05:00 -0400,,,,,,,,,4.244,103.12,1.117,,,,,,,,,,,,,,,102.003,,5.56
12/02/2023,03:10:00 -0400,,,,,,,,,4.244,103.037,1.029,,,,,,,,,,,,,,,102.008,,5.56
12/02/2023,03:15:00 -0400,,,,,,,,,4.244,102.942,0.933,,,,,,,,,,,,,,,102.009,,5.56
12/02/2023,03:20:00 -0400,0,1,,,,4.882,90.083,3.397,4.244,102.896,0.876,,,,,,,,,199,31,17,,,,102.02,,5.67
12/02/2023,03:25:00 -0400,,,,,,,,,4.244,102.844,0.825,,,,,,,,,,,,,,,102.019,,5.67
12/02/2023,03:30:00 -0400,,,,,,,,,4.242,102.77,0.742,,,,,,,,,,,,,,,102.028,,5.67
12/02/2023,03:35:00 -0400,,,,,,,,,4.244,102.731,0.696,,,,,,,,,,,,,,,102.035,,5.67
12/02/2023,03:40:00 -0400,,,,,,,,,4.244,102.679,0.638,,,,,,,,,,,,,,,102.041,,5.67
12/02/2023,03:45:00 -0400,,,,,,,,,4.244,102.609,0.568,,,,,,,,,,,,,,,102.041,,5.56
12/02/2023,03:50:00 -0400,0,1,,,,4.882,89.989,3.382,4.244,102.548,0.51,,,,,,,,,199,31,17,,,,102.038,,5.56
12/02/2023,03:55:00 -0400,,,,,,,,,4.242,102.488,0.455,,,,,,,,,,,,,,,102.033,,5.56
12/02/2023,04:00:00 -0400,,,,,,,,,4.244,102.462,0.427,,,,,,,,,,,,,,,102.035,,5.56
12/02/2023,04:05:00 -0400,,,,,,,,,4.244,102.371,0.351,,,,,,,,,,,,,,,102.02,,5.56
12/02/2023,04:10:00 -0400,,,,,,,,,4.244,102.302,0.289,,,,,,,,,,,,,,,102.013,,5.56
12/02/2023,04:15:00 -0400,,,,,,,,,4.244,102.319,0.304,,,,,,,,,,,,,,,102.015,,5.56
12/02/2023,04:20:00 -0400,0,1,,,,4.754,90.912,3.4,4.244,102.27,0.253,,,,,,,,,199,31,17,,,,102.017,,5.46
12/02/2023,04:25:00 -0400,,,,,,,,,4.242,102.201,0.183,,,,,,,,,,,,,,,102.018,,5.46
12/02/2023,04:30:00 -0400,,,,,,,,,4.244,102.162,0.145,,,,,,,,,,,,,,,102.017,,5.46
12/02/2023,04:35:00 -0400,,,,,,,,,4.244,102.123,0.113,,,,,,,,,,,,,,,102.01,,5.46
12/02/2023,04:40:00 -0400,,,,,,,,,4.244,102.075,0.067,,,,,,,,,,,,,,,102.008,,5.46
12/02/2023,04:45:00 -0400,,,,,,,,,4.244,102.054,0.048,,,,,,,,,,,,,,,102.006,,5.46
12/02/2023,04:50:00 -0400,0,1,,,,4.475,91.646,3.237,4.244,102.04,0.033,,,,,,,,,199,31,17,,,,102.007,,5.36
12/02/2023,04:55:00 -0400,,,,,,,,,4.244,101.975,-0.033,,,,,,,,,,,,,,,102.008,,5.36
12/02/2023,05:00:00 -0400,,,,,,,,,4.242,101.905,-0.1,,,,,,,,,,,,,,,102.005,,5.36
12/02/2023,05:05:00 -0400,,,,,,,,,4.242,101.888,-0.119,,,,,,,,,,,,,,,102.007,,5.36
12/02/2023,05:10:00 -0400,,,,,,,,,4.244,101.892,-0.107,,,,,,,,,,,,,,,101.999,,5.36
12/02/2023,05:15:00 -0400,,,,,,,,,4.244,101.875,-0.12,,,,,,,,,,,,,,,101.995,,5.36
12/02/2023,05:20:00 -0400,0,1,,,,4.432,93.37,3.458,4.244,101.819,-0.173,,,,,,,,,199,31,17,,,,101.992,,5.36
12/02/2023,05:25:00 -0400,,,,,,,,,4.244,101.737,-0.245,,,,,,,,,,,,,,,101.982,,5.36
12/02/2023,05:30:00 -0400,,,,,,,,,4.244,101.793,-0.189,,,,,,,,,,,,,,,101.982,,5.36
12/02/2023,05:35:00 -0400,,,,,,,,,4.244,101.77,-0.218,,,,,,,,,,,,,,,101.988,,5.25
12/02/2023,05:40:00 -0400,,,,,,,,,4.244,101.766,-0.219,,,,,,,,,,,,,,,101.985,,5.25
12/02/2023,05:45:00 -0400,,,,,,,,,4.242,101.75,-0.23,,,,,,,,,,,,,,,101.98,,5.36
12/02/2023,05:50:00 -0400,0,1,,,,4.604,94.386,3.782,4.244,101.657,-0.32,,,,,,,,,199,31,17,,,,101.977,,5.25
12/02/2023,05:55:00 -0400,,,,,,,,,4.244,101.683,-0.294,,,,,,,,,,,,,,,101.977,,5.25
12/02/2023,06:00:00 -0400,,,,,,,,,4.244,101.653,-0.321,,,,,,,,,,,,,,,101.974,,5.25
12/02/2023,06:05:00 -0400,,,,,,,,,4.242,101.64,-0.337,,,,,,,,,,,,,,,101.977,,5.25
12/02/2023,06:10:00 -0400,,,,,,,,,4.244,101.636,-0.34,,,,,,,,,,,,,,,101.976,,5.25
12/02/2023,06:15:00 -0400,,,,,,,,,4.242,101.645,-0.331,,,,,,,,,,,,,,,101.976,,5.25
12/02/2023,06:20:00 -0400,0.2,1,,,,4.561,95.312,3.878,4.242,101.64,-0.339,,,,,,,,,199,31,17,,,,101.979,,5.25
12/02/2023,06:25:00 -0400,,,,,,,,,4.217,101.623,-0.353,,,,,,,,,,,,,,,101.976,,5.25
12/02/2023,06:30:00 -0400,,,,,,,,,4.227,101.623,-0.354,,,,,,,,,,,,,,,101.977,,5.25
12/02/2023,06:35:00 -0400,,,,,,,,,4.232,101.617,-0.365,,,,,,,,,,,,,,,101.982,,5.15
12/02/2023,06:40:00 -0400,,,,,,,,,4.233,101.643,-0.337,,,,,,,,,,,,,,,101.98,,5.15
12/02/2023,06:45:00 -0400,,,,,,,,,4.236,101.609,-0.381,,,,,,,,,,,,,,,101.99,,5.15
12/02/2023,06:50:00 -0400,0,1,,,,4.625,95.706,4.001,4.238,101.608,-0.39,,,,,,,,,199,31,17,,,,101.998,,5.05
12/02/2023,06:55:00 -0400,,,,,,,,,4.238,101.664,-0.338,,,,,,,,,,,,,,,102.002,,5.05
12/02/2023,07:00:00 -0400,,,,,,,,,4.238,101.655,-0.345,,,,,,,,,,,,,,,102,,5.05
12/02/2023,07:05:00 -0400,,,,,,,,,4.239,101.655,-0.334,,,,,,,,,,,,,,,101.989,,5.05
12/02/2023,07:10:00 -0400,,,,,,,,,4.239,101.634,-0.343,,,,,,,,,,,,,,,101.977,,5.05
12/02/2023,07:15:00 -0400,,,,,,,,,4.239,101.702,-0.27,,,,,,,,,,,,,,,101.972,,4.94
12/02/2023,07:20:00 -0400,0,1,,,,4.518,95.789,3.907,4.239,101.741,-0.23,,,,,,,,,199,31,17,,,,101.971,,4.94
12/02/2023,07:25:00 -0400,,,,,,,,,4.239,101.697,-0.27,,,,,,,,,,,,,,,101.967,,4.94
12/02/2023,07:30:00 -0400,,,,,,,,,4.241,101.723,-0.254,,,,,,,,,,,,,,,101.977,,4.94
12/02/2023,07:35:00 -0400,,,,,,,,,4.239,101.801,-0.172,,,,,,,,,,,,,,,101.973,,4.94
12/02/2023,07:40:00 -0400,,,,,,,,,4.241,101.888,-0.077,,,,,,,,,,,,,,,101.965,,4.94
12/02/2023,07:45:00 -0400,,,,,,,,,4.242,101.844,-0.099,,,,,,,,,,,,,,,101.943,,4.94
12/02/2023,07:50:00 -0400,0,4,,,,4.797,95.75,4.179,4.25,101.84,-0.106,,,,,,,,,199,31,17,,,,101.946,,4.94
12/02/2023,07:55:00 -0400,,,,,,,,,4.262,102.035,0.096,,,,,,,,,,,,,,,101.939,,4.94
12/02/2023,08:00:00 -0400,,,,,,,,,4.277,101.971,0.022,,,,,,,,,,,,,,,101.949,,5.05
12/02/2023,08:05:00 -0400,,,,,,,,,4.283,101.971,0.021,,,,,,,,,,,,,,,101.95,,5.05
12/02/2023,08:10:00 -0400,,,,,,,,,4.292,102.046,0.087,,,,,,,,,,,,,,,101.959,,5.15
12/02/2023,08:15:00 -0400,,,,,,,,,4.301,102.085,0.132,,,,,,,,,,,,,,,101.953,,5.15
12/02/2023,08:20:00 -0400,0,9,,,,4.968,95.088,4.251,4.299,102.235,0.273,,,,,,,,,199,31,17,,,,101.962,,5.05
12/02/2023,08:25:00 -0400,,,,,,,,,4.293,102.214,0.258,,,,,,,,,,,,,,,101.956,,5.05
12/02/2023,08:30:00 -0400,,,,,,,,,4.299,102.222,0.256,,,,,,,,,,,,,,,101.966,,5.05
12/02/2023,08:35:00 -0400,,,,,,,,,4.304,102.3,0.332,,,,,,,,,,,,,,,101.968,,5.05
12/02/2023,08:40:00 -0400,,,,,,,,,4.293,102.33,0.371,,,,,,,,,,,,,,,101.959,,5.05
12/02/2023,08:45:00 -0400,,,,,,,,,4.301,102.395,0.441,,,,,,,,,,,,,,,101.954,,5.05
12/02/2023,08:50:00 -0400,0,24,,,,5.032,95.83,4.426,4.299,102.478,0.525,,,,,,,,,199,31,17,,,,101.953,,5.05
12/02/2023,08:55:00 -0400,,,,,,,,,4.298,102.616,0.671,,,,,,,,,,,,,,,101.945,,5.05
12/02/2023,09:00:00 -0400,,,,,,,,,4.305,102.655,0.704,,,,,,,,,,,,,,,101.951,,5.05
12/02/2023,09:05:00 -0400,,,,,,,,,4.296,102.659,0.701,,,,,,,,,,,,,,,101.958,,5.05
12/02/2023,09:10:00 -0400,,,,,,,,,4.304,102.72,0.769,,,,,,,,,,,,,,,101.951,,5.05
12/02/2023,09:15:00 -0400,,,,,,,,,4.293,102.815,0.861,,,,,,,,,,,,,,,101.954,,5.05
12/02/2023,09:20:00 -0400,0.2,13,,,,4.904,95.993,4.322,4.304,102.889,0.938,,,,,,,,,199,31,17,,,,101.951,,5.05
12/02/2023,09:25:00 -0400,,,,,,,,,4.293,102.962,1.01,,,,,,,,,,,,,,,101.952,,5.05
12/02/2023,09:30:00 -0400,,,,,,,,,4.301,103.024,1.066,,,,,,,,,,,,,,,101.958,,5.15
12/02/2023,09:35:00 -0400,,,,,,,,,4.295,103.063,1.111,,,,,,,,,,,,,,,101.952,,5.15
12/02/2023,09:40:00 -0400,,,,,,,,,4.298,103.142,1.188,,,,,,,,,,,,,,,101.954,,5.25
12/02/2023,09:45:00 -0400,,,,,,,,,4.302,103.281,1.326,,,,,,,,,,,,,,,101.955,,5.25
12/02/2023,09:50:00 -0400,0,18,,,,4.689,95.673,4.06,4.298,103.316,1.356,,,,,,,,,199,31,17,,,,101.96,,5.36
12/02/2023,09:55:00 -0400,,,,,,,,,4.305,103.344,1.385,,,,,,,,,,,,,,,101.959,,5.46
12/02/2023,10:00:00 -0400,,,,,,,,,4.295,103.409,1.455,,,,,,,,,,,,,,,101.954,,5.46
12/02/2023,10:05:00 -0400,,,,,,,,,4.308,103.457,1.512,,,,,,,,,,,,,,,101.945,,5.56
12/02/2023,10:10:00 -0400,,,,,,,,,4.296,103.518,1.578,,,,,,,,,,,,,,,101.94,,5.56
12/02/2023,10:15:00 -0400,,,,,,,,,4.319,103.652,1.715,,,,,,,,,,,,,,,101.937,,5.56
